x,y,heigth
6,85,7
6,86,10
6,87,8
6,88,13
6,89,14
6,90,8
6,93,10
6,94,7
6,97,10
6,98,4
6,99,7
6,100,11
6,101,11
6,103,9
6,104,9
6,105,7
6,107,8
6,108,5
6,119,9
6,120,9
6,121,8
6,122,10
6,123,9
7,0,7
7,18,8
7,19,11
7,20,10
7,21,12
7,24,12
7,25,8
7,28,9
7,29,7
7,31,8
7,32,8
7,34,10
7,35,10
7,36,9
7,38,11
7,39,11
7,40,9
7,41,8
7,42,11
7,43,9
7,46,10
7,47,7
7,48,4
7,51,5
7,52,4
7,58,4
7,59,8
7,60,7
7,61,7
7,62,4
7,63,9
7,64,9
7,65,9
7,78,8
7,79,9
7,80,9
7,81,8
7,82,9
7,84,8
7,85,9
7,86,11
7,87,16
7,88,18
7,89,19
7,90,12
7,91,4
7,92,4
7,99,5
7,100,12
7,101,11
7,115,4
7,119,8
7,120,8
7,121,9
7,127,4
8,0,4
8,1,4
8,9,7
8,10,4
8,19,10
8,20,11
8,21,11
8,22,10
8,24,7
8,25,9
8,26,8
8,28,10
8,29,7
8,34,4
8,35,10
8,36,10
8,39,10
8,40,10
8,41,9
8,42,11
8,43,9
8,47,11
8,48,9
8,49,4
8,50,7
8,51,10
8,52,9
8,53,18
8,54,17
8,57,8
8,58,7
8,59,9
8,60,9
8,61,7
8,62,5
8,69,10
8,70,8
8,71,9
8,72,9
8,82,9
8,83,11
8,84,12
8,85,15
8,86,15
8,87,15
8,88,18
8,89,18
8,90,10
8,91,9
8,92,9
8,93,9
8,94,11
8,95,12
8,96,7
8,126,9
8,127,9
9,0,4
9,9,12
9,10,9
9,20,10
9,21,10
9,22,10
9,25,12
9,26,9
9,33,8
9,35,11
9,36,11
9,37,7
9,40,11
9,47,12
9,48,12
9,49,9
9,50,8
9,51,10
9,52,8
9,53,5
9,54,17
9,57,8
9,58,5
9,59,7
9,66,4
9,67,4
9,68,11
9,69,10
9,70,10
9,71,8
9,101,4
9,102,8
9,105,7
9,107,7
9,124,10
9,125,9
9,126,9
10,4,5
10,5,7
10,6,7
10,9,12
10,10,10
10,11,4
10,20,7
10,21,9
10,22,10
10,23,8
10,25,9
10,26,9
10,27,8
10,29,8
10,30,9
10,33,7
10,43,4
10,44,12
10,45,12
10,48,11
10,49,10
10,50,8
10,51,8
10,52,7
10,53,10
10,54,20
10,55,16
10,63,8
10,64,10
10,65,9
10,66,8
10,67,4
10,68,9
10,69,4
10,70,8
10,73,4
10,95,4
10,97,4
10,98,7
10,100,8
10,101,9
10,102,4
10,105,8
10,120,9
10,121,7
10,122,5
10,123,10
10,124,9
11,3,4
11,4,12
11,5,8
11,6,7
11,7,4
11,9,11
11,10,10
11,11,4
11,14,7
11,15,4
11,20,7
11,21,11
11,22,10
11,23,9
11,26,12
11,27,9
11,30,8
11,31,4
11,33,8
11,34,4
11,41,4
11,42,11
11,43,11
11,44,12
11,45,11
11,46,4
11,48,9
11,49,11
11,50,12
11,51,11
11,52,8
11,53,14
11,61,10
11,62,8
11,63,8
11,64,9
11,65,10
11,66,9
11,72,5
11,73,7
11,89,9
11,90,7
11,91,5
11,92,7
11,93,7
11,94,4
11,95,9
11,96,12
11,97,11
11,98,12
11,99,13
11,100,10
11,101,10
11,102,9
11,105,9
11,120,9
11,121,5
12,2,4
12,3,9
12,4,10
12,5,10
12,6,4
12,7,4
12,10,10
12,11,8
12,12,5
12,13,5
12,14,7
12,15,4
12,18,10
12,19,7
12,20,9
12,21,10
12,26,14
12,27,12
12,28,7
12,30,7
12,31,4
12,34,8
12,35,4
12,37,5
12,38,11
12,39,11
12,40,8
12,42,11
12,43,9
12,44,5
12,45,10
12,46,9
12,49,12
12,50,11
12,60,7
12,61,9
12,62,7
12,64,4
12,71,7
12,72,5
12,73,7
12,89,10
12,90,11
12,91,10
12,92,9
12,93,9
12,94,7
12,95,4
12,96,10
12,97,11
12,98,12
12,99,13
12,100,9
12,101,9
12,102,8
12,105,9
13,3,10
13,4,10
13,5,11
13,6,5
13,7,11
13,8,5
13,10,11
13,11,10
13,12,7
13,14,7
13,15,8
13,16,9
13,17,12
13,18,10
13,19,10
13,23,7
13,24,8
13,27,12
13,28,12
13,30,8
13,31,9
13,32,8
13,34,10
13,35,4
13,37,4
13,38,8
13,39,11
13,40,5
13,43,7
13,44,9
13,45,11
13,46,10
13,47,7
13,54,4
13,55,4
13,60,4
13,61,5
13,62,4
13,63,6
13,64,7
13,71,9
13,72,5
13,73,6
13,74,4
13,84,4
13,85,11
13,86,5
13,89,10
13,90,10
13,91,9
13,92,7
13,95,4
13,96,11
13,99,11
13,100,7
13,101,7
13,102,7
13,105,9
13,126,5
13,127,9
14,2,4
14,3,11
14,4,10
14,5,7
14,6,4
14,7,11
14,8,12
14,11,7
14,12,11
14,13,8
14,14,9
14,15,10
14,16,10
14,17,9
14,18,8
14,22,7
14,23,10
14,24,10
14,27,11
14,28,10
14,30,8
14,31,9
14,32,9
14,35,7
14,37,5
14,38,7
14,39,8
14,40,4
14,41,4
14,42,10
14,43,8
14,44,8
14,52,8
14,53,9
14,54,9
14,55,9
14,56,4
14,62,6
14,63,5
14,64,6
14,70,7
14,71,9
14,72,6
14,73,7
14,74,5
14,75,7
14,77,4
14,78,9
14,79,4
14,84,4
14,85,10
14,86,7
14,89,11
14,90,11
14,91,8
14,92,7
14,101,12
14,102,10
14,105,11
14,106,4
14,120,9
14,121,10
14,125,10
14,126,9
14,127,10
15,2,7
15,3,9
15,4,10
15,5,8
15,6,4
15,7,11
15,8,12
15,12,12
15,13,12
15,14,10
15,15,9
15,20,7
15,21,8
15,22,11
15,23,12
15,24,10
15,25,9
15,28,10
15,31,8
15,32,8
15,33,9
15,35,7
15,36,7
15,37,5
15,38,8
15,39,11
15,40,9
15,41,9
15,42,8
15,43,10
15,44,10
15,49,10
15,50,11
15,51,9
15,52,9
15,53,10
15,54,8
15,69,7
15,70,8
15,71,9
15,72,7
15,73,5
15,74,7
15,75,12
15,76,11
15,77,13
15,78,11
15,79,9
15,84,4
15,85,10
15,86,12
15,87,7
15,89,10
15,90,11
15,91,9
15,92,8
15,93,8
15,94,8
15,95,7
15,101,12
15,102,12
15,120,10
15,121,9
15,123,5
15,124,8
15,125,9
15,126,5
16,2,7
16,3,9
16,4,10
16,5,7
16,6,4
16,7,12
16,8,10
16,9,7
16,12,12
16,13,7
16,19,7
16,20,12
16,21,11
16,22,11
16,23,11
16,28,9
16,29,8
16,31,7
16,32,9
16,33,9
16,36,12
16,37,9
16,38,9
16,39,8
16,40,8
16,41,10
16,48,10
16,49,10
16,50,10
16,51,9
16,68,7
16,70,9
16,71,10
16,72,10
16,73,6
16,74,11
16,75,13
16,76,13
16,77,13
16,78,12
16,79,9
16,85,10
16,86,12
16,87,4
16,89,10
16,90,10
16,91,10
16,92,10
16,93,5
16,94,5
16,95,10
16,96,8
16,97,9
16,100,4
16,101,10
16,102,10
16,104,9
16,105,8
16,121,10
16,122,8
16,123,10
16,124,9
17,3,12
17,4,9
17,7,12
17,8,10
17,9,11
17,16,11
17,17,5
17,18,12
17,19,8
17,20,8
17,21,9
17,27,12
17,28,12
17,29,11
17,30,9
17,31,8
17,32,8
17,33,7
17,36,10
17,38,8
17,43,8
17,44,9
17,46,5
17,49,8
17,50,7
17,51,4
17,67,8
17,68,11
17,69,12
17,70,13
17,71,13
17,72,13
17,73,13
17,74,13
17,75,12
17,76,12
17,77,12
17,78,7
17,85,11
17,86,11
17,87,7
17,89,10
17,90,11
17,91,10
17,92,10
17,93,8
17,94,5
17,96,4
17,97,9
17,98,9
17,99,4
17,100,4
17,101,10
17,102,11
17,104,9
17,105,7
17,121,9
17,122,10
17,123,10
17,127,4
18,7,7
18,8,11
18,9,10
18,13,4
18,14,4
18,15,9
18,16,10
18,17,7
18,18,7
18,24,12
18,25,13
18,27,11
18,28,12
18,29,12
18,30,9
18,40,11
18,41,9
18,42,7
18,43,11
18,44,12
18,45,9
18,49,5
18,50,4
18,53,5
18,66,10
18,67,11
18,68,12
18,69,13
18,70,12
18,71,12
18,72,12
18,73,11
18,74,13
18,75,11
18,85,12
18,86,12
18,87,8
18,90,12
18,91,4
18,92,7
18,93,7
18,94,4
18,101,10
18,102,11
18,104,9
18,105,8
18,125,9
18,126,9
18,127,10
19,8,12
19,9,12
19,12,12
19,13,10
19,14,9
19,15,9
19,16,7
19,21,11
19,22,9
19,23,10
19,24,12
19,25,13
19,27,11
19,37,7
19,38,7
19,39,20
19,40,21
19,41,12
19,42,10
19,43,8
19,44,5
19,45,8
19,46,7
19,47,4
19,50,8
19,51,7
19,52,7
19,53,7
19,54,5
19,65,7
19,66,12
19,67,12
19,68,11
19,69,13
19,70,12
19,71,10
19,72,10
19,73,10
19,74,9
19,75,7
19,81,9
19,82,10
19,85,7
19,86,12
19,87,12
19,90,12
19,94,4
19,98,9
19,99,9
19,100,4
19,101,10
19,102,11
19,105,8
19,123,9
19,124,9
19,125,9
19,126,9
19,127,8
20,5,4
20,6,4
20,7,4
20,8,9
20,9,10
20,10,7
20,12,10
20,13,9
20,14,8
20,19,11
20,20,10
20,21,11
20,22,8
20,23,7
20,34,4
20,35,11
20,36,11
20,37,7
20,38,19
20,39,20
20,40,21
20,41,10
20,42,9
20,43,4
20,44,4
20,45,9
20,46,10
20,47,8
20,48,4
20,50,9
20,51,9
20,52,7
20,53,5
20,54,6
20,55,6
20,66,12
20,67,12
20,68,11
20,69,10
20,70,8
20,71,7
20,72,7
20,75,8
20,80,10
20,81,9
20,82,9
20,86,10
20,87,10
20,90,11
20,91,7
20,94,7
20,95,10
20,96,11
20,97,11
20,98,12
20,99,12
20,100,7
20,105,10
20,123,9
20,124,8
20,125,4
21,5,9
21,6,10
21,7,4
21,8,7
21,9,13
21,10,10
21,17,7
21,18,11
21,19,11
21,20,11
21,28,4
21,29,5
21,33,7
21,34,8
21,35,8
21,36,9
21,37,7
21,38,9
21,39,5
21,40,6
21,41,6
21,42,7
21,43,4
21,44,4
21,45,5
21,46,9
21,47,9
21,50,10
21,51,8
21,52,8
21,53,8
21,54,5
21,55,7
21,67,4
21,68,5
21,75,8
21,80,7
21,81,10
21,82,9
21,86,10
21,87,11
21,90,13
21,91,12
21,92,10
21,93,9
21,94,9
21,95,8
21,96,8
21,105,9
21,106,11
21,123,11
21,124,11
21,125,9
21,126,9
21,127,9
22,5,11
22,6,10
22,7,5
22,8,7
22,9,12
22,10,11
22,15,4
22,16,7
22,26,4
22,27,4
22,28,11
22,29,10
22,33,8
22,34,13
22,37,8
22,38,6
22,39,4
22,40,6
22,41,5
22,42,8
22,44,4
22,45,4
22,46,4
22,47,10
22,48,9
22,49,4
22,51,9
22,52,9
22,53,7
22,54,5
22,71,6
22,72,6
22,81,10
22,82,10
22,83,9
22,86,11
22,87,10
22,90,11
22,91,10
22,105,11
22,106,12
22,107,11
22,120,4
22,123,10
22,124,8
22,125,9
22,126,9
22,127,9
23,5,7
23,6,8
23,7,8
23,8,9
23,9,11
23,10,10
23,19,7
23,20,5
23,24,10
23,25,4
23,26,5
23,27,4
23,28,5
23,29,6
23,31,5
23,33,13
23,34,15
23,35,14
23,38,10
23,39,4
23,40,5
23,41,6
23,42,5
23,43,7
23,44,5
23,45,4
23,46,7
23,47,10
23,48,10
23,49,8
23,52,9
23,53,8
23,54,4
23,68,7
23,69,6
23,70,6
23,71,6
23,72,7
23,73,8
23,81,11
23,82,9
23,83,10
23,87,12
23,88,10
23,98,4
23,99,8
23,100,7
23,101,7
23,105,9
23,106,10
23,108,4
23,115,4
23,116,4
23,120,4
24,6,8
24,7,8
24,8,9
24,9,9
24,16,8
24,17,10
24,18,11
24,19,10
24,25,12
24,26,6
24,27,4
24,28,4
24,29,10
24,31,7
24,34,13
24,35,16
24,36,13
24,39,6
24,40,5
24,41,4
24,42,4
24,43,9
24,44,9
24,45,11
24,46,11
24,47,7
24,48,10
24,49,9
24,50,4
24,52,8
24,53,10
24,54,7
24,55,5
24,79,4
24,80,5
24,81,6
24,82,9
24,83,9
24,87,10
24,88,10
24,96,9
24,97,9
24,98,10
24,99,8
24,100,10
24,112,4
24,113,7
24,114,11
24,115,10
24,116,16
24,117,12
24,118,10
24,119,10
24,120,10
24,126,8
24,127,8
25,13,7
25,14,8
25,15,8
25,16,9
25,17,9
25,18,9
25,25,12
25,26,11
25,27,10
25,30,11
25,31,9
25,32,8
25,35,15
25,36,15
25,37,9
25,40,5
25,41,4
25,42,6
25,43,6
25,44,12
25,45,11
25,46,12
25,47,10
25,48,9
25,49,10
25,50,8
25,53,10
25,54,7
25,55,5
25,79,4
25,80,5
25,81,4
25,83,9
25,87,10
25,88,11
25,91,5
25,92,10
25,93,9
25,94,10
25,95,8
25,105,7
25,106,7
25,107,11
25,108,4
25,110,10
25,111,13
25,112,14
25,113,9
25,114,12
25,115,10
25,116,8
25,117,10
25,118,8
25,119,12
25,120,12
25,124,9
25,125,4
25,126,8
25,127,9
26,10,8
26,11,9
26,12,8
26,13,9
26,14,11
26,15,12
26,16,9
26,30,11
26,31,13
26,32,11
26,35,10
26,36,15
26,37,12
26,40,8
26,41,5
26,42,6
26,43,4
26,44,5
26,45,12
26,46,11
26,47,10
26,48,8
26,49,10
26,50,11
26,51,4
26,54,10
26,55,5
26,87,9
26,88,9
26,89,4
26,91,4
26,105,12
26,106,9
26,107,13
26,108,11
26,109,11
26,110,14
26,111,16
26,112,13
26,113,8
26,114,10
26,115,8
26,119,4
26,124,9
26,125,8
26,126,5
27,5,4
27,8,5
27,9,7
27,10,9
27,11,9
27,12,8
27,13,9
27,14,11
27,15,11
27,23,12
27,24,12
27,29,7
27,30,11
27,31,12
27,32,11
27,33,9
27,35,12
27,36,14
27,37,12
27,38,7
27,40,7
27,41,4
27,42,5
27,43,4
27,44,8
27,45,8
27,46,11
27,47,10
27,48,9
27,49,9
27,50,11
27,51,7
27,54,11
27,55,8
27,56,7
27,87,4
27,88,4
27,96,9
27,97,11
27,100,4
27,101,10
27,102,11
27,105,7
27,108,12
27,109,12
27,110,9
27,111,11
27,120,9
27,124,9
27,125,9
28,6,7
28,7,7
28,8,5
28,9,4
28,10,4
28,11,7
28,12,9
28,13,8
28,14,8
28,21,11
28,22,12
28,23,12
28,24,10
28,28,5
28,29,4
28,30,12
28,31,11
28,32,10
28,36,12
28,37,9
28,38,4
28,39,9
28,40,8
28,41,8
28,42,9
28,43,9
28,44,8
28,45,7
28,46,12
28,47,10
28,48,10
28,49,7
28,50,7
28,51,10
28,52,4
28,55,9
28,56,8
28,95,8
28,96,9
28,97,10
28,98,7
28,100,7
28,101,12
28,102,10
28,105,15
28,106,7
28,107,7
28,108,4
28,109,5
28,120,10
28,121,7
28,125,8
28,126,4
28,127,7
29,6,4
29,7,5
29,9,4
29,10,4
29,11,7
29,12,8
29,20,12
29,21,12
29,22,12
29,23,12
29,24,10
29,27,5
29,28,7
29,29,4
29,36,8
29,37,10
29,38,9
29,39,10
29,40,8
29,41,7
29,42,9
29,43,9
29,44,7
29,45,9
29,46,8
29,47,11
29,48,9
29,49,4
29,50,7
29,51,10
29,52,8
29,53,4
29,55,9
29,56,10
29,57,4
29,59,5
29,60,5
29,88,11
29,89,11
29,95,7
29,96,9
29,97,9
29,98,9
29,101,10
29,102,10
29,105,16
29,106,16
29,107,12
29,109,4
29,120,9
29,121,7
29,125,10
29,126,4
29,127,4
30,6,5
30,7,7
30,8,5
30,9,7
30,10,7
30,11,4
30,18,8
30,19,12
30,20,11
30,21,12
30,22,11
30,33,4
30,34,4
30,37,13
30,38,10
30,39,7
30,40,4
30,57,4
30,58,9
30,59,7
30,60,4
30,88,11
30,89,12
30,105,16
30,106,18
30,107,14
30,108,13
30,109,12
30,111,4
30,112,4
30,113,11
30,114,9
30,119,7
30,120,9
31,3,11
31,4,5
31,7,8
31,8,8
31,9,8
31,10,7
31,19,12
31,20,12
31,31,7
31,32,4
31,33,4
31,34,10
31,35,4
31,38,8
31,58,10
31,59,9
31,88,10
31,89,11
31,90,7
31,105,16
31,106,16
31,107,12
31,108,13
31,109,12
31,110,11
31,111,11
31,113,7
31,126,4
31,127,4
32,3,14
32,4,11
32,7,10
32,8,10
32,13,4
32,31,12
32,32,9
32,33,4
32,34,11
32,35,10
32,41,9
32,42,4
32,43,5
32,44,8
32,45,10
32,46,10
32,47,7
32,48,9
32,49,9
32,88,7
32,89,10
32,93,10
32,94,7
32,95,7
32,96,9
32,97,9
32,98,9
32,99,7
32,108,12
32,109,10
32,124,10
32,125,9
32,126,11
32,127,12
33,4,14
33,5,10
33,11,9
33,12,8
33,13,5
33,31,11
33,32,10
33,33,11
33,34,9
33,35,10
33,36,10
33,39,11
33,40,15
33,41,14
33,42,10
33,43,11
33,44,16
33,45,12
33,46,11
33,47,8
33,48,8
33,49,9
33,50,10
33,51,9
33,52,8
33,53,9
33,54,10
33,55,5
33,58,8
33,59,4
33,60,9
33,61,7
33,63,5
33,89,8
33,90,11
33,93,11
33,94,7
33,95,8
33,96,10
33,97,8
33,98,8
33,117,13
33,118,10
33,119,10
33,120,12
33,121,8
33,122,11
33,124,11
33,125,11
33,126,12
33,127,11
34,4,15
34,5,13
34,10,8
34,11,10
34,12,8
34,30,7
34,31,12
34,32,10
34,33,10
34,34,8
34,35,12
34,36,12
34,37,9
34,40,14
34,41,15
34,42,14
34,43,8
34,44,7
34,45,7
34,46,10
34,47,8
34,48,5
34,49,5
34,50,7
34,51,7
34,52,7
34,53,7
34,54,9
34,55,9
34,58,10
34,59,8
34,60,7
34,61,5
34,63,4
34,89,7
34,90,9
34,93,11
34,94,4
34,106,10
34,107,14
34,112,4
34,115,13
34,116,11
34,117,11
34,118,12
34,119,12
34,120,12
34,121,11
34,122,11
34,125,8
34,126,7
34,127,5
35,4,19
35,5,19
35,31,8
35,32,10
35,33,12
35,34,9
35,35,11
35,36,13
35,37,12
35,38,10
35,41,14
35,42,13
35,43,12
35,44,7
35,45,7
35,46,5
35,47,4
35,48,4
35,49,5
35,50,5
35,51,5
35,53,5
35,54,10
35,55,9
35,56,7
35,59,12
35,60,8
35,101,5
35,102,12
35,103,10
35,106,11
35,107,12
35,108,12
35,112,8
35,115,12
35,116,12
35,117,8
35,118,5
35,119,5
35,121,11
35,122,12
35,125,12
35,126,11
35,127,7
36,3,15
36,4,15
36,5,19
36,10,7
36,12,4
36,32,9
36,36,11
36,37,12
36,38,14
36,39,10
36,42,13
36,43,14
36,44,11
36,45,4
36,47,4
36,49,7
36,50,7
36,51,7
36,55,8
36,56,7
36,60,12
36,96,4
36,97,8
36,98,8
36,99,5
36,100,4
36,101,7
36,102,12
36,103,11
36,108,11
36,109,7
36,115,5
36,116,7
36,121,12
36,122,11
36,125,11
36,126,12
36,127,7
37,2,15
37,3,15
37,4,15
37,7,12
37,8,12
37,9,12
37,10,7
37,11,7
37,12,7
37,14,9
37,15,9
37,16,7
37,34,9
37,37,12
37,38,18
37,39,17
37,40,8
37,43,14
37,44,13
37,49,4
37,50,17
37,51,12
37,52,4
37,54,4
37,55,7
37,56,10
37,57,7
37,93,10
37,94,12
37,95,9
37,96,7
37,97,10
37,98,9
37,99,8
37,100,8
37,102,11
37,103,11
37,115,5
37,116,10
37,117,7
37,120,5
37,121,7
37,122,13
37,123,9
37,125,12
37,126,15
37,127,7
38,1,10
38,2,15
38,3,15
38,7,11
38,8,10
38,9,12
38,10,8
38,11,7
38,14,5
38,15,7
38,16,4
38,33,11
38,34,16
38,35,8
38,38,17
38,39,14
38,40,12
38,44,11
38,49,4
38,50,13
38,51,12
38,52,10
38,53,4
38,55,4
38,56,8
38,57,9
38,93,7
38,94,11
38,95,7
38,96,7
38,97,7
38,98,7
38,102,11
38,103,10
38,106,10
38,107,12
38,110,5
38,111,7
38,113,4
38,115,4
38,116,12
38,117,10
38,121,7
38,122,11
38,123,11
38,125,12
38,126,11
38,127,9
39,0,8
39,1,10
39,6,10
39,7,10
39,8,12
39,9,10
39,10,7
39,12,11
39,13,9
39,15,4
39,34,11
39,35,15
39,36,7
39,39,13
39,40,12
39,41,9
39,42,4
39,50,4
39,51,10
39,52,19
39,53,15
39,56,4
39,57,9
39,58,8
39,103,7
39,106,11
39,107,12
39,108,10
39,109,7
39,110,9
39,111,10
39,112,8
39,113,5
39,115,7
39,116,12
39,117,11
39,122,10
39,123,12
39,126,12
40,0,8
40,1,9
40,5,11
40,6,11
40,7,11
40,8,11
40,9,11
40,10,7
40,11,7
40,12,10
40,13,11
40,34,8
40,35,9
40,36,4
40,37,7
40,40,11
40,51,5
40,52,15
40,53,12
40,54,8
40,100,5
40,101,4
40,102,8
40,103,4
40,111,4
40,116,8
40,117,10
40,122,10
40,123,10
41,4,10
41,5,11
41,6,11
41,7,8
41,8,10
41,9,9
41,10,4
41,11,12
41,12,10
41,13,4
41,35,11
41,36,11
41,37,7
41,43,11
41,44,4
41,52,12
41,53,12
41,54,11
41,94,4
41,95,9
41,96,10
41,97,9
41,98,9
41,99,9
41,100,9
41,101,10
41,102,9
41,103,8
41,112,7
41,113,4
41,116,8
41,117,11
41,118,4
41,122,10
41,123,11
42,4,10
42,5,11
42,11,12
42,12,5
42,35,11
42,36,11
42,37,11
42,38,4
42,42,12
42,43,12
42,44,12
42,45,4
42,48,9
42,49,9
42,50,4
42,53,9
42,54,10
42,95,10
42,96,9
42,97,8
42,106,11
42,107,9
42,108,8
42,109,4
42,111,11
42,112,9
42,113,8
42,122,12
42,123,12
42,126,7
42,127,4
43,19,6
43,36,11
43,37,11
43,38,8
43,42,11
43,43,14
43,44,13
43,45,8
43,46,4
43,48,10
43,49,9
43,50,7
43,108,8
43,109,8
43,111,7
43,122,4
43,123,11
43,124,8
43,126,4
43,127,5
44,19,5
44,20,7
44,36,10
44,37,11
44,38,9
44,42,7
44,43,13
44,44,12
44,45,11
44,46,5
44,49,8
44,50,10
44,51,8
44,97,7
44,98,9
44,99,9
44,100,10
44,101,9
44,102,9
44,103,9
44,118,15
44,119,8
44,123,11
44,124,7
44,127,7
45,21,4
45,37,11
45,38,9
45,44,10
45,45,12
45,46,10
45,47,4
45,50,9
45,51,10
45,93,5
45,94,8
45,95,9
45,96,9
45,97,10
