x,y,heigth
4,7,15
4,13,13
4,14,11
4,15,11
4,16,11
4,17,10
4,18,5
4,24,8
4,25,7
4,26,8
4,27,8
4,31,8
4,33,12
4,34,8
4,37,16
4,38,15
4,39,11
4,40,10
4,41,7
4,48,9
4,49,11
4,50,12
4,51,10
4,52,11
4,53,8
4,54,7
4,57,12
4,58,12
4,59,8
4,60,8
4,61,8
4,68,9
4,69,5
4,70,11
4,71,9
4,72,5
4,76,7
4,78,4
4,79,9
4,80,5
4,83,8
4,84,8
4,85,7
4,97,8
4,98,9
4,99,8
4,100,8
4,101,9
4,102,9
4,103,9
4,104,7
4,105,9
4,106,7
4,115,7
4,116,8
4,119,5
4,120,5
5,0,4
5,2,4
5,4,10
5,5,11
5,6,11
5,7,12
5,15,11
5,16,7
5,17,7
5,21,7
5,22,9
5,24,10
5,25,7
5,26,10
5,27,10
5,28,9
5,33,12
5,34,13
5,37,14
5,38,10
5,39,12
5,40,13
5,41,11
5,44,10
5,45,8
5,51,11
5,52,9
5,53,9
5,54,9
5,55,8
5,58,11
5,63,4
5,67,9
5,68,10
5,71,9
5,72,10
5,76,10
5,79,12
5,80,11
5,83,8
5,84,9
5,85,9
5,86,10
5,98,4
5,100,4
5,105,10
5,106,7
5,110,8
5,115,8
5,116,8
5,117,8
6,0,4
6,1,7
6,5,13
6,6,14
6,7,11
6,20,12
6,21,12
6,22,12
6,24,9
6,25,8
6,26,12
6,27,12
6,28,7
6,31,4
6,33,13
6,34,14
6,37,11
6,38,11
6,39,11
6,40,14
6,41,11
6,43,12
6,44,10
6,45,11
6,46,8
6,47,7
6,48,5
6,52,11
6,53,11
6,54,11
6,55,7
6,56,8
6,61,4
6,62,4
6,63,7
6,64,12
6,65,9
6,66,9
6,67,10
6,68,13
6,69,7
6,71,9
6,72,8
6,75,8
6,76,7
6,79,9
6,80,9
6,82,9
6,83,8
6,84,9
6,85,7
6,86,9
6,87,10
6,88,4
6,109,16
6,110,7
6,116,7
6,117,8
6,118,8
6,119,7
7,1,9
7,2,8
7,6,12
7,7,12
7,8,11
7,17,20
7,18,27
7,19,11
7,20,14
7,21,12
7,22,10
7,24,8
7,25,9
7,26,12
7,27,12
7,28,9
7,29,7
7,33,14
7,34,14
7,37,10
7,38,11
7,39,9
7,40,14
7,41,10
7,43,12
7,44,12
7,45,13
7,46,8
7,47,8
7,48,9
7,49,8
7,50,5
7,51,4
7,59,4
7,60,9
7,61,11
7,62,11
7,63,7
7,64,12
7,65,10
7,66,7
7,67,13
7,68,12
7,69,11
7,71,5
7,72,10
7,75,10
7,76,10
7,80,8
7,81,9
7,83,9
7,84,10
7,87,4
7,109,16
7,110,15
7,117,8
7,118,9
7,119,5
8,6,12
8,7,12
8,15,12
8,16,16
8,17,14
8,18,12
8,19,12
8,20,12
8,21,11
8,22,11
8,24,9
8,25,8
8,26,12
8,27,12
8,28,8
8,29,5
8,33,11
8,34,12
8,37,7
8,38,11
8,39,12
8,40,13
8,41,10
8,43,12
8,44,11
8,45,12
8,46,7
8,47,10
8,48,11
8,49,8
8,50,8
8,51,7
8,57,7
8,60,11
8,61,12
8,62,8
8,64,12
8,65,11
8,66,9
8,67,4
8,69,12
8,72,11
8,73,9
8,76,10
8,80,8
8,81,9
8,83,11
8,84,10
8,109,15
8,110,16
9,3,4
9,7,9
9,13,13
9,14,11
9,15,12
9,16,11
9,17,8
9,18,7
9,19,8
9,20,11
9,21,11
9,23,10
9,24,9
9,25,8
9,26,10
9,27,10
9,28,9
9,29,4
9,33,12
9,34,11
9,44,12
9,45,12
9,46,12
9,47,7
9,48,8
9,49,10
9,50,11
9,51,11
9,52,7
9,53,4
9,55,8
9,56,8
9,57,4
9,58,10
9,61,8
9,62,10
9,64,11
9,65,11
9,66,10
9,70,12
9,72,4
9,73,9
9,74,4
9,76,9
9,77,8
9,81,8
9,82,5
9,84,9
9,86,5
9,97,8
9,98,4
9,109,14
9,110,16
10,2,7
10,3,7
10,4,5
10,7,4
10,11,8
10,12,10
10,13,13
10,14,10
10,15,8
10,16,4
10,17,4
10,19,7
10,20,11
10,21,11
10,23,10
10,24,9
10,25,8
10,26,12
10,27,11
10,28,7
10,33,11
10,34,10
10,46,12
10,47,12
10,50,10
10,51,10
10,52,9
10,53,8
10,55,7
10,56,10
10,57,9
10,58,7
10,61,10
10,62,11
10,66,10
10,67,8
10,70,12
10,73,8
10,74,7
10,79,7
10,80,8
10,81,9
10,82,16
10,84,12
10,85,12
10,86,8
10,97,8
10,98,9
10,109,13
10,110,16
10,111,7
11,1,7
11,2,9
11,3,10
11,4,7
11,9,8
11,10,9
11,11,9
11,12,9
11,13,10
11,14,7
11,15,7
11,16,7
11,17,7
11,19,7
11,20,8
11,24,9
11,25,7
11,26,11
11,27,11
11,28,9
11,29,7
11,33,11
11,43,5
11,47,11
11,48,12
11,49,4
11,52,7
11,53,5
11,55,4
11,56,9
11,57,10
11,58,9
11,59,7
11,62,5
11,63,7
11,66,11
11,67,11
11,68,4
11,70,13
11,71,11
11,73,4
11,74,9
11,75,8
11,80,4
11,81,4
11,82,15
11,83,15
11,85,12
11,86,13
11,98,8
11,109,4
11,126,12
12,0,4
12,1,9
12,2,9
12,8,12
12,9,9
12,10,7
12,11,5
12,12,8
12,13,8
12,14,9
12,15,8
12,16,9
12,17,10
12,24,8
12,25,7
12,26,10
12,28,9
12,42,8
12,43,4
12,44,4
12,45,4
12,48,12
12,49,12
12,52,7
12,53,4
12,56,10
12,57,12
12,58,12
12,59,9
12,60,10
12,62,9
12,63,7
12,67,11
12,71,11
12,72,8
12,74,10
12,75,9
12,82,16
12,83,15
12,85,13
12,86,13
12,98,8
12,111,8
12,112,9
12,113,8
12,114,9
12,122,11
12,123,11
12,126,11
13,0,9
13,1,4
13,5,7
13,8,9
13,9,5
13,10,10
13,11,9
13,12,10
13,13,9
13,14,9
13,19,7
13,20,9
13,21,7
13,38,5
13,39,9
13,40,9
13,42,7
13,43,13
13,44,12
13,45,7
13,46,4
13,49,13
13,50,13
13,51,9
13,56,9
13,57,12
13,58,12
13,59,10
13,60,8
13,63,8
13,67,10
13,68,10
13,72,10
13,75,8
13,76,9
13,82,12
13,83,15
13,84,14
13,86,12
13,97,4
13,98,7
13,110,4
13,111,10
13,112,9
13,113,8
13,121,11
13,122,11
13,123,10
13,127,11
14,4,11
14,5,9
14,9,8
14,16,4
14,17,10
14,18,9
14,19,9
14,20,8
14,21,8
14,29,5
14,30,7
14,39,9
14,40,11
14,42,5
14,43,8
14,44,12
14,45,12
14,46,8
14,47,5
14,50,11
14,51,10
14,52,10
14,57,9
14,58,11
14,59,12
14,60,5
14,61,9
14,64,4
14,68,12
14,69,7
14,70,4
14,73,5
14,75,4
14,76,8
14,77,7
14,83,12
14,84,12
14,86,12
14,87,11
14,97,10
14,121,14
14,122,19
14,123,20
14,127,10
15,2,4
15,3,9
15,4,8
15,5,10
15,6,4
15,10,4
15,16,4
15,17,10
15,18,4
15,21,9
15,24,12
15,25,12
15,26,10
15,27,10
15,30,7
15,37,11
15,39,5
15,40,10
15,41,8
15,43,5
15,44,4
15,45,12
15,46,11
15,47,11
15,48,8
15,49,8
15,52,12
15,53,7
15,58,10
15,59,9
15,60,8
15,61,4
15,64,10
15,65,4
15,68,10
15,69,12
15,70,7
15,73,8
15,76,10
15,77,9
15,83,9
15,84,9
15,85,10
15,87,12
15,88,13
15,121,17
15,122,21
15,123,21
15,127,12
16,0,7
16,1,9
16,2,10
16,3,4
16,5,10
16,6,7
16,9,9
16,10,7
16,11,9
16,12,9
16,13,8
16,21,10
16,24,11
16,25,11
16,26,11
16,27,12
16,28,12
16,30,8
16,31,8
16,37,10
16,38,9
16,39,10
16,40,9
16,41,4
16,45,5
16,46,11
16,47,11
16,48,11
16,49,8
16,50,7
16,53,9
16,54,4
16,55,4
16,59,10
16,60,9
16,61,4
16,62,4
16,65,9
16,67,4
16,68,12
16,69,11
16,70,12
16,74,7
16,76,9
16,77,9
16,78,7
16,84,7
16,85,10
16,88,12
16,89,12
16,121,17
16,122,21
16,123,22
16,124,18
16,127,8
17,0,10
17,1,8
17,2,7
17,4,4
17,5,8
17,9,10
17,10,7
17,11,8
17,20,4
17,21,11
17,22,10
17,24,11
17,25,9
17,26,9
17,27,11
17,28,8
17,31,7
17,32,7
17,38,10
17,39,10
17,40,8
17,48,11
17,49,11
17,50,12
17,51,7
17,54,7
17,55,7
17,56,4
17,60,5
17,61,9
17,62,7
17,65,11
17,66,8
17,68,5
17,69,12
17,70,10
17,71,5
17,74,12
17,75,11
17,76,7
17,77,9
17,78,9
17,79,4
17,82,4
17,83,5
17,84,7
17,85,7
17,86,4
17,88,4
17,121,18
17,122,22
17,123,22
17,124,18
18,0,9
18,1,7
18,2,5
18,5,9
18,6,10
18,9,9
18,10,7
18,20,4
18,21,11
18,22,11
18,24,12
18,25,7
18,27,7
18,28,8
18,29,9
18,30,7
18,31,8
18,32,8
18,33,4
18,39,9
18,40,11
18,49,8
18,50,12
18,51,11
18,52,7
18,56,12
18,57,7
18,60,4
18,61,12
18,62,10
18,63,4
18,66,10
18,67,4
18,69,11
18,70,12
18,71,7
18,72,7
18,74,11
18,75,11
18,76,8
18,77,5
18,78,10
18,79,11
18,83,8
18,84,8
18,85,9
18,86,7
18,87,7
18,118,19
18,119,15
18,120,19
18,121,19
18,122,20
18,123,20
18,124,17
19,0,8
19,2,4
19,3,7
19,4,7
19,5,8
19,6,9
19,7,4
19,9,11
19,10,10
19,14,5
19,15,5
19,16,5
19,21,10
19,22,11
19,25,12
19,28,7
19,29,9
19,30,9
19,31,8
19,32,8
19,33,7
19,40,7
19,41,7
19,50,10
19,51,10
19,52,8
19,53,8
19,57,13
19,58,12
19,59,8
19,61,12
19,62,12
19,63,10
19,64,7
19,66,10
19,67,4
19,70,8
19,75,11
19,76,10
19,104,4
19,105,4
19,107,5
19,108,7
19,116,7
19,117,13
19,118,19
19,119,16
19,120,14
19,121,16
19,122,15
19,123,10
20,1,10
20,2,11
20,3,9
20,4,8
20,5,4
20,6,10
20,10,12
20,15,5
20,16,4
20,21,5
20,22,11
20,25,12
20,26,5
20,29,5
20,30,9
20,31,5
20,32,8
20,33,8
20,34,5
20,35,4
20,41,9
20,42,8
20,46,5
20,52,12
20,53,9
20,54,8
20,55,7
20,59,8
20,60,9
20,61,8
20,62,11
20,63,11
20,64,10
20,67,9
20,68,10
20,69,10
20,70,8
20,71,4
20,103,4
20,104,4
20,105,8
20,106,7
20,107,9
20,108,10
20,116,4
20,117,9
20,118,14
20,119,12
21,0,10
21,1,8
21,2,10
21,3,9
21,10,8
21,15,4
21,16,4
21,21,4
21,22,10
21,25,11
21,31,8
21,34,9
21,35,9
21,36,4
21,42,8
21,43,9
21,44,8
21,45,9
21,52,12
21,53,13
21,54,13
21,55,12
21,56,9
21,60,12
21,61,12
21,62,11
21,63,10
21,64,11
21,65,11
21,68,10
21,69,8
21,83,10
21,86,8
21,87,9
21,103,4
21,104,4
21,105,8
21,106,5
21,107,11
21,108,12
21,109,7
21,117,13
21,118,14
21,119,10
21,127,8
22,6,8
22,10,12
22,11,7
22,15,4
22,16,4
22,22,10
22,33,5
22,36,8
22,37,8
22,44,7
22,45,9
22,46,9
22,47,7
22,53,5
22,54,12
22,55,15
22,56,13
22,57,12
22,58,11
22,62,12
22,63,11
22,64,12
22,65,11
22,82,7
22,83,8
22,84,9
22,86,9
22,87,9
22,88,4
22,90,9
22,91,4
22,92,8
22,93,9
22,101,8
22,102,7
22,103,4
22,104,4
22,105,5
22,106,7
22,107,10
22,108,12
22,109,7
22,117,12
22,118,13
22,119,7
22,120,10
22,123,9
22,124,11
22,126,7
23,3,8
23,4,10
23,5,4
23,7,10
23,8,4
23,10,12
23,11,7
23,22,12
23,23,8
23,25,5
23,26,7
23,32,4
23,33,4
23,34,5
23,35,4
23,47,9
23,48,9
23,49,8
23,54,7
23,55,11
23,56,12
23,57,11
23,58,12
23,59,10
23,69,8
23,70,9
23,82,8
23,84,4
23,93,8
23,102,8
23,103,4
23,107,7
23,108,7
23,109,4
23,117,9
23,118,7
23,119,4
23,120,12
23,121,12
23,122,8
23,123,8
23,124,4
23,125,10
23,126,9
24,0,9
24,1,9
24,2,10
24,3,7
24,4,8
24,7,9
24,8,4
24,10,10
24,11,4
24,21,4
24,22,12
24,23,8
24,26,9
24,27,8
24,34,8
24,35,9
24,38,4
24,39,8
24,48,4
24,49,8
24,55,7
24,56,12
24,57,12
24,58,13
24,59,13
24,60,10
24,61,8
24,66,8
24,67,9
24,68,10
24,69,11
24,103,10
24,104,8
24,105,4
24,106,9
24,107,8
24,108,7
24,120,16
24,121,13
24,122,8
25,0,4
25,7,10
25,8,8
25,11,12
25,12,4
25,21,5
25,22,10
25,23,10
25,27,8
25,28,5
25,34,9
25,35,8
25,36,10
25,38,10
25,39,9
25,40,8
25,51,7
25,57,7
25,58,15
25,59,14
25,60,10
25,64,10
25,65,9
25,66,10
25,67,9
25,68,11
25,104,11
25,105,10
25,106,12
25,107,11
25,110,7
25,120,10
25,121,10
25,122,7
26,3,4
26,4,7
26,5,11
26,6,11
26,7,11
26,8,10
26,11,11
26,12,9
26,21,4
26,22,11
26,23,11
26,27,7
26,28,9
26,29,8
26,35,8
26,36,10
26,39,9
26,40,7
26,41,7
26,42,8
26,51,9
26,58,11
26,59,11
26,60,8
26,65,8
26,66,10
26,67,8
26,68,7
26,105,10
26,106,11
26,107,11
26,110,11
26,111,12
26,120,7
26,121,7
27,0,4
27,1,4
27,2,4
27,3,8
27,4,8
27,5,12
27,6,12
27,7,10
27,11,11
27,12,10
27,22,9
27,23,10
27,26,7
27,29,7
27,30,9
27,36,8
27,39,9
27,40,9
27,42,8
27,43,8
27,44,9
27,45,8
27,51,9
27,82,4
27,106,10
27,107,9
27,109,11
27,110,13
27,111,12
27,120,10
27,121,12
27,122,10
28,0,9
28,1,8
28,2,9
28,3,9
28,11,11
28,12,12
28,22,8
28,23,9
28,26,8
28,30,9
28,31,8
28,37,4
28,38,4
28,40,9
28,41,9
28,42,4
28,43,4
28,44,8
28,45,9
28,46,8
28,78,8
28,79,8
28,80,8
28,81,8
28,82,8
28,109,12
28,110,12
28,111,15
28,112,14
28,119,10
28,120,10
28,121,12
28,122,10
29,0,9
29,7,4
29,8,11
29,9,5
29,11,11
29,12,11
29,13,7
29,22,7
29,23,9
29,24,5
29,26,8
29,27,5
29,28,4
29,38,8
29,39,8
29,41,8
29,42,9
29,43,5
29,47,7
29,48,7
29,78,7
29,86,9
29,88,4
29,90,4
29,109,16
29,110,12
29,111,12
29,112,15
29,113,12
30,3,7
30,4,8
30,5,9
30,6,7
30,7,8
30,8,12
30,9,12
30,12,9
30,13,4
30,20,4
30,21,5
30,22,4
30,26,7
30,27,8
30,28,4
30,33,4
30,39,8
30,42,8
30,43,8
30,48,8
30,109,15
30,110,12
30,113,12
30,114,10
30,119,13
30,120,12
31,1,7
31,2,5
31,3,8
31,4,8
31,5,9
31,6,7
31,7,7
31,8,10
31,9,10
31,12,4
31,13,4
31,14,4
31,15,7
31,16,4
31,27,9
31,28,4
31,32,4
31,33,8
31,40,9
31,41,8
31,43,8
31,44,9
31,110,14
31,111,11
31,114,11
31,115,13
31,119,13
31,120,12
31,121,11
32,0,9
32,1,7
32,2,5
32,3,5
32,7,4
32,8,12
32,9,11
32,12,8
32,13,8
32,14,7
32,23,9
32,24,11
32,27,7
32,28,4
32,32,8
32,35,9
32,41,8
32,42,8
32,45,8
32,68,5
32,69,4
32,111,11
32,112,10
32,114,10
32,115,11
32,116,10
32,117,11
32,120,12
32,121,11
32,122,12
33,0,8
33,1,7
33,2,4
33,3,5
33,4,9
33,5,7
33,6,4
33,7,4
33,8,11
33,9,13
33,18,5
33,19,8
33,20,7
33,23,10
33,24,11
33,27,7
33,29,4
33,34,11
33,35,10
33,36,8
33,42,4
33,43,8
33,45,8
33,46,8
33,47,7
33,68,7
33,69,4
33,71,4
33,111,12
33,112,11
33,115,10
33,116,12
33,117,12
33,118,11
33,121,11
33,122,14
33,123,12
34,4,9
34,5,7
34,6,8
34,7,8
34,8,12
34,9,11
34,19,7
34,24,5
34,27,8
34,28,7
34,34,8
34,35,11
34,36,12
34,44,4
34,46,7
34,47,9
34,58,7
34,59,4
34,70,4
34,112,12
34,113,10
34,116,11
34,117,12
34,118,12
34,119,12
34,122,15
34,123,13
34,124,11
35,0,7
35,3,7
35,4,10
35,5,10
35,6,8
35,7,8
35,19,5
35,20,4
35,24,11
35,25,10
35,27,7
35,28,10
35,29,5
35,36,9
35,37,9
35,38,8
35,48,5
35,49,4
35,58,7
35,59,4
35,80,8
35,81,7
35,113,12
35,114,10
35,117,12
35,118,12
35,119,12
35,120,11
35,123,12
36,0,7
36,1,8
36,2,9
36,3,12
36,4,10
36,9,7
36,10,8
36,19,12
36,20,11
36,21,9
36,24,11
36,25,10
36,33,9
36,34,7
36,37,9
36,38,9
36,39,8
36,45,11
36,46,10
36,48,8
36,49,5
36,64,4
36,65,4
36,79,5
36,80,8
36,81,7
36,82,7
36,113,11
36,114,10
36,115,11
36,118,11
36,119,12
36,120,12
36,121,11
37,0,9
37,1,9
37,2,10
37,7,8
37,8,10
37,9,9
37,10,9
37,16,12
37,17,11
37,19,10
37,20,11
37,21,9
37,29,5
37,30,4
37,33,11
37,34,11
37,38,11
37,39,11
37,45,10
37,46,11
37,48,8
37,49,9
37,50,9
37,74,9
37,75,7
37,76,8
37,99,12
37,114,12
37,115,11
37,116,11
37,118,11
37,119,11
37,120,10
37,121,11
37,122,11
37,125,11
38,0,9
38,5,8
38,6,9
38,7,9
38,8,9
38,9,7
38,13,11
38,14,10
38,16,12
38,17,11
38,20,12
38,21,8
38,22,4
38,24,4
38,25,9
38,28,8
38,29,4
38,30,4
38,33,8
38,34,9
38,35,9
38,38,11
38,39,12
38,45,5
38,46,11
38,47,4
38,49,9
38,50,9
38,51,8
38,73,4
38,74,9
38,98,7
38,99,12
38,100,12
38,115,12
38,116,10
38,117,11
38,118,10
38,119,12
38,120,11
38,121,11
38,125,13
38,126,11
39,2,4
39,3,10
39,4,8
39,5,9
39,6,9
39,7,9
39,13,12
39,14,11
39,16,10
39,17,11
39,20,7
39,24,4
39,25,7
39,28,7
39,29,8
39,33,4
39,34,10
39,35,8
39,41,4
39,46,5
39,47,4
39,50,8
39,51,7
39,61,4
39,62,4
39,73,8
39,98,5
39,99,11
39,100,13
39,101,13
39,116,14
39,117,15
39,118,13
39,119,10
39,120,11
39,126,16
39,127,8
40,1,8
40,2,7
40,3,10
40,4,8
40,5,5
40,6,7
40,13,11
40,14,9
40,16,10
40,17,8
40,20,12
40,21,10
40,25,10
40,26,9
40,29,9
40,30,5
40,35,4
40,36,11
40,37,9
40,40,10
40,41,10
40,50,9
40,51,9
40,60,4
40,61,11
40,62,10
40,72,8
40,73,8
40,100,11
40,101,12
40,116,13
40,117,15
40,118,12
40,119,13
40,126,17
40,127,16
41,0,5
41,1,9
41,2,9
41,3,5
41,4,9
41,5,10
41,14,8
41,17,8
41,20,8
41,21,8
41,25,10
41,26,9
41,29,7
41,30,7
41,36,11
41,37,12
41,40,10
41,41,11
41,48,7
41,51,8
41,57,7
41,71,4
41,72,8
41,100,4
41,101,12
41,102,12
41,117,12
41,118,11
41,119,13
41,120,12
41,126,17
41,127,17
42,0,8
42,4,8
42,5,10
42,6,10
42,8,13
42,9,12
42,10,13
42,11,12
42,14,8
42,17,8
42,18,12
42,20,9
42,21,8
42,22,4
42,25,8
42,26,10
42,29,9
42,30,10
42,36,8
42,37,11
42,41,5
42,46,9
42,47,11
42,48,9
42,51,8
42,56,7
42,57,7
42,58,4
42,80,7
42,101,8
42,117,11
42,118,11
42,127,14
43,0,4
43,4,4
43,5,7
43,6,10
43,7,11
43,8,13
43,9,12
43,10,11
43,11,11
43,14,8
43,17,8
43,18,8
43,20,8
43,21,8
43,22,5
43,25,7
43,26,11
43,30,8
43,31,4
43,37,8
43,38,8
43,41,7
43,42,7
43,46,11
43,47,10
43,48,10
43,51,10
43,56,4
43,57,4
43,58,7
43,59,5
43,70,8
43,71,4
43,79,4
43,80,5
43,120,11
43,121,12
43,125,9
43,127,12
44,0,4
44,5,7
44,6,9
44,7,9
44,8,13
44,9,13
44,10,12
44,11,11
44,14,8
44,17,8
44,18,8
44,21,7
44,22,7
44,25,4
44,26,8
44,27,8
44,30,9
44,31,5
44,37,9
44,38,11
44,39,9
44,42,5
44,47,10
44,48,9
44,55,8
44,56,4
44,57,7
44,58,10
44,59,9
44,81,7
44,82,8
44,103,10
44,104,9
44,121,13
44,122,12
44,123,8
44,124,10
44,125,9
45,0,4
45,1,7
45,2,7
45,3,7
45,4,8
45,5,4
45,7,9
45,8,11
45,9,13
45,10,11
45,11,12
45,14,9
45,15,7
45,17,9
45,18,9
45,21,8
45,22,7
45,26,8
45,27,7
45,28,7
45,30,8
45,31,4
45,37,8
45,38,12
45,39,12
45,42,4
45,43,5
45,47,9
45,48,10
45,55,7
45,56,5
45,57,11
45,58,9
45,72,9
45,73,9
45,75,4
45,77,7
45,82,7
45,89,5
45,90,7
45,103,10
45,121,12
45,122,11
45,125,10
46,0,10
46,1,11
46,2,9
46,3,4
46,4,5
46,5,7
46,8,13
46,9,11
46,10,10
46,11,7
46,14,8
46,15,8
46,18,9
46,21,8
46,22,9
46,26,4
46,27,10
46,28,9
46,30,8
46,31,8
46,32,8
46,33,4
46,37,5
46,38,12
46,39,11
46,42,8
46,43,7
46,46,7
46,55,4
46,56,4
46,57,9
46,69,8
46,70,10
46,72,5
46,73,7
46,75,4
46,76,5
46,77,4
46,79,7
46,89,7
46,90,8
46,121,11
46,122,11
46,126,9
47,0,9
47,1,9
47,2,10
47,3,11
47,4,9
47,5,5
47,14,9
47,15,8
47,18,8
47,19,8
47,21,10
47,22,8
47,27,8
47,28,8
47,30,8
47,31,9
47,32,8
47,33,5
47,38,7
47,39,7
47,42,8
47,43,7
47,46,8
47,47,7
47,81,4
47,82,4
47,84,8
47,85,8
47,90,7
47,122,12
47,126,10
48,0,7
48,1,8
48,2,8
48,3,7
48,4,4
48,8,4
48,9,4
48,15,8
48,18,8
48,19,7
48,21,8
48,22,8
48,23,5
48,27,4
48,28,8
48,31,8
48,32,7
48,38,4
48,39,10
48,40,9
48,42,5
48,43,5
48,46,8
48,47,10
48,48,5
48,64,7
48,81,8
48,82,8
48,84,8
48,86,7
48,91,4
48,122,11
48,123,12
48,126,12
49,0,5
49,1,8
49,2,8
49,6,7
49,7,7
49,8,8
49,9,7
49,15,7
49,16,7
49,19,8
49,22,9
49,23,8
49,28,8
49,29,8
49,31,8
49,32,8
49,33,4
49,38,4
49,39,10
49,40,11
49,43,7
49,46,7
49,47,11
49,48,7
49,63,8
49,64,9
49,66,4
49,81,5
49,82,5
49,86,7
49,87,4
49,91,9
49,92,4
49,122,11
49,123,11
49,126,12
50,0,4
50,1,8
50,5,5
50,6,7
50,7,7
50,8,7
50,19,8
50,22,9
50,23,9
50,28,11
50,31,8
50,32,8
50,38,4
50,39,9
50,40,9
50,43,4
50,46,4
50,47,7
50,48,4
50,53,10
50,63,7
50,64,7
50,91,8
50,92,8
50,123,11
50,126,12
50,127,11
51,0,4
51,1,8
51,19,9
51,20,4
51,22,9
51,23,8
51,24,4
51,25,4
51,27,7
51,28,8
51,29,9
51,31,4
51,32,8
51,39,7
51,40,9
51,43,7
51,53,10
51,54,10
51,87,5
51,91,8
51,92,8
51,123,12
51,124,11
51,126,11
51,127,9
52,1,5
52,15,4
52,19,8
52,20,10
52,22,5
52,23,7
52,24,8
52,25,9
52,26,8
52,27,8
52,32,9
52,36,4
52,40,9
52,43,4
52,46,11
52,53,10
52,54,11
52,87,8
52,92,7
52,93,7
52,124,12
52,126,12
52,127,11
53,0,4
53,15,12
53,16,7
53,19,7
53,20,10
53,22,4
53,32,8
53,33,4
53,35,4
53,36,4
53,37,4
53,40,9
53,41,4
53,46,11
53,47,9
53,53,11
53,54,11
53,85,5
53,87,8
53,92,7
53,93,8
53,124,8
53,126,11
53,127,11
54,0,4
54,1,9
54,15,10
54,16,7
54,17,9
54,19,8
54,20,9
54,27,5
54,28,8
54,29,4
54,32,11
54,33,8
54,35,9
54,36,9
54,40,9
54,45,7
54,46,7
54,53,10
54,54,4
54,84,8
54,85,4
54,88,4
54,92,9
54,93,8
54,124,11
54,125,10
54,126,8
54,127,8
55,1,9
55,16,11
55,17,8
55,24,4
55,25,5
55,26,5
55,27,8
55,28,9
55,29,5
55,40,8
55,41,10
55,45,4
55,46,9
55,47,4
55,84,11
55,85,10
55,88,8
55,92,9
55,93,8
55,125,12
55,126,12
55,127,9
56,1,7
56,20,7
56,21,4
56,23,7
56,24,9
56,25,8
56,26,9
56,27,7
56,29,7
56,30,9
56,36,8
56,37,12
56,40,5
56,41,7
56,46,10
56,84,10
56,85,10
56,87,7
56,88,8
56,92,8
56,93,7
56,126,11
56,127,11
57,20,8
57,21,11
57,23,8
57,24,7
57,25,8
57,26,8
57,29,7
57,30,8
57,33,10
57,36,7
57,37,10
57,46,5
57,85,8
57,88,7
57,92,7
58,16,16
58,17,8
58,20,9
58,21,11
58,24,8
