x,y,height
42,125,4
42,126,5
43,29,11
43,30,9
43,105,4
43,106,8
43,107,4
43,109,9
43,115,4
43,118,7
43,119,8
43,124,8
43,125,9
43,126,5
43,127,10
44,29,12
44,30,9
44,36,4
44,37,4
44,106,9
44,107,8
44,115,5
44,118,8
44,119,8
44,125,9
45,0,8
45,1,5
45,29,10
45,30,8
45,33,7
45,34,7
45,35,9
45,36,9
45,37,9
45,38,9
45,39,10
45,93,4
45,94,4
45,106,9
45,107,7
45,110,5
45,119,7
45,120,4
46,0,11
46,1,7
46,26,11
46,29,7
46,30,7
46,34,10
46,35,9
46,36,7
46,37,9
46,38,8
46,39,8
46,91,4
46,92,5
46,93,5
46,94,9
46,95,8
46,106,4
46,107,10
46,115,7
46,119,9
46,122,7
46,123,9
46,124,8
46,125,10
46,126,9
47,0,14
47,1,12
47,2,7
47,3,4
47,88,4
47,89,4
47,90,7
47,91,8
47,92,10
47,93,11
47,94,11
47,95,10
47,96,4
47,107,8
47,108,7
47,112,4
47,122,5
47,123,8
47,124,8
47,125,9
47,126,8
48,1,13
48,2,11
48,3,10
48,4,4
48,9,8
48,30,9
48,31,9
48,36,10
48,37,7
48,38,10
48,39,10
48,40,10
48,41,8
48,85,4
48,86,4
48,87,5
48,88,8
48,89,8
48,91,9
48,92,10
48,93,12
48,94,9
48,107,8
48,108,8
48,112,10
48,119,7
48,120,9
49,2,13
49,3,13
49,4,5
49,8,4
49,9,14
49,10,5
49,25,10
49,26,8
49,27,8
49,30,11
49,31,10
49,36,7
49,37,9
49,38,9
49,39,8
49,40,12
49,41,3
49,43,10
49,44,11
49,45,4
49,84,4
49,85,4
49,86,8
49,87,7
49,88,8
49,107,8
49,108,8
49,112,11
49,115,4
49,119,4
49,120,5
49,123,4
50,3,12
50,4,12
50,10,7
50,11,14
50,26,9
50,27,8
50,28,8
50,30,12
50,31,9
50,34,9
50,37,9
50,38,9
50,40,7
50,41,11
50,43,8
50,44,11
50,45,10
50,52,4
50,71,8
50,76,4
50,80,8
50,81,8
50,106,4
50,107,4
50,108,8
50,112,8
50,115,5
50,118,4
50,119,11
50,120,9
50,123,11
50,124,7
50,125,4
50,126,5
51,4,10
51,5,14
51,6,7
51,7,5
51,10,8
51,11,14
51,26,7
51,27,7
51,28,7
51,30,9
51,31,9
51,34,9
51,37,10
51,38,5
51,40,9
51,41,11
51,42,8
51,44,7
51,45,11
51,51,7
51,52,12
51,53,11
51,66,8
51,67,11
51,68,11
51,69,10
51,70,9
51,71,10
51,72,8
51,73,9
51,74,8
51,75,7
51,76,8
51,77,4
51,80,8
51,81,8
51,88,8
51,89,9
51,90,7
51,94,9
51,95,9
51,96,5
51,106,4
51,107,8
51,108,7
51,115,4
51,119,7
51,120,4
52,4,5
52,5,14
52,6,13
52,7,9
52,8,5
52,11,4
52,12,6
52,30,9
52,31,9
52,34,9
52,37,9
52,38,8
52,39,5
52,40,5
52,41,11
52,42,8
52,44,3
52,45,11
52,52,7
52,53,7
52,57,7
52,58,12
52,60,8
52,61,9
52,64,7
52,65,8
52,66,7
52,67,11
52,68,12
52,69,10
52,70,9
52,71,11
52,72,12
52,73,12
52,74,11
52,75,10
52,76,8
52,88,7
52,89,9
52,90,8
52,94,8
52,95,10
52,96,5
52,97,4
52,106,7
52,107,10
52,108,8
52,118,5
52,119,9
52,120,9
53,5,5
53,6,13
53,7,14
53,8,11
53,9,7
53,13,7
53,14,8
53,15,7
53,16,7
53,30,9
53,31,8
53,34,8
53,35,9
53,37,9
53,38,9
53,41,3
53,42,9
53,44,3
53,45,12
53,46,4
53,70,8
53,71,8
53,72,12
53,73,11
53,74,11
53,75,10
53,82,9
53,83,7
53,89,4
53,90,8
53,91,7
53,95,9
53,96,5
53,106,4
53,107,10
53,108,7
53,115,8
53,119,9
53,120,9
53,121,4
53,124,10
53,125,5
53,127,12
54,6,4
54,7,11
54,8,13
54,9,11
54,15,8
54,16,8
54,27,4
54,28,4
54,30,12
54,31,9
54,34,10
54,37,9
54,41,4
54,42,10
54,43,8
54,44,3
54,45,3
54,46,12
54,52,7
54,78,4
54,79,5
54,87,5
54,88,10
54,90,5
54,91,8
54,95,7
54,96,4
54,106,8
54,107,8
54,108,9
54,115,11
54,119,5
54,120,4
54,124,7
54,125,4
54,127,14
55,7,9
55,8,12
55,9,12
55,10,11
55,15,7
55,26,8
55,27,8
55,28,7
55,30,10
55,31,9
55,34,9
55,37,9
55,42,9
55,43,7
55,45,7
55,46,12
55,52,8
55,53,7
55,55,11
55,56,12
55,57,4
55,61,5
55,62,7
55,63,4
55,64,4
55,65,8
55,66,12
55,67,10
55,68,10
55,69,8
55,70,8
55,71,8
55,75,8
55,76,4
55,77,7
55,78,7
55,79,8
55,84,4
55,87,5
55,88,8
55,95,11
55,96,10
55,97,5
55,101,7
55,102,8
55,103,10
55,104,7
55,105,9
55,106,9
55,107,4
55,115,10
55,119,4
55,120,9
55,121,7
56,9,12
56,10,12
56,11,9
56,15,8
56,16,9
56,26,9
56,27,8
56,28,7
56,30,11
56,31,8
56,34,9
56,37,4
56,42,9
56,43,9
56,45,11
56,46,11
56,51,4
56,52,11
56,53,3
56,55,8
56,56,8
56,57,4
56,58,8
56,59,8
56,65,4
56,66,8
56,67,9
56,68,7
56,69,7
56,70,10
56,71,9
56,74,10
56,75,9
56,76,7
