x,y,height
13,110,10
13,111,8
13,112,20
13,113,21
13,114,9
14,52,5
14,53,10
14,56,8
14,57,8
14,58,7
14,62,20
14,70,10
14,71,11
14,72,9
14,74,4
14,76,4
14,81,8
14,82,10
14,85,4
14,86,5
14,108,4
14,109,11
14,110,20
14,111,21
14,112,20
14,113,21
14,114,8
15,0,10
15,46,10
15,52,12
15,53,12
15,54,11
15,57,9
15,58,8
15,62,18
15,70,4
15,76,5
15,77,7
15,81,5
15,82,7
15,83,4
15,85,4
15,86,7
15,95,4
15,96,4
15,107,7
15,108,14
15,109,16
15,110,17
15,111,33
15,112,21
15,113,20
15,114,9
16,0,11
16,47,9
16,52,11
16,53,11
16,54,9
16,57,10
16,58,9
16,59,5
16,62,17
16,63,14
16,76,4
16,77,7
16,86,7
16,87,4
16,108,7
16,109,20
16,110,20
16,111,20
16,112,20
16,113,20
16,114,11
17,0,11
17,47,11
17,52,4
17,53,11
17,54,12
17,55,10
17,57,9
17,58,9
17,59,7
17,61,8
17,62,5
17,63,11
17,72,7
17,82,5
17,83,7
17,86,4
17,96,8
17,97,7
17,108,19
17,109,20
17,110,21
17,111,21
17,112,21
17,113,20
17,114,10
18,0,11
18,47,10
18,53,11
18,54,11
18,55,9
18,58,11
18,59,9
18,61,4
18,63,7
18,74,10
18,75,4
18,82,4
18,83,10
18,96,9
18,97,9
18,109,19
18,110,21
18,111,19
18,112,20
18,113,19
18,114,21
19,0,12
19,1,4
19,47,11
19,53,4
19,54,10
19,55,12
19,56,12
19,58,10
19,59,9
19,64,9
19,75,9
19,97,4
19,113,20
19,114,19
20,0,11
20,54,10
20,55,10
20,56,12
20,59,8
20,64,10
20,76,4
20,77,4
20,119,5
20,120,4
20,125,30
20,126,32
20,127,31
21,0,8
21,1,10
21,48,11
21,54,7
21,55,9
21,56,11
21,68,4
21,69,10
21,76,10
21,77,5
21,86,9
21,87,10
21,119,33
21,120,31
21,121,31
21,122,31
21,123,32
21,124,30
21,125,30
21,126,31
21,127,31
22,48,10
22,54,8
22,55,7
22,68,4
22,69,10
22,73,9
22,74,10
22,77,4
22,84,5
22,86,8
22,87,7
22,120,32
22,121,31
22,122,30
22,123,32
22,124,35
22,127,30
23,49,4
23,54,10
23,55,9
23,56,7
23,69,9
23,70,4
23,73,10
23,74,4
23,94,4
23,120,32
23,123,31
23,124,31
24,49,8
24,55,8
24,56,8
24,57,7
24,60,8
24,69,11
24,70,10
24,83,8
24,84,7
24,94,9
24,95,9
24,120,32
24,123,31
24,124,31
24,125,30
24,126,31
24,127,31
25,49,4
25,56,8
25,57,8
25,58,7
25,60,9
25,70,9
25,76,9
25,84,7
25,92,4
25,93,5
25,94,10
25,100,9
25,113,32
25,114,25
25,115,28
25,120,31
25,122,31
25,123,31
25,124,31
25,125,32
25,126,31
25,127,32
26,50,10
26,56,8
26,57,9
26,58,5
26,62,10
26,63,10
26,67,11
26,76,7
26,84,7
26,85,9
26,86,9
26,92,9
26,93,10
26,97,4
26,100,8
26,113,25
26,114,25
26,115,25
26,121,31
26,122,31
26,123,30
26,124,31
27,12,7
27,51,10
27,63,9
27,64,10
27,65,4
27,67,16
27,68,11
27,76,8
27,77,5
27,84,10
27,85,9
27,87,8
27,88,5
27,92,7
27,93,8
27,97,4
27,98,10
27,113,26
27,114,26
27,115,24
28,4,9
28,5,5
28,7,10
28,8,4
28,12,7
28,13,7
28,51,9
28,58,7
28,59,4
28,60,5
28,61,5
28,64,10
28,65,4
28,66,13
28,67,11
28,68,8
28,69,12
28,76,7
28,77,5
28,84,9
28,85,7
28,89,8
28,95,10
28,96,8
28,113,25
28,114,24
28,115,26
29,6,9
29,8,10
29,12,7
29,13,7
29,14,7
29,17,9
29,18,8
29,51,10
29,52,11
29,59,4
29,60,6
29,61,6
29,62,5
29,65,9
29,66,11
29,67,12
29,68,7
29,76,4
29,89,9
29,90,8
29,96,10
29,97,9
29,124,23
29,125,22
29,126,22
29,127,21
30,7,10
30,9,9
30,12,9
30,14,9
30,15,8
30,17,8
30,18,10
30,52,10
30,60,4
30,61,5
30,62,5
30,63,6
30,67,10
30,70,5
30,71,10
30,72,7
30,73,4
30,76,8
30,84,7
30,85,5
30,92,7
30,123,22
30,124,21
30,125,22
30,126,21
30,127,23
31,7,9
31,9,10
31,14,8
31,15,9
31,18,9
31,19,9
31,39,7
31,40,4
31,53,10
31,61,6
31,62,6
31,63,4
31,64,7
31,65,10
31,69,7
31,71,11
31,72,11
31,75,8
31,76,8
31,86,7
31,87,4
31,92,7
31,94,9
31,95,8
31,123,22
31,124,22
31,125,23
31,126,21
31,127,22
32,10,4
32,14,4
32,15,7
32,16,8
32,18,9
32,19,8
32,39,18
32,40,12
32,41,8
32,54,11
32,55,8
32,63,8
32,64,7
32,65,11
32,69,8
32,71,9
32,72,9
32,87,7
32,88,7
32,94,9
32,113,17
32,114,13
32,115,10
32,122,23
32,123,22
32,124,22
32,125,22
32,126,22
32,127,23
33,8,10
33,10,10
33,15,7
33,16,7
33,19,9
33,39,17
33,40,12
33,41,12
33,54,11
33,55,9
33,64,5
33,70,13
33,71,12
33,72,10
33,97,7
33,113,15
33,114,16
33,115,11
33,116,12
33,122,22
33,123,21
33,124,22
33,125,22
33,126,21
33,127,22
34,2,12
34,9,10
34,10,10
34,16,9
34,55,8
34,56,8
34,57,8
34,64,10
34,65,10
34,66,9
34,70,15
34,71,12
34,72,11
34,82,4
34,97,11
34,113,15
34,114,15
34,115,14
34,116,15
34,123,22
34,124,22
34,125,21
34,126,23
34,127,22
35,1,11
35,2,12
35,3,11
35,4,12
35,8,4
35,9,9
35,10,10
35,16,9
35,17,7
35,19,11
35,20,11
35,54,8
35,56,7
35,66,10
35,67,4
35,68,4
35,71,12
35,75,8
35,76,5
35,113,14
35,114,16
35,115,16
35,116,16
35,117,15
35,124,22
35,125,23
35,126,23
35,127,23
36,3,8
36,4,11
36,9,10
36,17,9
36,19,11
36,20,11
36,38,9
36,39,8
36,40,10
36,41,9
36,42,8
36,57,7
36,58,4
36,74,5
36,75,9
36,76,4
36,81,9
36,82,9
36,83,4
36,88,25
36,89,16
36,90,15
36,95,7
36,114,15
36,115,15
36,116,14
36,117,15
36,118,14
36,119,7
36,125,12
36,126,22
36,127,21
37,3,5
37,4,7
37,5,12
37,8,10
37,9,10
37,11,10
37,17,9
37,20,10
37,39,8
37,40,10
37,41,7
37,42,9
37,56,5
37,57,7
37,58,9
37,59,10
37,74,8
37,75,8
37,76,7
37,80,7
37,81,9
37,89,14
37,90,16
37,91,15
37,115,16
37,116,14
37,117,14
37,118,15
37,119,16
37,120,14
38,4,7
38,5,11
38,6,9
38,8,11
38,9,11
38,11,11
38,17,8
38,39,9
38,40,9
38,41,7
38,42,7
38,56,5
38,58,8
38,59,7
38,75,11
38,80,7
38,81,4
38,115,14
38,116,16
38,117,15
38,118,16
38,119,15
38,120,15
38,121,15
38,122,10
38,123,10
39,5,7
39,8,11
39,9,11
39,12,10
39,17,8
39,39,7
39,40,9
39,41,9
39,42,5
39,59,9
39,60,4
39,61,9
39,62,7
39,79,7
39,80,8
39,115,14
39,116,14
39,117,16
39,118,16
39,119,14
39,120,14
39,121,15
39,122,14
39,123,15
39,124,12
40,8,9
40,9,4
40,12,11
40,17,7
40,39,8
40,40,9
40,41,8
40,57,8
40,58,8
40,61,8
40,62,7
40,78,9
40,79,7
40,99,7
40,116,15
40,117,15
40,118,15
40,119,14
40,120,14
40,121,15
40,122,15
40,123,16
40,124,15
40,125,15
40,126,15
41,0,10
41,8,9
41,9,9
41,11,10
41,17,7
41,39,8
41,40,8
41,41,9
41,59,8
41,60,8
41,61,9
41,62,8
41,63,7
41,68,13
41,78,9
41,79,8
41,104,8
41,117,16
41,118,15
41,119,15
41,120,14
41,121,16
41,122,14
41,123,16
41,124,14
41,125,16
41,126,15
41,127,15
42,0,11
42,8,5
42,9,11
42,11,10
42,17,9
42,40,7
42,41,8
42,42,8
42,60,7
42,61,9
42,64,9
42,65,9
42,67,14
42,68,16
42,69,15
42,77,8
42,78,8
42,90,8
42,91,8
42,108,8
42,117,15
42,118,16
42,119,14
42,120,15
42,121,16
42,122,76
42,123,77
42,124,77
42,125,15
42,126,15
42,127,15
43,0,12
43,1,8
43,9,9
43,11,9
43,12,4
43,17,7
43,39,9
43,40,9
43,41,9
43,42,12
43,64,9
43,65,9
43,66,9
43,67,15
43,70,15
43,71,10
43,77,7
43,90,10
43,91,12
43,92,7
43,93,10
43,94,7
43,118,16
43,119,15
43,120,8
43,121,9
43,122,75
43,123,75
43,124,76
43,125,76
43,126,76
43,127,16
44,0,11
44,1,10
44,9,11
44,11,9
44,17,7
44,39,11
44,40,11
44,41,11
44,42,11
44,43,12
44,64,9
44,65,9
44,66,15
44,67,15
44,71,15
44,76,8
44,77,5
44,90,11
44,91,10
44,92,5
44,93,7
44,123,4
44,124,76
44,125,75
44,126,76
44,127,76
45,0,14
45,1,10
45,9,10
45,16,5
45,17,8
45,39,11
45,41,9
45,42,11
45,43,10
45,65,11
45,66,16
45,67,7
45,68,4
45,69,11
45,76,8
45,90,12
45,91,7
45,93,6
45,124,4
45,125,9
45,126,77
45,127,76
46,1,12
46,2,9
46,9,4
46,12,11
46,16,7
46,42,11
46,43,10
46,67,7
46,68,7
46,69,12
46,70,12
46,71,12
46,78,8
46,90,5
46,92,7
46,125,5
46,126,8
46,127,12
47,1,10
47,2,8
47,9,8
47,10,11
47,39,14
47,40,10
47,41,10
47,42,11
47,43,11
47,69,7
47,70,12
47,71,11
47,78,8
47,79,9
47,80,8
47,81,5
47,82,8
47,90,4
47,91,8
47,126,7
47,127,12
48,1,11
48,2,9
48,10,11
48,39,11
48,40,10
48,41,10
48,42,10
48,43,8
48,79,8
48,80,9
48,81,9
48,82,9
48,90,4
48,91,7
48,126,10
48,127,11
49,1,10
49,2,10
49,24,4
49,42,9
49,43,8
49,81,9
49,82,8
49,83,7
49,86,4
49,87,8
49,88,4
49,124,4
49,126,11
49,127,11
50,1,12
50,2,11
50,9,10
50,10,4
50,40,10
50,41,9
50,42,10
50,86,7
50,88,4
50,125,7
50,126,11
50,127,15
51,2,9
51,9,4
51,10,11
51,39,10
51,40,11
51,41,11
51,42,9
51,86,9
51,87,8
51,126,9
51,127,16
52,2,4
52,3,4
52,8,7
52,86,8
52,87,8
52,88,8
52,89,9
52,126,8
52,127,15
53,2,7
53,3,7
53,4,7
53,8,9
53,10,9
53,11,4
53,20,6
53,21,5
53,26,8
53,38,10
53,83,8
53,88,8
53,89,8
53,127,15
54,2,16
54,3,12
54,9,9
54,10,11
54,11,4
54,20,5
54,21,6
54,23,8
54,24,8
54,25,7
54,38,11
54,39,10
54,40,12
54,41,12
54,42,12
54,43,10
54,44,10
54,53,7
54,54,5
54,83,8
54,84,8
54,88,7
54,89,7
54,110,4
54,124,11
54,125,12
55,2,17
55,3,14
55,9,10
55,10,11
55,19,4
55,20,4
55,23,8
55,24,9
55,25,8
55,38,10
55,39,11
55,40,12
55,41,12
55,42,12
55,43,12
55,44,11
55,84,8
55,85,8
55,88,8
55,108,12
55,109,9
55,110,9
55,123,14
55,124,12
55,125,15
55,126,15
56,2,19
56,3,16
56,10,7
56,18,9
56,19,10
56,22,4
56,23,7
56,24,9
56,25,7
56,38,11
56,39,13
56,40,12
56,41,8
56,42,9
56,43,11
56,44,10
56,45,8
56,48,10
56,49,12
56,50,12
56,84,8
56,85,9
56,88,8
56,107,9
56,108,10
56,109,9
56,110,10
56,123,4
56,124,8
56,125,14
56,126,15
57,17,8
57,18,8
57,19,8
57,22,8
57,23,8
57,24,8
57,38,11
57,39,13
57,43,10
57,44,9
57,45,7
57,48,10
57,49,11
57,50,12
57,51,12
57,59,7
57,85,7
57,86,8
57,106,11
57,107,12
57,108,11
57,109,7
57,110,10
57,111,10
57,112,4
57,113,7
57,123,15
57,124,19
57,125,15
57,126,14
57,127,15
58,17,9
58,18,10
58,19,10
58,22,8
58,23,8
58,24,9
58,39,8
58,59,4
58,86,8
58,87,8
58,105,10
58,106,11
58,107,10
58,108,10
58,110,8
58,111,9
58,112,11
58,113,10
58,123,20
58,124,19
58,125,20
58,126,19
58,127,15
59,16,9
59,17,10
59,18,9
59,21,7
59,22,9
59,23,9
59,61,4
59,86,7
59,87,7
59,90,9
59,91,8
59,92,7
59,105,13
59,106,10
59,107,11
59,111,4
59,112,5
59,123,20
59,124,20
59,125,19
59,126,21
59,127,14
60,16,4
60,17,10
60,20,8
60,21,7
60,22,7
60,61,4
60,91,7
60,92,8
60,105,8
60,106,12
60,123,20
60,124,20
60,125,21
60,126,20
60,127,14
61,15,8
61,16,7
61,20,7
61,21,8
61,22,9
61,35,4
61,92,9
61,93,4
61,106,13
61,107,14
61,124,20
61,125,19
61,126,24
61,127,16
62,14,9
62,15,8
62,16,7
62,19,8
62,20,8
62,21,7
62,22,8
62,34,8
62,93,5
62,94,7
62,107,14
62,108,14
62,127,16
63,14,7
63,15,9
63,16,7
63,19,4
63,20,7
63,21,8
63,35,8
63,36,8
63,93,7
63,94,9
63,95,5
63,107,13
63,108,12
64,14,9
64,15,7
64,16,9
64,17,7
64,25,7
64,28,5
64,94,8
64,95,4
64,107,7
64,108,4
65,14,7
65,15,9
65,16,9
65,17,7
65,24,9
65,25,5
65,28,7
65,67,8
65,68,7
66,13,7
66,14,8
66,15,8
66,16,7
66,18,5
66,23,4
66,27,10
66,66,9
66,67,9
66,92,7
66,95,4
66,96,4
67,12,8
67,13,7
67,14,8
67,15,9
67,16,8
67,18,5
67,27,10
67,28,8
67,93,8
67,96,4
67,97,7
68,12,5
68,13,7
68,14,7
68,15,9
68,16,7
68,17,7
68,18,5
68,22,5
68,93,8
68,94,8
68,97,5
69,12,7
69,13,8
69,14,8
69,15,9
69,17,7
69,18,4
69,21,5
69,22,4
69,94,8
69,95,8
69,97,4
69,98,7
70,19,5
70,20,4
70,49,4
70,50,5
70,51,5
70,56,7
70,94,9
70,97,10
70,98,9
71,19,9
71,49,4
71,50,4
71,51,5
71,56,8
71,70,5
71,94,8
71,98,9
72,19,8
72,42,4
72,43,9
72,44,9
72,47,7
72,65,8
72,71,5
72,72,4
72,77,8
72,95,8
72,96,9
72,98,5
73,18,7
73,19,4
73,43,10
73,44,9
73,47,9
73,48,4
73,64,9
73,65,8
73,71,5
73,72,4
73,76,9
73,77,9
73,95,7
73,96,7
74,18,8
74,38,4
74,39,4
74,41,4
74,42,5
74,43,9
74,44,5
74,47,12
74,96,8
74,97,8
74,100,8
75,18,4
75,38,8
75,39,4
75,40,4
75,42,9
75,43,11
75,47,8
75,79,7
75,80,7
75,81,4
75,96,7
75,97,8
75,100,8
75,101,5
76,38,7
76,39,8
76,41,4
76,42,9
76,43,11
76,44,4
76,47,9
76,68,7
76,80,4
76,81,4
76,97,8
76,98,5
76,101,8
76,102,9
77,43,7
77,44,5
77,46,9
77,47,8
77,68,4
77,69,4
77,70,4
77,73,5
77,98,5
77,102,8
78,46,12
78,47,8
78,51,8
78,73,8
78,74,5
78,102,8
78,103,5
79,15,7
79,38,7
79,51,9
79,73,4
79,102,9
79,103,8
80,14,7
80,15,9
80,18,8
80,43,9
80,69,7
80,70,7
80,84,9
80,103,8
81,16,10
81,18,9
81,43,9
81,49,10
81,50,9
81,69,4
81,80,7
81,81,9
81,84,8
81,101,7
81,103,8
81,104,4
82,15,7
82,16,10
82,18,9
82,49,11
82,50,11
82,51,9
82,77,4
82,100,4
82,101,8
82,103,11
82,104,7
83,9,11
83,10,8
83,15,4
83,16,5
83,18,7
83,39,5
83,40,7
83,41,7
83,42,9
83,43,10
83,44,7
83,77,7
83,78,8
83,100,7
83,101,8
83,104,8
84,10,7
84,11,7
84,18,4
84,39,12
84,40,12
84,41,12
84,42,11
84,43,13
84,44,7
84,46,11
84,47,7
84,72,9
84,73,8
84,74,8
84,81,4
84,82,4
84,100,4
84,101,9
84,102,8
84,104,8
84,105,8
85,10,4
85,11,7
85,12,7
85,39,11
85,40,12
85,41,13
85,42,11
85,43,12
85,44,7
85,46,12
85,47,7
85,72,9
85,73,8
85,80,4
85,81,8
85,82,8
85,86,7
85,87,8
85,101,8
85,102,8
85,104,5
85,105,8
86,0,4
86,10,4
86,11,7
86,12,7
86,47,7
86,53,13
86,54,16
86,61,4
86,62,4
86,81,7
86,82,7
86,86,9
86,101,4
86,102,8
86,105,8
86,123,7
86,124,7
86,125,7
86,126,7
86,127,6
87,0,8
87,1,8
87,47,4
87,49,4
87,50,4
87,51,19
87,52,17
87,53,17
87,54,16
87,55,11
87,56,5
87,62,7
87,63,5
87,77,5
87,78,8
87,79,7
87,81,9
87,82,4
87,87,8
87,88,9
87,102,8
87,105,8
87,106,8
87,123,8
87,124,6
87,125,4
87,126,7
87,127,7
88,0,9
88,1,8
88,2,7
88,47,12
88,48,5
88,51,7
88,52,19
88,53,15
88,62,9
88,63,7
88,77,4
88,78,8
88,79,9
88,82,7
88,83,8
88,87,8
88,88,7
88,102,8
88,103,8
88,105,7
88,106,10
88,123,5
88,124,7
89,2,7
89,5,9
89,10,8
89,13,8
89,14,8
89,15,8
89,17,8
89,47,10
89,48,10
89,74,8
89,75,8
89,78,4
89,79,4
89,80,4
89,83,9
89,87,9
89,88,7
89,102,8
89,103,7
89,106,9
89,122,4
89,123,6
89,124,8
90,0,8
90,4,8
90,5,7
90,6,9
90,7,7
90,9,8
90,10,8
90,13,8
90,14,7
90,16,5
90,17,9
90,22,7
90,56,8
90,57,8
90,64,4
90,74,9
90,75,9
90,78,4
90,79,7
90,80,4
90,83,9
90,103,8
90,106,10
90,107,11
90,123,6
90,124,9
91,2,8
91,7,9
91,22,7
91,23,4
91,24,5
91,51,5
91,52,4
91,53,4
91,56,7
91,57,5
91,63,8
91,64,7
91,65,7
91,74,7
91,79,8
91,80,4
91,83,8
91,84,4
91,103,9
91,106,8
91,107,10
91,123,8
91,124,7
92,2,9
92,3,7
92,5,8
92,6,8
92,7,8
92,9,4
92,23,5
92,24,5
92,43,9
92,44,5
92,49,7
92,51,10
92,52,7
92,53,4
92,57,8
92,58,8
92,62,7
92,63,8
92,64,8
92,65,8
92,66,8
92,67,7
92,79,4
92,80,9
92,81,9
92,103,8
92,104,8
92,106,5
92,107,5
92,124,6
93,5,8
93,6,8
93,7,9
93,9,8
93,10,8
93,43,9
93,44,7
93,45,4
93,49,9
93,51,4
93,52,4
93,57,7
93,58,7
93,62,5
93,63,7
93,64,8
93,65,8
93,66,7
93,75,5
93,76,8
93,77,7
93,80,7
93,81,7
93,107,4
93,124,4
94,49,9
94,57,7
94,58,7
94,59,5
94,64,8
94,75,7
94,76,8
94,77,7
94,78,4
94,104,8
94,105,8
95,45,5
95,46,5
95,50,7
95,58,5
95,60,4
95,68,5
95,73,7
95,74,8
95,75,4
95,104,7
95,105,8
96,45,7
96,46,8
96,50,4
96,59,11
96,60,11
96,67,7
96,68,5
96,73,8
96,74,7
96,105,8
96,106,8
96,109,5
96,110,8
96,111,7
97,45,4
97,46,5
97,50,7
97,51,4
97,59,12
97,60,10
97,61,4
97,67,8
97,68,4
97,106,9
97,109,7
97,110,7
97,111,5
97,112,5
98,46,12
98,47,7
98,51,8
98,55,10
98,56,5
98,60,5
98,61,4
98,62,5
98,63,4
98,106,9
98,107,8
98,110,7
98,113,4
99,46,9
99,47,10
99,51,8
99,55,8
99,56,10
99,57,4
99,61,7
99,62,8
99,63,4
99,112,7
99,113,9
100,46,12
100,47,12
100,48,8
100,55,8
100,56,4
100,84,7
100,85,8
100,90,4
100,91,8
100,92,8
100,109,9
100,112,10
101,47,12
101,48,7
101,52,8
101,57,5
101,58,7
101,84,7
101,85,10
101,91,8
101,109,7
101,112,4
101,113,4
102,48,4
102,52,8
102,57,8
102,58,8
102,84,5
102,110,8
102,113,5
103,47,4
103,48,4
103,52,10
103,58,9
103,66,10
103,67,9
103,72,8
103,73,4
103,93,8
103,110,7
103,113,9
103,114,8
104,48,8
104,49,11
104,52,9
104,53,8
104,66,11
104,67,12
104,70,7
104,72,4
104,92,7
104,93,8
104,110,7
104,114,7
104,115,9
104,127,12
105,48,8
105,49,11
105,53,10
105,54,4
105,66,7
105,67,11
105,68,5
105,110,8
105,111,8
105,114,8
105,127,13
106,48,4
106,49,9
106,50,7
106,59,9
106,60,4
106,67,11
106,68,7
106,71,8
106,115,8
106,116,7
106,127,12
107,48,4
107,49,11
107,50,9
107,59,7
107,60,7
107,67,4
107,89,5
107,98,8
107,111,8
107,112,8
107,113,9
107,115,9
107,116,9
108,49,10
108,50,9
108,53,10
108,54,9
108,59,8
108,60,5
108,87,4
108,88,4
108,91,5
108,97,8
108,98,9
108,99,7
108,112,7
108,113,8
108,116,8
108,117,8
109,49,9
109,50,9
109,54,10
109,55,7
109,67,7
109,68,4
109,72,8
109,89,5
109,90,8
109,91,7
109,92,4
109,113,7
109,114,8
109,116,8
109,117,7
110,50,8
110,51,4
110,54,8
110,55,9
110,67,8
110,68,7
110,69,4
110,88,7
110,89,7
110,90,8
110,91,5
110,98,4
110,99,8
110,100,4
110,113,8
110,114,8
110,117,5
111,50,7
111,54,9
111,55,4
111,67,4
111,88,7
111,89,8
111,94,4
111,95,5
111,99,8
111,113,7
111,114,7
111,115,8
111,118,9
112,50,4
112,51,8
112,54,10
112,55,4
112,68,4
112,69,4
112,94,5
112,95,4
112,99,4
112,100,7
112,114,7
112,115,7
112,118,8
113,50,7
113,51,7
113,55,4
113,68,5
113,69,8
113,87,4
113,90,7
113,91,7
113,100,7
113,115,8
113,119,9
114,50,4
114,51,8
114,86,10
114,87,8
114,90,4
114,91,4
114,96,7
114,97,9
114,100,8
114,115,7
114,116,8
114,119,7
115,50,5
115,51,8
115,85,7
115,86,8
115,87,7
115,97,9
115,98,4
115,115,7
115,116,7
115,119,8
116,50,7
116,51,7
116,72,4
116,86,7
116,97,8
116,98,4
116,116,9
116,117,8
116,119,7
117,52,8
117,72,4
117,76,4
117,97,8
117,98,10
117,99,4
117,120,8
118,70,8
118,72,4
118,76,5
118,77,4
118,98,10
118,117,8
119,56,10
119,57,4
119,70,10
119,71,9
119,72,4
119,80,7
120,52,7
120,53,4
120,56,11
120,57,7
120,70,8
120,71,10
120,72,5
120,76,8
120,79,4
120,92,7
120,93,4
120,121,8
120,122,8
121,52,5
121,53,4
121,56,10
121,57,10
121,70,4
121,71,9
121,72,9
121,73,7
121,76,8
121,91,5
121,92,8
121,121,8
121,122,9
122,51,4
122,52,8
122,53,9
122,56,8
122,57,8
122,60,7
122,61,4
122,69,5
122,71,10
122,72,11
122,73,9
122,76,8
122,122,7
123,52,7
123,53,9
123,57,8
123,61,5
123,71,8
123,72,10
123,73,7
123,74,4
123,78,4
123,98,4
123,99,7
123,100,7
123,123,4
123,124,8
124,53,9
124,54,8
124,57,10
124,60,5
124,74,4
124,78,8
124,79,4
124,97,5
124,98,7
124,99,8
124,100,8
124,124,7
125,53,10
125,54,11
125,57,10
125,58,4
125,74,4
125,78,8
125,79,4
125,91,4
125,92,5
125,93,4
125,97,8
125,98,8
125,99,8
125,100,8
125,124,10
125,125,5
126,53,4
126,54,11
126,55,4
126,58,4
126,71,4
126,79,5
126,80,8
126,81,5
126,90,5
126,91,5
126,92,5
126,93,5
126,97,8
126,98,7
126,99,8
126,103,4
126,125,4
126,126,4
127,54,9
127,55,9
127,58,11
127,79,11
127,80,9
127,90,7
127,91,8
127,92,8
127,93,8
127,94,4
127,102,7
127,125,5
127,126,4
