x,y,heigth
9,119,15
10,9,3
10,10,11
10,11,12
10,13,10
10,14,12
10,15,12
10,16,3
10,18,8
10,19,10
10,20,7
10,21,6
10,33,7
10,44,8
10,49,9
10,50,7
10,51,7
10,57,5
10,58,4
10,59,5
10,75,14
10,76,16
10,77,17
10,78,17
10,80,15
10,81,15
10,82,15
10,83,10
10,92,12
10,93,12
10,105,16
10,109,16
10,112,15
10,113,15
10,115,15
10,116,15
10,118,16
10,119,15
11,10,4
11,11,11
11,12,12
11,13,11
11,15,13
11,16,13
11,17,3
11,20,9
11,21,10
11,23,9
11,24,10
11,36,9
11,43,7
11,44,7
11,45,7
11,49,9
11,50,8
11,51,7
11,52,8
11,57,8
11,58,8
11,59,8
11,76,16
11,77,19
11,78,15
11,79,14
11,80,15
11,81,16
11,82,17
11,99,15
11,102,15
11,103,16
11,105,14
11,106,15
11,108,15
11,109,16
11,112,15
11,113,16
11,115,15
11,116,14
12,12,11
12,13,12
12,16,3
12,17,12
12,18,3
12,21,10
12,22,8
12,24,8
12,25,9
12,36,9
12,40,9
12,41,8
12,43,7
12,44,9
12,45,7
12,50,8
12,51,4
12,52,8
12,57,7
12,66,9
12,67,8
12,68,8
12,69,8
12,70,7
12,72,7
12,77,16
12,78,15
12,79,16
12,80,15
12,95,16
12,96,14
12,97,16
12,98,15
12,99,14
12,100,15
12,102,15
12,103,14
12,106,15
12,107,15
12,108,15
12,109,15
13,13,10
13,14,3
13,15,3
13,17,11
13,18,11
13,19,3
13,22,9
13,25,10
13,26,10
13,36,4
13,37,9
13,40,8
13,41,9
13,43,8
13,44,12
13,45,10
13,46,9
13,50,4
13,66,5
13,67,9
13,68,8
13,69,7
13,70,4
13,71,6
13,72,7
13,77,9
13,78,9
13,79,5
13,95,16
13,96,15
13,97,15
13,99,15
13,106,15
14,14,10
14,15,10
14,16,11
14,18,13
14,19,10
14,22,9
14,23,8
14,25,9
14,26,9
14,37,9
14,38,8
14,40,9
14,41,8
14,43,7
14,44,11
14,45,12
14,46,11
14,67,6
15,15,12
15,16,11
15,17,3
15,19,13
15,20,9
15,23,8
15,26,7
15,37,7
15,38,8
15,41,4
15,42,4
15,44,10
15,45,12
15,46,8
15,48,9
15,55,10
15,56,7
15,63,4
15,65,9
15,66,8
16,16,12
16,17,11
16,19,12
16,20,13
16,23,6
16,24,9
16,26,10
16,27,8
16,38,8
16,41,5
16,42,4
16,48,7
16,51,8
16,55,9
16,56,4
16,63,5
16,65,10
16,66,9
16,67,9
16,68,7
17,17,11
17,18,10
17,20,13
17,21,13
17,24,9
17,25,9
17,27,8
17,28,9
17,38,4
17,39,8
17,40,9
17,42,8
17,43,8
17,45,4
17,48,9
17,51,8
17,52,5
17,64,5
17,65,8
17,66,9
17,67,10
17,68,7
18,18,12
18,19,12
18,21,10
18,22,11
18,23,4
18,27,10
18,28,9
18,39,9
18,42,7
18,43,8
18,51,12
18,52,9
18,53,8
18,65,8
18,66,8
18,67,9
18,68,8
19,18,3
19,19,10
19,20,3
19,21,3
19,22,13
19,23,3
19,25,10
19,26,8
19,28,10
19,29,9
19,39,7
19,42,7
19,43,4
19,44,7
19,45,7
19,47,11
19,48,7
19,49,12
19,51,10
19,52,8
19,53,9
19,56,5
19,57,4
19,67,7
19,68,7
20,19,3
20,20,11
20,22,12
20,23,13
20,24,3
20,26,9
20,28,7
20,29,8
20,43,9
20,45,8
20,46,7
20,47,8
20,48,7
20,51,7
20,56,4
20,57,4
20,58,7
20,92,9
20,94,8
20,95,8
21,20,12
21,21,3
21,23,11
21,24,7
21,25,3
21,27,9
21,29,9
21,30,10
21,43,9
21,47,4
21,49,5
21,51,8
21,52,4
21,53,4
21,57,8
21,58,12
21,87,4
21,88,8
21,89,9
21,90,8
21,91,8
21,92,8
22,20,11
22,21,7
22,23,9
22,24,12
22,25,10
22,27,9
22,28,9
22,29,7
22,30,9
22,45,6
22,46,7
22,49,7
22,51,7
22,58,9
22,84,4
22,85,9
22,86,8
22,87,8
22,88,7
23,21,10
23,22,12
23,24,13
23,25,12
23,28,8
23,29,9
23,30,9
23,31,10
23,44,5
23,45,7
23,46,6
23,48,7
23,49,7
23,52,4
23,83,7
23,84,7
23,85,8
23,94,11
24,21,3
24,22,12
24,23,3
24,24,9
24,25,11
24,26,8
24,29,10
24,32,4
24,41,4
24,42,4
24,48,7
24,49,10
24,52,4
24,81,7
24,82,8
24,83,8
24,90,11
24,91,10
24,93,11
24,94,10
24,95,11
25,22,3
25,23,12
25,24,11
25,25,13
25,26,3
25,27,3
25,29,10
25,30,8
25,32,9
25,41,8
25,42,8
25,45,9
25,49,9
25,50,9
25,52,4
25,79,7
25,80,8
25,81,8
25,88,8
25,89,7
25,90,10
25,91,8
26,23,3
26,24,11
26,26,12
26,27,13
26,28,8
26,29,4
26,30,4
26,32,9
26,42,4
26,45,10
26,49,8
26,50,8
26,53,8
26,54,8
26,77,7
26,78,9
26,79,8
26,83,4
26,84,4
26,86,11
26,87,9
26,88,9
26,89,9
26,90,7
26,118,10
26,119,10
26,120,7
27,24,12
27,25,10
27,27,11
27,28,13
27,30,8
27,31,8
27,33,9
27,49,4
27,50,5
27,53,4
27,54,9
27,55,7
27,76,11
27,77,9
27,78,8
27,82,4
27,83,11
27,84,11
27,85,9
27,86,9
27,87,10
27,98,7
27,99,4
27,100,7
27,101,7
27,118,11
27,119,10
28,24,3
28,25,11
28,26,3
28,28,12
28,29,13
28,30,3
28,31,10
28,33,9
28,34,5
28,46,4
28,47,7
28,54,8
28,55,7
28,74,5
28,75,12
28,76,9
28,82,4
28,83,10
28,85,8
28,93,7
28,95,4
28,96,8
28,97,8
28,98,8
28,99,8
28,100,9
28,101,7
29,25,3
29,26,10
29,27,8
29,28,8
29,29,12
29,30,13
29,31,4
29,32,7
29,34,8
29,47,8
29,48,7
29,54,7
29,55,8
29,56,4
29,74,10
29,75,8
29,76,8
29,80,9
29,81,10
29,90,9
29,91,9
29,92,8
29,93,7
29,94,7
29,95,9
29,97,8
29,98,8
29,120,4
29,121,8
29,122,8
29,123,8
29,124,8
29,125,9
30,26,3
30,27,10
30,29,7
30,30,12
30,31,3
30,32,10
30,33,8
30,34,9
30,35,9
30,48,7
30,54,7
30,55,7
30,56,7
30,57,4
30,74,7
30,75,7
30,76,4
30,80,7
30,81,9
30,86,8
30,89,8
30,90,8
30,91,8
30,92,7
30,114,7
30,115,8
30,116,5
30,117,9
30,118,8
31,27,3
31,28,12
31,30,11
31,31,11
31,33,9
31,34,7
31,35,9
31,52,5
31,56,7
31,57,4
31,86,7
31,88,8
31,89,8
31,90,7
31,99,5
31,100,10
31,101,4
31,102,4
31,109,9
31,110,8
31,111,8
31,112,8
31,115,9
31,116,7
31,117,9
31,118,4
31,119,4
32,27,3
32,28,13
32,29,12
32,31,12
32,32,10
32,33,9
32,34,10
32,36,9
32,37,10
32,38,4
32,49,8
32,52,5
32,53,7
32,57,8
32,74,9
32,97,9
32,99,7
32,100,8
32,101,7
32,102,4
32,109,5
32,110,8
32,111,7
33,28,3
33,29,13
33,30,3
33,32,9
33,33,3
33,34,9
33,35,9
33,36,7
33,37,9
33,38,8
33,49,6
33,52,6
33,54,11
33,57,7
33,58,4
33,74,9
33,97,8
33,104,8
34,29,12
34,30,12
34,31,9
34,32,3
34,33,11
34,35,9
34,36,8
34,41,4
34,49,8
34,52,7
34,54,11
34,58,7
35,30,12
35,31,11
35,33,10
35,34,10
35,36,6
35,42,4
35,49,6
35,50,6
35,59,8
35,79,13
35,80,8
35,92,9
36,31,3
36,32,3
36,33,3
36,34,12
36,35,3
36,38,4
36,50,7
36,59,8
36,60,8
36,79,13
36,80,12
36,92,8
37,34,11
37,35,12
37,36,13
37,38,4
37,50,7
37,51,9
37,76,11
37,79,12
37,80,13
37,94,9
38,32,3
38,33,13
38,35,3
38,36,13
38,50,6
38,51,7
38,52,4
38,53,4
38,76,12
38,77,11
38,80,12
38,87,9
38,88,18
38,89,18
39,32,3
39,33,12
39,34,12
39,37,8
39,38,7
39,39,7
39,51,8
39,52,7
39,53,4
39,76,11
39,77,11
39,87,8
39,88,18
39,89,18
39,90,17
40,33,12
40,34,12
40,35,12
40,41,7
40,52,8
40,53,7
40,77,12
40,78,11
40,88,16
40,89,17
40,90,18
40,91,9
41,34,13
41,35,13
41,40,4
41,41,5
41,45,3
41,52,6
41,53,8
41,54,9
41,77,13
41,78,11
41,89,16
41,90,18
41,91,18
42,35,9
42,36,5
42,40,5
42,44,9
42,45,11
42,53,8
42,54,8
42,89,15
42,90,17
42,91,16
43,44,4
43,45,13
43,46,3
43,54,8
43,55,8
43,77,4
44,38,7
44,46,11
44,47,11
44,55,7
44,56,7
44,76,17
44,77,15
44,78,12
45,47,12
45,48,3
45,55,7
45,56,8
45,57,9
45,77,15
45,78,14
45,90,4
45,91,25
45,92,25
45,93,9
46,47,12
46,48,12
46,49,3
46,56,6
46,57,9
46,77,15
46,78,15
46,91,24
46,92,25
46,93,10
47,48,12
47,49,11
47,50,8
47,57,7
47,58,7
47,77,16
47,78,14
47,79,15
47,92,26
47,93,26
47,94,9
48,50,11
48,51,13
48,58,8
48,77,14
48,78,14
48,79,15
48,92,25
48,93,25
48,94,5
49,50,10
49,51,12
49,52,12
49,59,7
49,60,6
49,61,7
49,62,5
49,78,16
49,79,15
49,93,4
50,52,12
50,53,13
50,60,6
50,79,4
51,1,7
51,53,12
51,54,12
51,55,4
52,54,12
52,56,5
52,57,4
53,2,7
53,3,11
53,4,4
53,56,8
53,57,8
53,94,31
53,95,8
54,57,8
54,58,10
54,94,31
54,95,30
54,96,9
55,60,4
55,61,4
55,94,31
55,95,31
55,96,10
56,59,4
56,60,4
56,61,4
56,75,10
56,80,4
56,94,30
56,95,32
56,96,12
57,74,13
57,75,13
57,76,12
57,80,5
57,81,6
57,95,31
57,96,7
58,73,12
58,74,12
58,75,12
58,76,11
58,81,5
59,74,11
59,75,12
59,81,4
60,82,6
61,82,6
61,83,4
61,96,4
62,83,5
62,97,45
62,98,4
63,84,7
63,97,45
63,98,49
63,99,49
64,97,8
64,98,49
64,99,50
65,99,49
65,100,49
66,99,48
66,100,48
66,101,41
67,100,49
67,101,50
68,100,50
68,101,48
68,102,43
69,100,41
69,101,49
69,102,49
70,100,5
70,101,50
70,102,48
70,103,45
71,99,4
71,100,50
71,101,49
71,102,43
71,115,8
72,100,46
72,101,48
72,102,49
72,103,39
73,101,49
73,102,49
73,103,39
74,101,18
80,108,7
80,109,64
81,108,63
81,109,63
81,110,55
81,112,32
82,108,61
82,109,63
82,110,65
82,111,60
82,112,58
82,113,30
83,108,10
83,109,65
83,110,74
83,111,75
83,112,64
83,113,65
83,114,19
83,119,6
83,120,6
84,108,57
84,109,66
84,110,75
84,111,64
84,112,63
84,113,49
84,114,16
84,120,7
85,108,64
85,109,64
85,110,59
85,112,4
85,119,4
85,120,6
86,0,8
86,108,63
86,109,57
87,0,7
87,1,4
88,1,8
89,1,4
89,2,5
90,2,10
90,3,5
92,3,4
92,4,4
96,6,13
97,1,5
97,3,8
97,6,13
97,7,12
97,9,4
98,1,5
98,2,5
98,3,5
98,4,5
98,7,13
98,8,11
98,9,4
98,10,4
98,12,7
98,13,7
99,2,5
99,3,6
99,7,10
99,8,11
99,9,4
99,13,8
100,2,5
100,7,10
100,8,12
103,7,10
103,8,9
104,7,5
104,8,4
106,114,7
107,95,4
107,106,7
107,114,7
107,115,7
108,93,8
108,94,8
108,95,11
108,96,12
108,107,8
108,118,6
109,94,7
109,95,11
109,96,11
109,118,7
109,119,6
110,95,7
110,96,7
110,119,8
111,95,5
111,96,4
112,95,4
112,111,8
112,112,4
113,110,7
113,111,7
114,121,8
114,122,4
115,120,4
115,121,8
115,122,7
116,111,4
118,114,4
118,115,4
119,113,5
119,114,7
119,115,4
122,100,17
122,114,8
122,115,8
123,99,12
123,100,12
123,114,8
123,115,7
124,100,11
124,101,12
124,114,5
124,115,5
125,100,13
125,101,13
126,101,11
126,102,13
126,114,9
127,101,12
127,102,12
127,103,12
127,105,3
127,106,3
127,114,8
