x,y,heigth
21,121,8
21,122,7
22,5,9
22,6,10
22,7,9
22,8,10
22,9,8
22,12,9
22,13,8
22,14,5
22,82,8
22,83,7
22,87,5
22,93,5
22,94,5
22,95,4
22,100,4
22,101,4
22,105,7
22,106,7
22,107,8
22,108,4
22,110,4
22,117,7
22,118,8
22,119,7
23,1,4
23,2,7
23,3,7
23,12,8
23,13,10
23,14,7
23,82,7
23,83,9
23,92,10
23,93,7
23,98,7
23,99,9
23,100,5
23,101,4
23,104,4
23,105,8
23,106,7
23,109,8
23,110,8
23,115,8
23,116,8
23,117,8
23,118,4
24,1,8
24,2,10
24,3,7
24,4,7
24,5,4
24,9,4
24,12,13
24,13,11
24,14,4
24,82,4
24,83,7
24,84,9
24,89,4
24,91,8
24,92,9
24,93,4
24,98,8
24,99,8
24,104,5
24,105,9
24,106,4
24,109,9
24,110,7
24,114,7
24,115,9
24,118,4
25,0,8
25,1,11
25,2,12
25,3,7
25,4,8
25,5,7
25,6,5
25,8,4
25,9,9
25,12,12
25,13,12
25,14,4
25,83,8
25,84,8
25,85,5
25,96,5
25,97,11
25,98,11
25,106,7
25,107,9
25,108,8
25,109,7
25,113,8
25,114,8
25,115,7
25,118,8
25,119,5
26,0,8
26,1,9
26,2,7
26,3,9
26,4,10
26,5,4
26,7,4
26,9,8
26,12,10
26,13,8
26,84,9
26,85,7
26,86,4
26,89,10
26,95,4
26,96,9
26,97,11
26,98,10
26,107,8
26,108,8
26,112,9
26,113,7
26,119,10
27,3,5
27,4,5
27,12,11
27,13,7
27,84,8
27,85,8
27,86,7
27,90,9
27,95,5
27,96,5
27,97,7
27,100,7
27,101,7
27,107,8
27,108,7
27,111,8
27,112,8
27,119,11
27,120,8
28,0,8
28,1,4
28,2,8
28,3,7
28,4,7
28,5,8
28,6,5
28,12,4
28,13,4
28,85,8
28,86,8
28,90,12
28,91,4
28,93,4
28,94,7
28,95,4
28,100,7
28,101,9
28,104,4
28,105,4
28,110,7
28,111,8
28,112,9
28,115,5
28,116,7
28,117,4
28,120,10
29,0,9
29,4,9
29,5,9
29,6,10
29,7,9
29,12,9
29,13,4
29,80,4
29,86,8
29,93,7
29,94,8
29,99,8
29,100,8
29,103,5
29,104,4
29,105,8
29,110,8
29,111,8
29,115,4
29,116,8
29,117,5
30,12,9
30,13,4
30,78,4
30,87,7
30,93,5
30,94,8
30,97,9
30,98,8
30,99,9
30,100,4
30,102,4
30,103,8
30,104,9
30,105,9
30,110,8
30,111,8
30,112,8
30,113,7
30,116,9
30,121,9
31,0,4
31,1,5
31,12,12
31,13,8
31,86,4
31,88,4
31,89,7
31,96,4
31,97,11
31,98,8
31,102,9
31,103,8
31,104,8
31,112,9
31,113,10
31,121,11
32,0,5
32,1,12
32,2,11
32,4,10
32,5,11
32,12,9
32,13,10
32,86,10
32,87,10
32,88,7
32,89,8
32,95,9
32,96,9
32,97,9
32,98,9
32,102,7
32,103,8
32,117,8
32,118,5
32,119,5
32,121,10
32,122,5
33,0,7
33,1,11
33,2,9
33,4,5
33,5,9
33,12,8
33,13,8
33,87,10
33,88,7
33,94,9
33,95,9
33,96,9
33,97,7
33,101,8
33,102,8
33,115,4
33,116,7
33,117,9
33,118,9
33,119,4
33,122,9
34,0,4
34,1,7
34,4,4
34,5,5
34,8,8
34,9,4
34,12,9
34,13,7
34,93,7
34,94,10
34,95,8
34,100,8
34,101,7
34,112,8
34,113,8
34,114,8
34,115,8
34,116,8
34,117,8
34,118,12
34,119,9
35,2,4
35,4,4
35,5,7
35,8,9
35,9,8
35,12,7
35,13,8
35,92,4
35,93,7
35,94,5
35,95,4
35,98,4
35,99,8
35,100,7
35,112,8
35,113,8
35,114,7
35,115,7
35,116,7
35,117,9
35,118,10
35,119,7
36,5,4
36,8,4
36,9,5
36,12,10
36,13,7
36,88,5
36,89,7
36,91,4
36,92,4
36,97,5
36,98,8
36,99,7
36,108,7
36,109,8
36,110,8
36,111,5
36,113,8
36,114,8
37,0,4
37,1,9
37,4,8
37,5,5
37,8,7
37,9,10
37,12,9
37,13,10
37,14,4
37,86,5
37,87,9
37,88,7
37,89,5
37,96,8
37,97,9
37,98,9
37,106,7
37,107,7
37,108,8
37,109,8
37,110,5
37,111,7
37,112,5
38,0,9
38,1,10
38,4,8
38,5,7
38,8,9
38,9,10
38,12,7
38,13,7
38,14,4
38,87,9
38,88,7
38,89,4
38,96,8
38,97,8
38,102,9
38,103,9
38,104,10
38,105,8
38,106,8
38,107,9
39,0,4
39,1,9
39,2,4
39,4,7
39,5,8
39,8,8
39,9,9
39,10,4
39,12,7
39,13,4
39,14,4
39,82,10
39,83,10
39,87,8
39,88,10
39,89,5
39,94,8
39,95,8
39,100,5
39,101,8
39,102,10
39,103,11
39,104,7
40,0,8
40,1,9
40,4,10
40,5,10
40,8,10
40,9,10
40,10,5
40,12,10
40,13,9
40,14,4
40,80,7
40,81,10
40,82,10
40,87,9
40,88,8
40,89,4
40,92,8
40,93,8
40,94,7
40,95,4
40,99,9
40,100,8
40,101,7
40,102,9
40,103,9
40,104,7
40,112,5
40,113,4
40,114,5
40,125,7
40,126,7
40,127,7
41,1,5
41,4,4
41,5,5
41,6,4
41,8,9
41,9,8
41,12,9
41,13,10
41,14,4
41,79,9
41,80,9
41,81,9
41,84,4
41,85,5
41,87,9
41,88,8
41,89,4
41,91,4
41,92,7
41,93,7
41,97,11
41,98,10
41,99,10
41,100,4
41,113,5
41,114,7
41,125,12
41,126,12
41,127,8
42,5,4
42,6,4
42,8,8
42,9,7
42,10,4
42,13,10
42,14,4
42,75,10
42,76,8
42,77,10
42,78,10
42,79,10
42,80,10
42,84,4
42,85,8
42,86,7
42,89,9
42,91,4
42,92,4
42,96,10
42,97,8
42,98,8
42,99,7
42,114,4
42,118,9
42,119,9
42,125,12
42,126,11
43,0,10
43,1,8
43,13,10
43,14,4
43,73,10
43,74,7
43,75,9
43,76,8
43,77,9
43,81,12
43,82,8
43,84,4
43,85,10
43,86,8
43,87,5
43,90,9
43,95,10
43,96,9
43,97,9
43,98,5
43,117,4
43,118,8
43,119,9
44,13,9
44,14,7
44,70,4
44,73,10
44,74,10
44,75,9
44,76,4
44,77,4
44,78,4
44,81,11
44,82,10
44,83,5
44,85,4
44,86,8
44,87,7
44,90,9
44,94,9
44,95,9
44,116,7
45,13,8
45,14,4
45,68,8
45,69,9
45,70,4
45,71,4
45,74,9
45,75,9
45,77,4
45,78,4
45,82,8
45,83,7
45,86,8
45,87,9
45,92,7
45,94,8
45,115,4
46,0,9
46,2,4
46,3,9
46,12,11
46,13,8
46,14,9
46,67,9
46,68,10
46,69,9
46,70,9
46,71,4
46,72,4
46,74,10
46,75,10
46,76,8
46,80,4
46,82,10
46,84,4
46,91,9
46,92,10
46,93,9
46,109,9
46,110,9
46,111,8
46,112,9
46,113,9
47,0,9
47,1,10
47,2,9
47,3,10
47,4,9
47,5,9
47,6,10
47,12,11
47,13,9
47,14,9
47,64,4
47,65,10
47,66,10
47,67,9
47,68,7
47,69,8
47,70,7
47,71,8
47,72,4
47,75,9
47,76,8
47,83,9
47,84,9
47,85,4
47,89,4
47,90,8
47,91,10
47,92,9
47,106,8
47,109,9
47,110,10
48,12,7
48,13,9
48,14,7
48,62,4
48,63,10
48,64,10
48,65,7
48,66,9
48,68,5
48,69,5
48,70,9
48,71,9
48,72,10
48,73,4
48,75,11
48,76,8
48,77,7
48,81,5
48,84,8
48,88,7
48,89,9
48,90,9
48,91,10
48,106,8
49,3,4
49,4,4
49,12,8
49,13,10
49,14,5
49,60,4
49,61,9
49,62,8
49,63,9
49,64,8
49,65,4
49,66,9
49,67,8
49,68,8
49,69,8
49,71,4
49,76,8
49,77,10
49,82,7
49,86,7
49,87,11
49,88,10
49,89,4
49,90,4
49,105,4
50,0,7
50,1,4
50,3,10
50,4,8
50,5,8
50,6,10
50,8,10
50,9,10
50,12,7
50,13,10
50,14,7
50,58,7
50,59,5
50,60,9
50,61,9
50,62,7
50,63,5
50,64,7
50,65,7
50,66,4
50,67,8
50,68,7
50,77,8
50,78,7
50,82,4
50,85,4
50,86,5
50,87,10
50,88,9
50,105,8
50,110,4
51,12,4
51,13,8
51,57,12
51,58,11
51,59,7
51,60,5
51,62,5
51,63,12
51,64,12
51,65,9
51,66,7
51,71,8
51,78,9
51,79,7
51,80,4
51,84,11
51,85,10
51,86,9
51,101,10
51,102,12
51,103,11
51,104,5
51,107,5
51,108,8
51,109,9
52,12,7
52,13,9
52,53,9
52,57,11
52,58,11
52,59,5
52,60,7
52,61,7
52,62,8
52,63,11
52,64,9
52,65,9
52,69,9
52,70,8
52,71,9
52,72,4
52,78,9
52,79,8
52,83,7
52,84,12
52,99,4
52,100,4
52,101,11
52,102,8
52,103,8
52,104,4
52,105,8
52,106,5
52,108,10
52,109,9
53,0,13
53,1,7
53,2,4
53,3,4
53,12,7
53,13,4
53,57,11
53,58,8
53,59,4
53,60,8
53,61,9
53,62,9
53,63,8
53,69,10
53,70,7
53,75,9
53,76,8
53,82,8
53,83,9
53,98,5
53,99,9
53,100,8
53,101,7
54,0,14
54,2,4
54,12,9
54,13,9
54,54,8
54,60,8
54,61,10
54,65,7
54,66,7
54,74,7
54,75,9
54,76,9
54,77,4
54,80,8
54,81,9
54,82,9
54,83,9
54,93,14
54,94,13
54,96,12
54,97,7
54,98,10
54,99,9
55,12,9
55,13,8
55,54,9
55,55,9
55,58,7
55,59,5
55,64,8
55,65,10
55,66,8
55,74,5
55,75,4
55,79,10
55,80,9
55,81,10
55,82,9
55,92,13
55,93,14
55,94,13
55,96,8
55,97,8
55,98,7
56,12,9
56,13,9
56,59,7
56,63,10
56,64,11
56,65,8
56,66,7
56,78,4
56,79,8
56,80,9
56,81,9
56,82,10
56,90,13
56,91,13
56,92,13
56,95,5
57,0,4
57,12,10
57,13,9
57,60,9
57,61,9
57,62,9
57,63,8
57,64,9
57,65,8
57,66,7
57,71,4
57,72,4
57,77,9
57,78,8
57,79,10
57,90,14
57,91,9
57,92,18
57,93,7
57,94,8
57,95,8
57,96,4
58,0,5
58,12,5
58,60,9
58,61,8
58,62,9
58,63,8
58,64,8
58,69,4
58,76,4
58,77,8
58,78,10
58,91,12
58,92,10
58,93,11
58,94,8
59,60,9
59,61,10
59,62,8
59,63,8
59,68,7
59,69,10
59,70,8
59,74,4
59,75,8
59,76,9
59,90,5
59,91,7
59,92,7
60,1,7
60,8,7
60,9,9
60,57,8
60,58,7
60,61,7
60,62,7
60,63,4
60,67,5
60,68,4
60,69,11
60,73,5
60,74,8
60,75,8
60,76,9
60,86,4
60,90,4
60,95,8
60,96,11
60,97,4
61,0,4
61,1,9
61,2,8
61,8,7
61,9,9
61,56,5
61,57,7
61,58,7
61,62,9
61,63,4
61,64,5
61,65,7
61,66,4
61,72,7
61,73,8
61,74,9
61,75,11
61,86,4
61,93,5
61,97,9
61,98,9
61,99,4
62,1,9
62,2,9
62,8,9
62,9,8
62,12,11
62,13,7
62,14,4
62,57,5
62,58,10
62,59,7
62,62,9
62,63,9
62,64,10
62,70,9
62,71,10
62,72,9
62,73,9
62,74,11
62,85,7
62,86,8
62,92,7
62,93,4
62,94,4
62,95,9
62,96,9
62,97,9
62,98,8
63,0,8
63,1,9
63,2,8
63,8,11
63,9,10
63,12,8
63,13,9
63,14,5
63,57,5
63,58,9
63,59,9
63,60,4
63,63,10
63,64,8
63,69,4
63,70,10
63,71,10
63,72,10
63,84,4
63,85,7
63,89,4
63,91,4
63,92,8
63,93,8
63,94,10
63,95,9
63,96,8
64,1,9
64,2,8
64,8,10
64,9,9
64,12,9
64,13,9
64,58,4
64,59,9
64,60,8
64,69,9
64,70,9
64,71,9
64,81,9
64,89,9
64,91,4
65,1,10
65,2,8
65,4,7
65,5,8
65,8,7
65,9,9
65,12,9
65,59,9
65,60,7
65,61,4
65,68,8
65,69,8
65,81,9
65,82,9
65,88,10
65,89,9
65,90,8
66,1,9
66,2,8
66,4,11
66,5,9
66,9,9
66,59,4
66,60,9
66,61,7
66,62,8
66,63,4
66,65,4
66,66,4
66,80,7
66,81,9
66,87,10
66,88,8
66,90,8
67,1,4
67,2,4
67,9,7
67,59,4
67,60,9
67,61,9
67,62,10
67,64,7
67,65,5
67,79,7
67,80,7
67,86,10
67,87,8
68,0,11
68,1,10
68,4,7
68,7,4
68,8,8
68,9,10
68,64,8
68,65,7
68,78,7
68,79,9
68,85,9
68,86,9
69,0,9
69,1,8
69,4,7
69,8,4
69,12,9
69,13,7
69,63,9
69,76,8
69,77,8
69,83,9
69,84,9
70,1,5
70,4,5
70,5,7
70,8,4
70,12,8
70,13,10
70,75,7
70,76,8
70,81,9
70,82,9
70,83,8
71,0,4
71,4,9
71,5,5
71,8,9
71,9,8
71,12,8
71,13,10
71,75,9
71,80,9
71,81,10
72,4,8
72,12,10
72,13,9
72,14,4
72,72,5
72,79,9
72,80,10
73,12,8
73,13,10
73,72,11
73,73,5
73,78,8
73,79,9
74,8,9
74,9,7
74,12,11
74,13,8
74,14,7
74,69,4
74,71,5
74,72,8
74,77,8
74,78,9
75,0,9
75,1,9
75,7,5
75,8,10
75,9,9
75,11,7
75,12,11
75,13,9
75,68,4
75,69,4
75,70,8
75,71,8
75,77,10
75,78,9
76,1,8
76,7,4
76,8,4
76,11,5
76,12,9
76,13,8
76,68,4
76,69,5
76,70,5
76,76,9
76,77,10
77,7,4
77,11,9
77,12,10
77,67,5
77,68,5
77,69,5
77,70,5
77,74,4
77,75,9
77,76,9
77,78,5
78,3,7
78,4,5
78,5,8
78,6,7
78,7,8
78,10,11
78,11,10
78,12,9
78,29,7
78,67,4
78,68,4
78,69,6
78,77,7
79,1,9
79,2,5
79,3,10
79,4,5
79,5,10
79,9,11
79,10,13
79,11,10
79,12,10
79,13,4
79,29,9
79,30,7
79,67,5
79,68,6
79,76,9
79,77,8
80,1,8
80,8,9
80,9,10
80,10,8
80,11,10
80,29,10
80,30,7
80,31,4
80,75,10
81,5,4
81,6,4
81,9,10
81,10,8
81,30,8
81,31,5
81,73,7
81,74,9
82,4,4
82,5,9
82,6,10
82,7,5
82,30,4
82,72,7
82,73,7
82,74,8
83,0,10
83,1,9
83,3,8
83,4,8
83,5,9
83,6,9
83,25,4
83,26,4
83,27,9
83,73,10
84,0,7
84,4,7
84,5,10
84,23,4
84,24,4
84,25,8
84,26,10
84,27,10
84,34,9
84,35,9
85,15,5
85,16,8
85,20,4
85,22,9
85,35,7
85,36,8
85,37,8
85,38,11
86,11,11
86,13,4
86,14,8
86,15,9
86,17,5
86,19,5
86,20,8
86,26,5
86,28,8
86,29,7
86,30,7
86,31,8
86,32,4
86,37,8
86,38,9
86,39,8
86,41,4
87,9,10
87,18,10
87,19,10
87,23,8
87,24,7
87,25,5
87,26,12
87,27,12
87,28,5
87,30,7
87,31,5
87,32,5
87,33,7
87,34,9
87,39,8
87,40,9
87,41,8
87,42,8
87,44,4
87,45,5
87,48,7
87,67,7
88,4,11
88,5,12
88,7,12
88,8,10
88,9,9
88,20,11
88,21,10
88,22,10
88,23,8
88,24,7
88,25,7
88,26,8
88,27,5
88,36,7
88,37,5
88,43,8
88,44,7
88,45,8
88,46,4
88,47,8
88,48,5
88,49,4
88,51,4
88,57,4
88,58,4
88,59,7
88,66,8
88,67,8
89,5,9
89,7,11
89,8,12
89,13,10
89,46,8
89,47,8
89,48,9
89,49,7
89,50,8
89,51,9
89,52,8
89,53,4
89,54,10
89,55,8
89,56,7
89,57,8
89,58,12
89,59,8
89,60,4
89,65,7
89,66,9
89,67,11
89,70,7
90,4,8
90,8,9
90,41,8
90,42,7
90,49,7
90,50,8
90,51,8
90,52,7
90,53,7
90,54,10
90,55,9
90,56,9
90,57,10
90,58,9
90,59,9
90,64,9
90,65,10
90,66,9
90,67,9
91,0,9
91,9,12
91,14,5
91,15,7
91,43,7
91,44,9
91,46,11
91,47,11
91,48,7
91,55,9
91,56,8
91,57,10
92,2,9
92,8,9
92,9,9
92,14,5
92,44,5
92,45,4
92,46,13
92,47,12
92,48,11
92,49,12
92,51,10
92,52,8
92,53,4
92,55,4
92,56,7
92,57,9
92,58,10
92,59,10
92,60,9
92,61,9
92,62,4
93,1,9
93,2,9
93,7,11
93,8,5
93,12,10
93,13,8
93,45,9
93,46,11
93,47,11
93,48,4
93,49,4
93,51,7
93,52,5
93,54,4
93,55,4
93,56,5
93,57,9
93,58,9
93,59,12
94,7,9
94,11,9
94,12,8
94,13,8
94,50,10
94,51,10
94,54,4
95,6,8
95,10,9
95,11,10
95,12,9
96,0,9
96,1,9
96,2,7
96,5,11
96,9,11
96,10,8
96,11,8
97,1,8
97,2,7
97,3,7
97,4,7
97,9,9
97,10,8
97,11,8
97,16,4
