x,y,height
26,77,4
26,78,8
26,79,8
26,80,7
27,79,4
27,80,9
27,81,8
27,82,7
28,81,5
28,82,7
30,83,6
30,84,7
30,85,4
31,83,4
31,84,7
31,85,4
45,99,5
46,99,5
47,99,7
48,99,5
49,98,5
50,98,5
51,97,5
51,98,5
59,74,13
60,74,13
60,75,14
60,76,7
61,74,13
61,75,13
61,76,13
61,77,9
61,78,10
61,79,7
62,73,12
62,74,13
62,75,13
62,76,12
62,77,8
62,78,9
62,79,8
62,80,5
62,81,5
62,82,5
63,73,14
63,74,13
63,75,11
63,76,12
63,77,9
63,78,9
63,79,8
63,80,5
63,81,4
63,82,5
63,83,6
63,84,5
64,73,13
64,74,13
64,75,12
64,76,10
64,77,9
64,78,9
64,79,5
64,80,5
64,81,5
64,82,5
64,83,4
64,84,4
64,85,6
65,72,12
65,73,14
65,74,14
65,75,9
65,76,8
65,77,8
65,78,6
65,79,6
65,80,5
65,81,5
65,82,4
65,83,6
65,84,4
65,85,5
65,86,5
65,87,5
66,72,12
66,73,14
66,74,12
66,75,10
66,76,8
66,77,9
66,78,5
66,79,5
66,80,5
66,81,5
66,82,6
66,83,5
66,84,4
66,85,5
66,86,5
66,87,5
66,88,4
67,72,12
67,73,13
67,74,12
67,75,9
67,76,10
67,77,10
67,78,4
67,79,3
67,80,3
67,81,3
67,82,5
67,83,5
67,84,5
67,85,5
67,86,6
67,87,5
67,88,5
67,89,5
67,90,4
68,72,9
68,73,9
68,74,9
68,75,9
68,76,10
68,77,11
68,78,3
68,79,3
68,80,3
68,81,4
68,82,3
68,83,6
68,84,6
68,85,4
68,86,5
68,87,5
68,88,4
68,89,5
68,90,5
68,91,5
68,92,4
69,72,8
69,73,10
69,74,9
69,75,9
69,76,9
69,77,4
69,78,4
69,79,3
69,80,3
69,81,3
69,82,3
69,83,3
69,84,6
69,85,5
69,86,4
69,87,4
69,88,4
69,89,6
69,90,6
69,91,6
69,92,9
69,93,8
69,94,4
70,72,8
70,73,9
70,74,9
70,75,9
70,76,8
70,78,4
70,79,4
70,80,3
70,81,4
70,82,3
70,83,3
70,84,4
70,85,4
70,86,5
70,87,5
70,88,6
70,89,6
70,90,6
70,91,5
70,92,10
70,93,6
70,94,5
70,95,5
71,75,9
71,79,3
71,80,3
71,81,3
71,82,3
71,83,3
71,84,3
71,85,4
71,86,3
71,87,5
71,88,5
71,89,5
71,90,4
71,91,5
71,92,4
71,93,6
71,94,5
71,95,5
72,80,3
72,81,4
72,82,4
72,83,4
72,84,3
72,85,4
72,86,3
72,87,5
72,88,4
72,89,5
72,90,4
72,91,10
72,92,5
72,93,6
72,94,4
72,98,10
72,99,8
72,100,7
73,81,3
73,82,4
73,83,4
73,84,4
73,85,3
73,86,4
73,87,4
73,88,5
73,89,5
73,90,4
73,91,5
73,92,5
73,93,5
73,94,5
73,98,8
73,99,7
73,100,10
73,101,8
73,102,4
74,83,4
74,84,3
74,85,3
74,86,3
74,87,6
74,88,5
74,89,5
74,90,10
74,91,5
74,92,4
74,93,4
74,97,10
74,98,7
74,99,6
74,100,8
74,101,8
74,102,6
74,103,5
75,85,4
75,86,3
75,87,5
75,88,5
75,89,5
75,90,5
75,91,5
75,92,6
75,97,7
75,98,7
75,99,7
75,100,7
75,101,7
75,102,6
75,103,7
75,104,8
75,105,8
76,86,6
76,87,5
76,88,4
76,89,8
76,90,4
76,91,4
76,92,5
76,96,9
76,97,7
76,98,7
76,99,7
76,100,8
76,101,6
76,102,7
76,103,7
76,104,8
76,105,7
76,106,9
76,107,8
77,86,4
77,87,6
77,88,5
77,89,7
77,90,5
77,91,6
77,97,7
77,98,7
77,99,8
77,100,7
77,101,8
77,102,6
77,103,7
77,104,6
77,105,6
77,106,6
77,107,8
77,108,8
77,109,5
78,72,10
78,87,5
78,88,6
78,89,5
78,90,6
78,91,4
78,98,6
78,99,7
78,100,7
78,101,7
78,102,7
78,103,7
78,104,7
78,105,8
78,106,7
78,107,6
78,108,7
78,109,7
78,110,8
78,111,7
79,72,16
79,73,10
79,88,4
79,89,5
79,90,5
79,91,6
79,92,5
79,95,9
79,96,9
79,101,8
79,102,8
79,103,8
79,104,8
79,105,8
79,106,8
79,107,8
79,108,7
79,109,8
79,110,7
79,111,7
79,112,8
79,113,7
80,72,16
80,73,11
80,74,12
80,75,10
80,80,12
80,89,5
80,90,5
80,91,6
80,92,5
80,94,9
80,95,10
80,96,9
80,103,7
80,104,7
80,105,7
80,106,8
80,107,8
80,108,6
80,109,7
80,110,7
80,111,8
80,112,9
80,113,7
81,72,12
81,73,10
81,74,11
81,75,12
81,76,10
81,80,11
81,81,12
81,82,11
81,83,10
81,90,5
81,91,4
81,94,10
81,95,9
81,96,8
81,104,6
81,105,6
81,106,7
81,107,7
81,108,6
81,109,7
81,110,6
81,111,8
81,112,9
81,113,7
82,72,10
82,73,9
82,74,10
82,75,11
82,81,12
82,82,12
82,83,11
82,84,10
82,93,9
82,94,10
82,95,9
82,106,8
82,107,7
82,108,8
82,109,7
82,110,6
82,111,7
82,112,5
83,72,4
83,73,7
83,74,8
83,75,7
83,83,10
83,87,5
83,88,7
83,94,8
83,95,8
83,109,7
83,110,8
83,111,7
83,118,4
83,119,4
84,72,4
84,75,7
84,79,8
84,80,10
84,82,12
84,86,9
84,87,9
84,88,10
84,100,9
84,110,7
84,111,7
84,115,4
84,116,4
84,117,9
84,118,11
84,119,11
84,120,15
85,79,10
85,80,8
85,81,10
85,82,9
85,83,12
85,84,11
85,85,10
85,86,8
85,87,8
85,88,8
85,91,4
85,99,4
85,100,8
85,101,10
85,102,10
85,115,6
85,116,11
85,117,12
85,118,10
85,119,11
85,120,13
86,80,9
86,81,9
86,82,10
86,83,9
86,84,10
86,85,9
86,86,8
86,87,11
86,90,10
86,91,10
86,92,10
86,93,9
86,94,7
86,99,4
86,100,5
86,101,9
86,102,10
86,114,6
86,115,4
86,116,13
86,117,11
86,118,12
86,119,10
86,120,11
86,121,4
87,81,9
87,82,9
87,83,8
87,84,9
87,85,9
