x,y,height
0,4,11
0,5,17
0,6,14
0,9,11
0,10,12
0,14,13
0,15,12
0,18,5
0,19,16
0,20,17
0,21,10
0,24,15
0,25,14
0,26,10
0,31,5
0,32,8
0,33,8
0,35,10
0,36,8
0,37,5
0,40,10
0,41,12
0,42,11
0,43,10
0,44,9
0,47,4
0,48,8
0,49,7
0,57,10
0,58,11
0,59,15
0,60,14
0,61,15
0,62,9
0,63,12
0,64,12
0,65,11
0,67,8
0,68,11
0,69,10
0,70,7
0,71,10
0,72,10
0,73,8
0,76,11
0,77,11
0,98,11
1,4,4
1,5,14
1,6,13
1,7,13
1,10,13
1,11,11
1,14,5
1,15,12
1,16,12
1,17,7
1,18,13
1,19,16
1,20,18
1,24,11
1,25,9
1,26,5
1,32,8
1,35,9
1,36,9
1,37,7
1,38,4
1,41,9
1,42,11
1,43,8
1,47,3
1,48,7
1,49,4
1,55,5
1,56,13
1,57,14
1,58,12
1,59,15
1,60,15
1,61,12
1,62,7
1,63,8
1,64,11
1,65,11
1,67,7
1,68,10
1,69,7
1,71,9
1,72,10
1,73,9
1,74,8
1,76,11
1,77,9
1,78,9
1,99,4
1,126,8
2,4,9
2,5,13
2,6,14
2,11,13
2,15,10
2,16,11
2,17,11
2,18,12
2,19,11
2,24,10
2,25,8
2,26,7
2,27,4
2,36,9
2,37,10
2,38,5
2,39,4
2,42,9
2,43,7
2,44,4
2,45,3
2,46,4
2,47,3
2,54,7
2,55,11
2,56,15
2,57,13
2,58,10
2,59,12
2,60,12
2,64,13
2,65,11
2,67,7
2,68,11
2,69,7
2,72,10
2,73,10
2,74,10
2,77,11
2,78,11
2,79,8
2,99,8
2,126,11
2,127,8
3,2,5
3,3,4
3,4,7
3,5,12
3,8,14
3,11,11
3,12,9
3,15,5
3,16,8
3,17,12
3,18,13
3,26,8
3,27,7
3,28,8
3,29,8
3,37,9
3,38,9
3,39,8
3,40,10
3,43,5
3,44,3
3,45,4
3,51,4
3,52,8
3,53,11
3,54,10
3,55,10
3,56,10
3,57,10
3,64,12
3,65,11
3,67,5
3,68,10
3,69,7
3,70,7
3,72,4
3,73,10
3,74,10
3,75,8
3,78,11
3,79,12
3,80,7
3,86,10
3,96,18
3,97,14
3,98,15
3,99,13
3,125,11
3,126,11
4,2,12
4,3,11
4,4,11
4,7,14
4,8,17
4,9,16
4,12,10
4,13,8
4,15,8
4,16,18
4,17,12
4,21,15
4,27,12
4,28,10
4,29,10
4,30,11
4,38,5
4,39,9
4,40,9
4,41,9
4,44,4
4,50,7
4,51,12
4,52,7
4,53,10
4,54,7
4,55,3
4,56,7
4,57,5
4,63,9
4,64,11
4,65,9
4,67,5
4,68,13
4,69,10
4,70,9
4,72,4
4,73,7
4,74,10
4,75,9
4,76,4
4,79,11
4,80,9
4,86,10
4,87,9
4,88,9
4,93,5
4,94,4
4,95,17
4,96,15
4,97,15
4,98,15
4,99,12
4,104,10
4,105,8
4,125,13
4,126,10
5,1,12
5,2,15
5,3,14
5,7,14
5,8,18
5,9,18
5,10,16
5,13,12
5,14,12
5,15,20
5,16,12
5,17,12
5,21,15
5,22,14
5,28,9
5,29,12
5,30,11
5,31,14
5,32,5
5,40,4
5,41,10
5,42,11
5,47,4
5,48,13
5,49,12
5,50,11
5,51,13
