x,y,height
0,13,4
0,29,5
0,30,5
0,31,5
0,32,4
0,39,4
0,40,7
0,41,8
0,42,8
0,43,5
0,44,5
0,83,12
0,84,7
1,11,7
1,12,10
1,13,10
1,14,8
1,15,9
1,16,7
1,29,8
1,30,5
1,31,6
1,32,7
1,39,7
1,40,5
1,41,7
1,42,8
1,43,7
1,44,7
1,45,8
1,46,5
1,47,4
1,48,5
1,83,8
1,84,10
1,85,11
1,102,13
1,103,13
1,114,8
1,115,14
1,116,13
1,117,13
1,118,14
1,119,15
1,120,16
1,121,16
1,123,13
1,124,14
1,125,13
1,126,12
1,127,14
2,11,7
2,12,10
2,13,9
2,14,9
2,15,10
2,16,9
2,19,8
2,20,7
2,32,7
2,39,5
2,40,5
2,41,7
2,42,7
2,43,7
2,44,8
2,45,7
2,46,7
2,47,7
2,48,7
2,54,5
2,84,10
2,85,11
2,86,11
2,102,12
2,103,12
2,104,12
2,105,12
2,106,12
2,107,12
2,113,14
2,114,15
2,115,15
2,116,13
2,117,12
2,118,14
2,119,13
2,120,15
2,121,16
2,123,13
2,124,14
2,125,14
2,126,12
2,127,15
3,12,5
3,13,7
3,14,8
3,15,10
3,19,8
3,31,4
3,32,7
3,39,4
3,40,5
3,41,7
3,42,7
3,43,7
3,44,8
3,45,7
3,46,7
3,47,7
3,48,7
3,53,4
3,55,5
3,84,7
3,85,11
3,86,11
3,87,5
3,102,12
3,103,11
3,104,12
3,105,11
3,106,11
3,107,12
3,114,16
3,115,14
3,116,11
3,120,11
3,121,12
3,123,4
3,124,5
3,125,10
3,126,11
3,127,9
4,31,5
4,32,7
4,38,5
4,39,5
4,40,5
4,41,7
4,42,7
4,43,7
4,44,8
4,45,7
4,46,8
4,47,8
4,48,5
4,53,9
4,54,8
4,55,4
4,77,7
4,85,10
4,86,9
4,87,4
4,103,12
4,104,13
4,105,12
4,114,12
4,115,11
4,116,10
4,120,13
4,121,12
4,124,12
4,125,11
4,126,4
4,127,4
5,38,4
5,39,4
5,40,6
5,41,5
5,42,6
5,43,7
5,44,7
5,45,7
5,46,8
5,47,7
5,48,4
5,53,8
5,54,9
5,55,9
5,76,8
5,77,9
5,78,8
5,79,7
5,86,7
5,87,11
5,88,11
5,89,7
5,110,15
5,115,12
5,116,12
5,117,8
5,120,12
5,121,15
5,124,16
5,125,11
6,38,5
6,39,4
6,40,5
6,41,5
6,42,5
6,43,7
6,44,7
6,45,7
6,46,7
6,47,7
6,48,4
6,53,9
6,54,8
6,55,10
6,76,8
6,77,8
6,78,7
6,79,7
6,80,8
6,86,11
6,87,10
6,88,10
6,89,9
6,90,4
6,107,15
6,108,16
6,109,15
6,110,15
6,116,11
6,117,8
6,118,5
6,120,12
6,121,11
6,124,14
6,125,11
7,38,4
7,39,5
7,40,4
7,41,4
7,42,5
7,43,6
7,44,5
7,45,7
7,46,7
7,47,7
7,48,4
7,53,11
7,54,10
7,55,10
7,56,10
7,75,8
7,76,8
7,77,9
7,78,7
7,79,7
7,80,7
7,81,7
7,87,12
7,88,11
7,89,12
7,90,9
7,105,15
7,106,16
7,107,15
7,108,14
7,117,10
7,118,10
7,119,8
7,120,9
7,121,12
7,122,8
7,124,11
7,125,11
8,39,5
8,40,5
8,41,5
8,42,5
8,43,5
8,44,6
8,45,5
8,46,4
8,47,7
8,53,12
8,54,11
8,55,12
8,56,4
8,74,9
8,75,8
8,76,8
8,77,15
8,78,15
8,79,8
8,80,7
8,81,8
8,88,13
8,89,12
8,90,11
8,91,9
8,105,16
8,118,16
8,119,13
8,120,7
8,121,7
8,122,11
8,124,11
8,125,12
9,43,4
9,44,4
9,45,6
9,46,5
9,54,11
9,74,8
9,75,8
9,76,15
9,77,15
9,78,14
9,79,7
9,80,9
9,88,10
9,89,13
9,90,11
9,91,12
9,101,16
9,102,15
9,103,5
9,110,12
9,119,12
9,120,8
9,121,5
9,122,10
9,124,7
9,125,12
10,29,8
10,30,9
10,73,12
10,74,12
10,75,8
10,76,15
10,77,15
10,78,15
10,79,9
10,80,7
10,89,11
10,90,12
10,91,13
10,92,8
10,101,16
10,102,15
10,103,7
10,107,13
10,108,12
10,109,12
10,110,13
10,111,11
10,121,4
10,122,7
10,124,4
10,125,12
10,126,11
11,6,8
11,7,10
11,8,8
11,29,9
11,30,9
11,73,13
11,74,12
11,75,8
11,76,14
11,77,14
11,78,8
11,79,8
11,89,19
11,90,13
11,91,12
11,92,17
11,93,8
11,100,5
11,101,14
11,102,16
11,103,4
11,105,7
11,106,4
11,108,11
11,109,13
11,110,11
11,114,11
11,115,9
11,116,10
11,125,10
11,126,10
12,6,8
12,7,9
12,8,8
12,29,8
12,32,8
12,72,12
12,73,11
12,74,12
12,76,16
12,77,15
12,79,7
12,90,15
12,91,12
12,92,12
12,93,9
12,100,7
12,101,7
12,102,4
12,104,15
12,105,15
12,112,4
12,113,11
12,114,13
12,115,15
12,116,14
12,117,13
12,125,12
12,126,10
12,127,4
13,28,4
13,29,8
13,32,4
13,60,20
13,61,10
13,62,15
13,63,17
13,72,11
13,73,12
13,74,12
13,76,15
13,77,14
13,91,12
13,92,13
13,93,13
13,94,9
13,95,9
13,96,16
13,97,17
13,98,7
13,99,7
13,100,5
13,101,15
13,104,16
13,105,15
13,106,15
13,111,12
13,112,12
13,113,14
13,114,11
13,115,10
13,116,13
13,117,13
13,118,12
13,119,12
13,125,10
13,126,10
13,127,9
14,59,7
14,60,21
14,61,16
14,62,16
14,63,16
14,64,16
14,65,9
14,72,12
14,73,13
14,74,12
14,76,15
14,77,15
14,91,18
14,92,11
14,93,12
14,94,14
14,95,16
14,96,15
14,97,15
14,98,16
14,99,8
14,100,14
14,101,15
14,102,15
14,103,4
14,104,4
14,105,16
14,109,4
14,110,12
14,111,11
14,112,11
14,113,10
14,114,8
14,115,9
14,116,9
14,117,9
14,118,10
14,119,12
14,125,11
14,126,12
14,127,11
15,0,13
15,59,17
15,60,18
15,61,16
15,62,17
15,63,17
15,64,17
15,65,13
15,71,9
15,72,11
15,73,12
15,74,11
15,75,10
15,76,16
15,77,15
15,92,14
15,93,16
15,94,16
15,95,15
15,96,16
15,97,16
15,98,19
15,99,7
15,100,10
15,101,16
15,102,16
15,110,8
15,111,7
15,112,12
15,113,12
15,114,10
15,115,10
15,116,11
15,117,11
15,122,12
15,127,11
16,28,4
16,59,18
16,60,17
16,61,17
16,62,17
16,63,17
16,64,17
16,71,7
16,72,9
16,73,11
16,74,12
16,75,15
16,76,14
16,77,12
16,92,15
16,93,16
16,94,16
16,95,15
16,96,15
16,97,15
16,98,20
16,99,4
16,100,8
16,112,12
16,113,13
16,114,10
16,115,13
16,119,7
16,120,12
16,121,12
16,122,12
16,123,12
17,44,4
17,46,5
17,59,18
17,60,17
17,61,18
17,62,18
17,63,18
17,64,18
17,72,7
17,73,7
17,74,12
17,75,15
17,76,15
17,77,12
17,84,5
17,94,18
17,95,18
17,96,20
17,97,14
17,112,11
17,113,10
17,118,12
17,119,11
17,120,11
17,121,11
17,122,5
17,123,12
17,124,13
17,125,12
18,29,4
18,30,4
18,44,4
18,45,5
18,46,4
18,47,4
18,50,10
18,59,18
18,60,17
18,61,18
18,62,19
18,63,20
18,64,18
18,72,10
18,73,9
18,74,5
18,75,7
18,76,15
18,77,9
18,83,5
18,84,5
18,88,10
18,116,10
18,117,9
18,118,9
18,119,7
18,123,9
18,124,12
18,125,12
18,126,12
18,127,4
19,44,4
19,45,4
19,46,4
19,47,4
19,51,9
19,58,16
19,59,18
19,60,18
19,61,18
19,62,19
19,63,21
19,64,19
19,71,11
19,72,4
19,73,4
19,74,11
19,75,10
19,76,8
19,82,4
19,83,5
19,88,11
19,89,9
19,90,12
19,91,12
19,113,7
19,114,10
19,115,10
19,116,8
19,117,7
19,119,4
19,125,8
19,126,7
20,44,5
20,45,5
20,46,5
20,47,4
20,51,10
20,52,10
20,53,10
20,58,18
20,59,19
20,60,19
20,61,18
20,62,18
20,63,18
20,64,17
20,71,4
20,72,5
20,73,5
20,74,5
20,75,5
20,76,11
20,82,4
20,83,5
20,85,8
20,86,9
20,87,11
20,88,8
20,89,8
20,90,7
20,91,12
20,112,12
20,113,12
20,114,11
20,115,10
20,116,9
20,117,4
20,118,7
20,125,4
20,126,4
20,127,5
21,44,5
21,45,5
21,46,4
21,47,4
21,51,4
21,52,5
21,58,19
21,59,21
21,60,19
21,61,18
21,62,19
21,63,18
21,64,17
21,71,4
21,72,4
21,73,5
21,74,5
21,75,5
21,76,10
21,82,4
21,83,5
21,84,11
21,85,7
21,86,9
21,87,15
21,88,16
21,89,15
21,90,12
21,91,11
21,92,12
21,94,11
21,113,9
21,114,8
21,117,4
21,124,4
21,125,4
21,126,7
21,127,5
22,43,9
22,44,5
22,45,5
22,46,4
22,47,5
22,50,6
22,51,6
22,52,4
22,58,23
22,59,22
22,60,20
22,61,19
22,62,20
22,63,18
22,64,16
22,74,7
22,75,9
22,76,10
22,82,4
22,83,4
22,85,8
22,86,9
22,87,17
22,88,16
22,89,15
22,90,15
22,91,12
22,92,10
22,93,11
22,94,11
22,95,10
22,113,12
22,114,13
22,117,4
22,118,7
22,120,4
22,124,4
22,125,4
22,126,10
22,127,10
23,45,4
23,46,5
23,50,5
23,51,6
23,58,20
23,59,21
23,60,19
23,61,19
23,62,23
23,63,22
23,64,15
23,82,6
23,83,5
23,86,16
23,87,17
23,88,16
23,89,14
23,90,15
23,91,11
23,92,11
23,93,12
23,94,12
23,95,12
23,114,14
23,115,10
23,116,12
23,117,12
23,118,10
23,119,11
23,120,9
23,121,9
23,122,10
23,123,7
23,124,9
23,125,10
23,126,8
24,50,5
24,51,5
24,58,20
24,59,19
24,60,19
24,61,19
24,62,20
24,63,19
24,64,16
24,83,4
24,84,5
24,85,5
24,86,18
24,87,16
24,88,14
24,89,14
24,90,11
24,91,11
24,92,10
24,93,12
24,94,10
24,95,11
24,96,7
24,114,13
24,115,14
24,116,12
24,117,11
24,118,14
24,119,12
24,123,10
25,50,6
25,51,4
25,58,18
25,59,18
25,60,19
25,61,19
25,62,19
25,63,18
25,64,17
25,69,4
25,83,5
25,84,6
25,85,5
25,87,7
25,88,7
25,89,8
25,90,11
25,91,10
25,92,10
25,93,11
25,94,12
25,95,12
25,114,15
25,115,16
25,126,7
25,127,7
26,17,4
26,42,17
26,43,11
26,44,5
26,50,4
26,51,6
26,52,10
26,58,18
26,59,18
26,60,18
26,61,19
26,62,19
26,63,18
26,64,12
26,68,5
26,69,12
26,70,20
26,71,19
26,72,16
26,84,4
26,85,6
26,87,13
26,88,8
26,92,10
26,93,12
26,94,10
26,95,11
26,119,8
26,120,7
26,121,8
26,122,8
26,123,5
26,124,5
26,125,9
26,126,9
26,127,8
27,13,4
27,14,5
27,15,8
27,16,10
27,17,10
27,19,4
27,20,10
27,21,10
27,41,14
27,42,12
27,43,11
27,44,12
27,45,13
27,51,9
27,52,10
27,58,17
27,59,18
27,60,18
27,61,19
27,62,21
27,63,17
27,68,7
27,69,23
27,70,21
27,71,20
27,72,19
27,73,11
27,74,9
27,88,7
27,92,10
27,93,10
27,94,11
27,116,10
27,117,10
27,118,11
27,119,11
27,120,9
27,121,8
27,122,10
27,123,7
27,124,9
27,125,9
27,126,10
27,127,9
28,12,7
28,13,7
28,14,9
28,18,4
28,19,5
28,20,10
28,21,10
28,41,11
28,42,12
28,43,13
28,44,12
28,45,11
28,47,4
28,48,4
28,58,17
28,59,18
28,60,17
28,61,19
28,62,22
28,63,16
28,68,7
28,69,25
28,70,23
28,71,19
28,72,17
28,73,13
28,74,12
28,75,11
28,76,8
28,77,8
28,78,5
28,93,8
28,94,10
28,112,11
28,113,11
28,116,12
28,117,10
28,118,12
28,119,11
28,120,9
28,121,7
28,122,7
28,123,7
28,124,5
28,127,4
29,4,4
29,11,5
29,12,4
29,13,5
29,17,5
29,18,7
29,19,7
29,20,8
29,21,7
29,41,12
29,42,11
29,43,12
29,44,11
29,45,13
29,47,7
29,48,7
29,58,17
29,59,18
29,60,18
29,61,18
29,62,19
29,63,16
29,70,23
29,71,20
29,72,18
29,73,14
29,74,11
29,75,11
29,76,11
29,77,11
29,78,7
29,109,14
29,110,16
29,111,17
29,113,18
29,114,14
29,117,13
29,118,12
29,123,7
29,126,7
29,127,8
30,3,5
30,4,4
30,5,4
30,10,5
30,11,4
30,12,7
30,16,9
30,17,7
30,18,7
30,19,5
30,20,7
30,21,8
30,22,8
30,42,11
30,43,13
30,44,11
30,45,8
30,47,7
30,48,7
30,58,17
30,59,18
30,60,18
30,61,18
30,62,18
30,63,17
30,70,23
30,71,20
30,72,13
30,73,12
30,74,12
30,75,11
30,76,11
30,77,10
30,78,5
30,107,11
30,108,12
30,109,13
30,110,14
30,111,13
30,113,15
30,114,15
30,117,13
30,118,11
30,125,8
30,126,10
30,127,8
31,0,4
31,1,4
31,2,9
31,3,8
31,4,7
31,5,4
31,6,4
31,9,7
31,10,7
31,11,7
31,15,11
31,16,9
31,17,10
31,18,9
31,21,8
31,22,8
31,47,7
31,48,5
31,52,9
31,53,10
31,58,18
31,59,18
31,60,18
31,61,19
31,62,18
31,63,11
31,69,24
31,70,23
