x,y,height
16,22,16
16,23,16
16,24,16
16,25,19
16,37,17
16,38,19
16,39,23
16,40,22
16,41,20
17,5,11
17,6,21
17,7,22
17,17,16
17,18,16
17,19,23
17,23,15
17,24,15
17,25,18
17,37,17
17,38,19
17,39,24
17,40,22
17,41,22
17,42,20
18,0,14
18,17,15
18,18,15
18,19,15
18,20,15
18,21,23
18,22,26
18,23,22
18,24,23
18,25,25
18,26,20
18,27,20
18,28,17
18,29,4
18,38,4
18,39,19
18,40,22
18,41,23
18,42,21
18,43,18
19,0,19
19,1,5
19,18,14
19,19,14
19,20,16
19,21,15
19,22,24
19,23,23
19,24,23
19,25,23
19,26,19
19,27,17
19,28,17
19,29,17
19,30,10
19,39,8
19,40,22
19,41,22
19,42,21
19,43,19
19,44,18
20,0,19
20,14,4
20,19,14
20,20,14
20,21,16
20,22,27
20,23,24
20,24,22
20,25,23
20,26,20
20,27,16
20,28,20
20,29,19
20,30,16
20,39,5
20,40,22
20,41,23
20,42,22
20,43,19
21,6,7
21,13,12
21,14,12
21,15,12
21,22,25
21,23,22
21,24,23
21,25,21
21,26,14
21,27,11
21,28,14
21,29,15
21,30,15
21,31,8
21,32,4
21,40,7
21,41,22
21,42,22
21,46,30
22,4,8
22,5,8
22,10,12
22,11,11
22,12,13
22,13,11
22,14,11
22,15,13
22,22,14
22,23,15
22,27,17
22,28,15
22,29,15
22,30,12
22,40,5
22,44,29
22,45,28
22,46,27
23,3,9
23,4,8
23,5,4
23,6,7
23,7,7
23,10,14
23,11,11
23,14,11
23,15,12
23,22,15
23,23,15
23,24,22
23,28,7
23,43,24
23,44,28
23,45,28
23,46,10
24,3,8
24,4,8
24,5,8
24,6,8
24,7,10
24,8,11
24,21,12
24,22,14
24,23,15
24,24,15
24,25,13
24,42,7
24,43,23
24,44,4
24,45,8
24,46,4
25,3,16
25,4,14
25,5,11
25,6,10
25,7,12
25,8,13
25,9,13
25,16,11
25,17,11
25,23,15
25,24,14
25,25,16
25,26,11
25,43,4
25,44,4
26,2,21
26,3,22
26,4,20
26,5,15
26,6,15
26,7,15
26,8,13
26,9,13
26,10,11
26,15,10
26,16,10
26,17,12
26,18,10
26,24,16
26,25,14
26,26,7
27,1,24
27,2,23
27,3,23
27,4,23
27,5,19
27,6,16
27,7,17
27,8,15
27,9,13
27,10,13
27,11,11
27,12,11
27,13,10
27,14,11
27,15,12
27,16,12
27,17,11
27,18,14
27,19,13
28,2,22
28,3,23
28,4,23
28,5,19
28,6,16
28,7,16
28,8,15
28,9,14
28,10,14
28,11,17
28,12,18
28,13,16
28,14,14
28,15,13
28,16,11
28,17,16
28,18,15
28,19,15
28,20,14
29,2,18
29,3,21
29,6,19
29,7,18
29,8,17
29,9,16
29,10,16
29,11,20
29,12,22
29,13,17
29,14,15
29,15,14
29,16,14
29,17,18
29,18,16
29,19,15
29,20,15
29,21,11
30,7,31
30,8,30
30,9,27
30,10,22
30,11,27
30,12,26
30,13,19
30,14,22
30,15,24
30,16,17
30,17,17
30,18,16
30,19,15
30,20,13
30,21,12
30,22,10
31,7,34
31,8,34
31,9,34
31,10,30
31,11,30
31,12,32
31,13,30
31,14,31
31,15,32
31,16,29
31,17,26
31,18,15
31,19,14
31,20,9
31,21,14
31,22,17
31,23,13
32,0,20
32,6,30
32,7,34
32,8,36
32,9,37
32,10,33
32,11,37
32,12,36
32,13,28
32,14,33
32,15,33
32,16,31
32,17,27
32,18,15
32,19,16
32,20,17
32,21,24
32,22,25
32,23,20
32,24,14
33,0,22
33,6,30
33,7,35
33,8,36
33,9,37
33,10,34
33,11,26
33,12,29
33,13,30
33,14,30
33,15,31
33,16,30
33,17,27
33,18,17
33,19,19
33,20,23
33,21,27
33,22,26
33,23,26
33,24,19
34,0,24
34,1,18
34,7,32
34,8,34
34,9,34
34,10,32
34,11,17
34,12,18
34,13,31
34,14,30
34,15,30
34,16,30
34,17,31
34,18,15
34,19,19
34,20,25
34,21,28
34,22,28
34,23,27
34,24,20
34,25,12
35,1,4
35,9,5
35,10,8
35,11,7
35,12,7
35,13,8
35,14,29
35,15,30
35,16,30
35,18,23
35,19,5
35,20,21
35,21,29
35,22,30
35,23,24
35,24,12
35,25,12
35,26,12
35,27,10
36,11,4
36,15,7
36,17,23
36,18,23
36,19,24
36,20,5
36,21,28
36,22,28
36,23,11
36,24,9
36,25,11
36,26,12
36,27,10
37,17,22
37,18,22
37,19,24
37,24,7
37,25,10
37,26,12
37,27,11
37,28,8
38,26,7
38,27,7
38,28,7
