x,y,heigth
14,125,20
14,126,16
14,127,15
15,0,8
15,4,9
15,5,12
15,8,10
15,9,11
15,17,13
15,18,22
15,19,20
15,22,8
15,23,16
15,24,19
15,25,19
15,27,20
15,28,8
15,42,9
15,43,8
15,47,11
15,93,10
15,94,9
15,95,10
15,96,10
15,97,10
15,98,9
15,99,9
15,100,12
15,101,12
15,114,8
15,120,13
15,121,7
15,125,7
15,126,18
16,0,8
16,1,7
16,4,11
16,5,12
16,8,12
16,9,11
16,18,22
16,19,22
16,20,19
16,42,8
16,43,4
16,46,11
16,47,11
16,93,4
16,94,10
16,95,8
16,96,8
16,97,10
16,98,10
16,99,10
16,100,9
16,101,12
16,102,12
16,113,4
16,114,15
16,115,15
16,118,4
16,119,4
16,120,14
16,121,14
17,0,9
17,1,5
17,4,10
17,5,11
17,8,9
17,9,7
17,17,4
17,18,9
17,19,21
17,20,22
17,42,4
17,46,8
17,47,4
17,96,8
17,97,9
17,98,10
17,99,11
17,100,9
17,101,13
17,102,5
17,113,7
17,114,16
17,115,15
17,116,16
17,120,12
17,121,11
17,122,13
17,127,10
18,0,4
18,1,4
18,8,11
18,11,9
18,12,11
18,13,7
18,14,9
18,15,10
18,16,7
18,17,4
18,18,4
18,19,17
18,20,24
18,26,13
18,27,17
18,28,10
18,46,9
18,61,4
18,98,10
18,99,10
18,100,8
18,114,17
18,115,16
18,116,15
18,117,9
18,120,4
18,121,14
18,122,13
18,126,18
18,127,18
19,0,9
19,1,10
19,2,12
19,3,8
19,7,7
19,8,10
19,11,11
19,12,12
19,13,7
19,14,8
19,15,9
19,16,4
19,19,15
19,20,18
19,26,12
19,27,15
19,28,10
19,45,9
19,46,4
19,115,8
19,116,7
19,121,13
19,125,16
19,126,18
19,127,19
20,1,10
20,2,12
20,3,11
20,41,8
20,42,4
20,45,7
20,46,5
20,110,16
20,115,11
20,125,8
20,126,17
20,127,19
21,40,4
21,41,4
21,44,8
21,45,5
21,108,15
21,109,12
21,114,16
21,115,16
21,125,9
21,126,8
21,127,9
22,44,9
22,109,15
22,110,17
22,111,9
22,112,8
22,113,16
22,114,16
22,115,17
22,116,14
22,118,5
22,119,19
22,124,11
22,125,14
22,126,9
23,23,9
23,24,11
23,25,7
23,26,10
23,40,9
23,43,4
23,44,9
23,109,16
23,110,19
23,113,20
23,114,14
23,115,15
23,116,16
23,118,15
23,119,20
23,120,16
23,124,4
23,125,14
23,126,15
24,21,12
24,22,8
24,23,12
24,24,11
24,25,10
24,26,10
24,40,8
24,44,4
24,114,12
24,115,15
24,119,20
24,120,17
24,121,16
24,125,14
24,126,16
25,21,12
25,22,9
25,23,10
25,24,11
25,25,11
25,26,11
25,44,8
25,46,12
25,120,17
25,121,17
26,21,12
26,22,9
26,23,11
26,24,10
26,25,10
26,26,9
26,40,8
26,44,10
26,46,12
26,114,18
26,120,7
27,21,12
27,22,9
27,23,9
27,24,12
27,25,10
27,26,10
27,27,7
27,40,10
27,44,4
27,45,4
27,85,4
27,113,16
27,114,15
27,115,18
27,119,12
27,120,5
28,41,11
28,44,9
28,45,5
28,85,10
28,86,8
28,113,15
28,114,19
28,115,19
28,116,20
28,119,16
28,120,17
29,41,7
29,85,4
29,86,8
29,87,9
29,113,4
29,114,18
29,115,14
29,116,15
29,119,19
29,120,19
29,121,18
29,125,4
30,2,5
30,3,4
30,9,4
30,10,5
30,11,4
30,13,4
30,41,8
30,45,4
30,46,8
30,47,8
30,115,10
30,116,10
30,120,19
30,121,19
30,123,4
30,124,4
30,125,20
30,126,19
31,1,9
31,2,10
31,3,9
31,4,7
31,5,4
31,7,10
31,8,8
31,9,4
31,10,7
31,11,7
31,12,7
31,13,4
31,15,9
31,16,8
31,26,5
31,27,10
31,28,9
31,29,4
31,41,9
31,42,7
31,46,7
31,47,8
31,89,8
31,122,7
31,123,27
31,124,22
31,125,22
31,126,21
31,127,21
32,1,8
32,2,9
32,3,10
32,4,4
32,7,8
32,8,10
32,10,9
32,11,9
32,12,9
32,13,4
32,17,4
32,18,4
32,26,5
32,27,13
32,28,12
32,29,8
32,47,7
32,122,28
32,123,27
32,124,22
32,125,22
32,126,23
32,127,22
33,26,4
33,27,12
33,28,13
33,29,11
33,42,4
33,47,4
33,48,5
33,49,4
33,122,28
33,123,25
33,124,24
33,125,21
33,126,22
33,127,22
34,6,4
34,9,9
34,10,9
34,11,4
34,12,5
34,13,5
34,15,4
34,16,4
34,27,12
34,28,12
34,29,9
34,42,8
34,43,9
34,48,5
34,49,4
34,123,23
34,126,4
34,127,22
35,5,9
35,6,9
35,7,8
35,9,9
35,10,10
35,12,10
35,13,9
35,15,9
35,16,9
35,17,4
35,18,4
35,27,12
35,28,12
35,29,9
35,50,6
36,17,7
36,18,12
36,19,11
36,20,12
36,21,9
36,22,11
36,23,10
36,26,11
36,27,13
36,28,10
36,29,5
36,44,6
36,45,4
36,46,5
36,50,4
36,51,4
37,18,11
37,19,11
37,20,10
37,21,8
37,22,11
37,23,11
37,24,10
37,25,5
37,26,11
37,27,13
37,28,11
37,29,8
37,45,5
37,51,5
37,52,7
37,53,5
38,18,5
38,19,7
38,20,7
38,21,4
38,22,11
38,23,12
38,24,10
38,25,5
38,26,11
38,27,12
38,28,12
38,29,4
39,26,8
39,27,11
39,28,9
39,47,7
39,48,7
39,102,10
39,103,4
39,104,4
40,101,4
40,102,9
40,103,9
40,104,4
41,102,7
41,103,10
41,104,9
41,105,7
42,104,7
42,105,8
42,106,9
42,107,4
42,108,4
43,40,7
43,105,8
43,106,9
43,107,8
43,108,7
43,109,8
44,40,7
44,108,9
44,109,13
45,108,13
45,109,11
45,110,9
46,6,7
46,7,5
46,109,7
46,110,10
46,111,10
47,6,12
47,7,12
47,8,11
47,110,12
47,111,11
47,112,9
48,6,10
48,7,12
48,8,9
48,110,11
48,111,12
48,112,8
49,6,9
49,7,11
49,8,4
49,110,4
49,111,8
49,112,8
49,113,9
50,7,10
50,8,12
50,9,7
50,10,4
50,11,4
50,13,4
50,14,4
50,15,4
50,16,4
50,112,8
50,113,12
50,114,9
50,122,4
51,7,11
51,8,11
51,9,9
51,11,8
51,12,7
51,13,7
51,14,7
51,15,7
51,16,9
51,17,7
51,18,4
51,19,5
51,112,7
51,113,12
51,114,13
51,121,4
51,122,4
51,123,4
52,7,10
52,8,12
52,9,8
52,11,8
52,12,7
52,15,4
52,16,8
52,17,9
52,18,8
52,19,9
52,20,7
52,21,8
52,22,7
52,113,4
52,115,5
52,122,4
52,123,4
53,17,7
53,18,7
53,19,8
53,20,7
53,21,6
53,22,8
53,23,4
53,33,11
53,34,12
53,35,11
53,114,9
53,115,10
53,116,5
53,122,4
53,123,4
54,2,5
54,3,4
54,9,5
54,12,5
54,14,8
54,25,8
54,33,11
54,34,12
54,35,11
54,36,13
54,114,4
54,123,4
54,124,4
55,8,9
55,9,6
55,10,5
55,12,7
55,13,4
55,14,7
55,15,7
55,17,4
55,18,4
55,19,4
55,25,9
55,33,12
55,34,13
55,35,12
55,36,11
55,123,4
55,124,4
56,8,8
56,9,8
56,10,4
56,11,5
56,14,8
56,15,12
56,16,9
56,17,7
56,18,7
56,19,9
56,20,7
56,21,9
56,34,13
56,35,12
56,36,11
56,109,3
56,110,3
56,124,4
57,17,9
57,18,9
57,19,10
57,20,8
57,21,10
57,24,7
57,25,8
57,110,3
57,111,3
58,24,7
58,25,9
58,110,3
58,111,3
59,11,8
59,12,5
59,13,7
59,14,5
59,111,3
59,112,3
60,11,4
60,12,10
60,13,12
60,14,8
60,111,3
60,112,3
61,3,6
61,12,7
61,13,11
61,14,8
61,111,3
61,112,3
62,1,4
62,3,4
62,4,4
62,10,8
62,12,4
62,111,5
62,112,3
63,3,5
63,4,11
63,10,7
63,11,4
63,12,10
63,13,5
63,111,4
64,11,7
64,12,10
64,13,7
65,11,8
65,12,9
65,13,7
66,11,7
66,12,8
66,13,8
67,11,4
71,14,7
71,15,7
71,16,7
72,14,5
72,15,7
72,16,4
72,20,4
73,20,4
74,20,7
74,21,4
75,19,4
75,20,9
75,28,16
75,29,18
76,20,4
76,28,16
76,29,20
76,30,13
76,31,10
77,16,7
77,27,19
77,28,14
77,29,20
77,30,12
77,31,10
78,15,4
78,16,9
78,17,10
78,18,12
78,19,4
78,27,16
78,28,21
78,29,20
78,30,10
78,31,11
79,17,12
79,18,11
79,26,18
79,27,16
79,28,20
79,29,15
79,30,12
79,31,10
80,18,4
80,19,4
80,26,12
80,27,16
80,28,21
80,29,12
80,30,11
81,17,9
81,18,4
81,19,5
81,25,14
81,26,15
81,27,20
81,28,19
81,29,12
81,30,10
82,17,9
82,18,8
82,19,8
82,24,7
82,25,14
82,26,14
82,27,21
82,28,13
82,29,11
82,30,12
83,18,9
83,19,8
83,24,4
83,25,7
83,26,11
83,27,13
83,28,11
83,29,11
83,30,9
83,33,10
83,36,5
84,24,9
84,25,12
84,26,14
84,27,11
84,28,9
84,32,11
84,33,9
84,36,4
84,37,4
85,17,8
85,23,19
85,24,19
85,25,21
85,26,19
85,27,15
85,28,11
85,32,10
86,17,8
86,18,9
86,23,10
86,24,12
86,25,20
86,26,19
86,27,16
86,28,12
86,32,9
86,37,5
87,17,4
87,18,8
87,19,8
87,23,4
87,24,17
87,25,20
87,26,20
87,27,13
87,28,12
87,31,10
87,32,7
87,36,4
87,37,5
88,18,7
88,19,5
88,23,16
88,24,17
88,25,20
88,26,20
88,27,12
88,30,10
88,31,9
88,36,5
88,37,4
89,18,4
89,19,5
89,23,14
89,24,15
89,25,20
89,26,13
89,27,11
89,30,9
89,31,7
89,37,6
89,38,4
90,18,9
90,19,4
90,22,5
90,23,13
90,24,20
90,25,13
90,28,11
90,29,9
91,18,5
91,19,5
91,23,12
91,24,14
91,25,12
91,28,11
91,29,9
91,32,4
91,34,4
92,19,5
92,20,4
92,28,7
92,31,9
92,32,7
92,33,7
92,34,5
93,19,4
93,20,7
93,27,8
93,28,7
93,31,9
93,32,12
93,33,12
93,34,8
94,19,4
94,20,5
94,21,4
94,23,11
94,24,15
94,30,8
94,31,11
94,32,11
94,33,11
94,34,8
95,22,9
95,23,13
95,31,11
95,32,12
95,33,12
95,34,10
95,48,7
95,49,9
96,22,11
96,23,16
96,32,11
96,33,8
96,34,4
96,35,4
96,43,8
96,44,8
96,48,7
96,49,9
96,50,9
97,22,11
97,23,12
97,38,8
97,39,7
97,42,10
97,43,10
97,44,9
97,49,4
97,50,5
98,21,4
98,22,7
98,29,12
98,30,11
98,31,11
98,42,10
98,43,10
98,44,9
98,45,8
99,21,9
99,22,11
99,26,8
99,29,12
99,30,13
99,31,14
99,32,11
99,42,9
99,43,10
99,44,10
99,45,11
100,21,9
100,22,9
100,25,8
100,26,8
100,29,12
100,30,14
100,31,14
100,32,13
100,33,10
100,41,4
100,42,8
100,43,10
100,44,11
100,45,12
101,25,9
101,26,9
101,28,11
101,29,12
101,30,15
101,31,13
101,32,11
101,33,12
101,34,5
101,39,11
101,40,11
101,41,8
101,42,9
101,43,12
101,44,12
101,45,12
101,46,12
102,25,9
102,26,9
102,28,7
102,29,12
102,30,11
102,31,12
102,32,11
102,33,4
102,38,9
102,39,10
102,40,8
102,41,5
102,42,9
102,43,12
102,44,12
102,45,11
102,46,12
102,47,8
103,24,7
103,25,7
103,28,5
103,29,4
103,30,9
103,31,8
103,32,9
103,33,9
103,34,4
103,39,8
103,40,5
103,41,9
103,42,8
103,43,9
103,44,10
104,24,11
104,25,12
104,27,10
104,28,9
104,30,7
104,31,8
104,32,8
104,33,7
104,34,8
104,39,10
104,40,7
104,41,8
104,47,9
104,48,9
104,49,9
105,24,10
105,25,11
105,28,5
105,29,4
105,30,4
105,31,8
105,32,9
105,33,11
105,34,11
105,35,7
105,44,11
105,45,11
105,46,9
105,47,9
105,48,9
105,49,9
106,25,7
106,28,4
106,29,4
106,30,4
106,31,7
106,32,11
106,33,11
106,34,8
106,35,8
106,41,10
106,42,10
106,43,9
106,44,9
106,45,9
106,46,9
106,47,8
106,48,9
106,49,9
107,24,12
107,25,10
107,31,8
107,32,12
107,33,9
107,34,8
107,35,7
107,36,8
107,41,9
107,42,9
107,43,9
107,44,8
107,45,8
107,46,8
107,47,8
108,24,12
108,25,12
108,32,9
108,33,9
108,34,8
108,35,8
108,36,7
108,37,4
108,41,8
108,42,10
108,43,9
108,44,8
109,25,5
109,26,7
109,32,8
109,33,8
109,34,8
109,35,9
109,36,8
109,37,7
110,25,8
110,26,8
110,27,7
110,32,5
110,33,8
110,34,8
110,35,7
110,36,7
110,37,5
111,25,9
111,26,8
111,27,9
111,33,9
111,34,7
111,35,9
111,36,8
111,37,8
111,42,8
111,43,7
111,44,4
112,26,9
112,27,9
112,42,7
112,43,5
112,44,4
112,49,7
113,26,9
113,27,7
113,28,8
113,46,7
113,47,8
113,48,7
113,49,7
114,26,8
114,27,8
114,28,9
114,44,4
114,45,8
114,46,7
114,47,4
114,48,6
114,49,5
115,27,8
115,28,9
115,45,7
115,46,5
115,47,5
115,48,4
116,27,8
116,28,10
116,29,10
116,53,8
116,54,8
116,55,7
116,56,5
117,27,8
117,28,12
117,29,12
117,30,10
117,53,7
117,54,8
117,55,8
117,56,7
117,57,5
118,28,12
118,29,13
118,30,9
118,31,7
118,47,9
118,48,7
118,49,7
118,53,8
118,54,6
118,55,5
118,56,7
119,28,11
119,29,11
119,30,9
119,31,8
119,44,5
119,45,6
119,46,4
119,47,4
119,48,5
119,49,7
120,28,9
120,29,11
120,30,13
120,31,10
120,32,4
120,44,5
120,45,6
120,46,4
120,47,5
120,48,4
120,49,4
121,29,11
121,30,12
121,31,9
121,32,4
122,31,7
122,32,8
123,31,8
123,32,8
