x,y,height
1,0,4
2,0,12
2,1,4
3,0,12
3,1,10
3,2,9
3,3,4
4,0,11
4,1,12
4,2,12
5,0,11
5,1,12
5,2,11
6,0,13
6,1,12
6,24,7
6,25,7
7,0,11
7,1,4
7,24,11
7,25,8
7,26,4
7,27,4
8,23,8
8,24,10
8,25,8
8,26,5
8,27,5
8,28,5
9,23,4
9,24,5
9,25,7
9,26,9
9,27,7
9,28,7
9,29,5
10,25,7
10,26,9
10,27,5
10,28,7
11,26,4
32,22,4
32,23,7
33,21,4
33,22,7
33,23,7
34,19,4
34,20,4
34,21,7
34,22,4
35,18,8
35,19,5
35,20,5
35,21,4
36,18,8
36,19,4
37,23,4
38,14,4
38,23,5
39,14,5
39,23,7
40,22,7
41,9,4
41,10,4
41,15,4
41,16,8
41,22,4
42,9,5
42,10,8
42,15,8
42,16,10
42,83,6
42,84,5
43,9,9
43,10,8
43,14,4
43,15,10
43,85,6
44,7,7
44,8,7
44,15,4
44,16,5
44,23,4
44,24,4
44,77,4
44,78,4
45,7,7
45,8,8
45,22,8
45,23,5
45,24,4
45,28,4
45,29,5
45,30,4
45,31,4
45,77,7
45,78,5
46,8,9
46,10,4
46,11,4
46,12,4
46,22,7
46,23,4
46,24,4
46,29,4
47,6,5
47,7,8
47,10,4
47,11,5
48,5,8
48,6,8
48,9,4
48,10,7
49,4,4
49,5,9
49,6,8
49,9,9
49,10,4
49,65,5
50,3,4
50,4,9
50,5,9
50,8,7
50,9,4
50,10,4
50,64,8
50,65,7
50,95,9
51,3,4
51,4,8
51,8,8
51,9,4
51,64,4
51,65,5
51,96,5
52,3,10
52,4,5
52,7,9
52,8,8
52,94,4
53,3,10
53,6,9
53,7,8
53,75,4
53,94,4
55,1,4
55,2,7
55,6,8
55,71,4
55,73,5
55,74,7
56,0,4
56,1,10
56,2,8
56,7,4
56,73,8
56,74,5
57,0,9
57,1,8
57,4,4
57,75,4
57,76,5
58,0,9
58,1,8
58,4,4
59,0,8
60,3,10
61,2,9
61,3,9
61,12,9
61,13,9
62,2,4
62,3,5
62,12,4
63,1,10
63,2,5
63,40,9
63,41,4
64,0,5
64,1,7
64,2,4
64,40,8
64,41,4
65,0,11
65,1,10
65,2,9
65,40,4
66,0,11
66,1,10
66,2,8
66,3,7
66,4,4
66,5,4
66,40,4
67,0,10
67,1,11
67,2,4
67,3,4
67,4,4
67,5,4
67,6,4
67,41,4
68,0,12
68,1,9
68,2,5
68,3,4
68,4,4
68,5,5
68,6,4
69,0,7
70,0,5
70,61,8
71,60,9
71,61,7
73,110,4
74,109,8
74,110,7
74,111,9
74,112,4
75,109,7
75,110,9
75,111,9
76,0,5
76,1,7
76,2,4
76,3,5
76,111,7
77,0,9
77,1,5
77,2,4
77,3,4
77,108,17
77,109,8
77,117,7
77,118,12
77,119,9
78,0,9
78,1,9
78,107,16
78,108,20
78,109,11
78,112,13
78,113,5
78,117,8
78,118,11
78,119,9
78,120,10
78,121,12
79,0,10
79,1,10
79,107,16
79,108,17
79,109,8
79,110,11
79,111,14
79,112,14
79,115,13
79,119,10
79,120,9
79,121,11
79,122,12
79,123,11
79,124,9
80,0,8
80,1,9
80,111,13
80,112,12
80,115,14
80,116,10
80,117,9
80,122,11
80,123,11
80,124,7
80,125,7
81,0,9
81,1,9
81,105,12
81,114,7
81,115,14
81,116,9
81,119,11
81,120,17
82,0,11
82,1,5
82,74,4
82,75,4
82,105,14
82,106,14
82,107,11
82,114,12
82,115,14
82,116,9
82,119,11
82,120,22
82,121,23
82,122,23
82,123,20
82,124,13
83,0,9
83,73,5
83,74,5
83,75,5
83,104,11
83,105,15
83,106,14
83,107,13
83,119,11
83,120,22
83,121,24
83,122,24
83,123,18
83,124,13
83,127,9
84,0,9
84,1,4
84,2,4
84,3,4
84,73,4
84,74,5
84,75,5
84,103,5
84,104,15
84,105,15
84,106,11
84,110,10
84,119,15
84,120,21
84,121,24
84,122,23
84,123,17
84,127,10
85,1,7
85,2,4
85,3,4
85,38,7
85,39,9
85,40,7
85,41,9
85,78,4
85,103,7
85,104,15
85,105,12
85,109,15
85,110,12
85,114,10
85,115,8
85,121,21
85,122,18
85,123,18
85,127,11
86,1,5
86,3,5
86,35,8
86,36,9
86,37,9
86,38,5
86,70,5
86,71,4
86,72,5
86,78,11
86,79,11
86,80,4
86,102,11
86,103,11
86,104,11
86,105,10
86,109,14
86,110,11
86,113,9
86,114,13
86,115,9
86,127,9
87,8,12
87,9,8
87,18,4
87,19,10
87,20,11
87,21,4
87,27,7
87,28,8
87,29,9
87,30,9
87,31,8
87,32,9
87,36,8
87,45,8
87,48,8
87,49,9
87,50,4
87,51,5
87,52,4
87,70,5
87,71,4
87,72,5
87,78,12
87,79,13
87,80,10
87,81,5
87,102,12
87,103,14
87,104,11
87,108,7
87,109,12
87,113,11
87,114,11
87,115,7
87,117,4
87,118,26
87,119,23
87,120,26
87,121,27
87,126,9
87,127,12
88,7,9
88,8,14
88,9,10
88,10,9
88,12,4
88,14,4
88,16,9
88,17,10
88,18,4
88,19,10
88,20,11
88,21,12
88,22,7
88,25,9
88,27,8
88,28,9
88,41,5
88,43,9
88,44,8
88,45,9
88,46,12
88,49,8
88,50,9
88,51,8
88,52,10
88,53,8
88,54,9
88,56,9
88,57,4
88,60,4
88,78,12
88,79,11
88,80,8
88,81,9
88,82,10
88,83,9
88,84,9
88,85,5
88,86,5
88,87,7
88,88,4
88,89,7
88,90,7
88,91,8
88,92,5
88,93,10
88,94,9
88,95,10
88,96,11
88,97,7
88,101,10
88,102,12
88,103,10
88,104,8
88,113,12
88,114,11
88,115,4
88,117,4
88,118,28
88,119,28
88,120,25
88,121,24
88,122,16
88,123,8
88,126,17
88,127,11
89,1,12
89,2,11
89,10,10
89,11,7
89,12,8
89,13,12
89,14,11
89,15,12
89,16,12
89,17,10
89,18,5
89,19,7
89,20,12
89,21,12
89,22,13
89,23,12
89,35,10
89,36,10
89,37,8
89,38,9
89,40,8
89,41,8
89,42,9
89,43,10
89,46,12
89,49,11
89,50,9
89,51,7
89,52,9
89,53,9
89,54,9
89,55,8
89,56,10
89,57,7
89,58,10
89,59,10
89,60,4
89,61,9
89,62,8
89,63,8
89,64,5
89,65,7
89,66,7
89,84,9
89,85,9
89,86,8
89,87,8
89,88,9
89,89,9
89,90,10
89,91,10
89,92,9
89,93,9
89,94,9
89,95,11
89,96,11
89,97,11
89,100,12
89,101,12
89,102,10
89,103,12
89,113,13
89,114,9
89,117,7
89,118,26
89,119,26
89,120,24
89,121,23
89,122,20
89,126,13
89,127,13
90,1,14
90,2,13
90,3,8
90,4,8
90,5,8
90,6,8
90,27,8
90,28,7
90,29,9
90,30,8
90,32,8
90,33,8
90,35,11
90,36,11
90,37,10
90,38,10
90,46,11
90,49,12
90,50,7
90,51,4
90,58,9
90,59,8
90,62,4
90,64,5
90,65,8
90,66,8
90,100,10
90,101,12
90,102,11
90,103,10
90,104,8
90,105,12
90,117,4
90,118,8
90,119,22
90,120,23
90,121,25
90,122,17
90,126,13
90,127,11
91,1,11
91,2,10
91,3,9
91,4,7
91,5,8
91,6,7
91,7,9
91,8,7
91,10,7
91,23,7
91,24,8
91,25,10
91,26,9
91,27,10
91,28,8
91,35,7
91,36,10
91,46,12
91,49,19
91,50,7
91,65,9
91,66,8
