x,y,heigth
69,104,14
69,106,4
69,107,3
69,126,11
69,127,15
70,84,8
70,85,9
70,86,12
70,87,11
70,101,15
70,102,17
70,103,16
70,106,3
70,107,3
70,109,10
70,110,11
70,111,11
70,113,7
70,114,7
71,84,10
71,85,11
71,86,11
71,87,10
71,88,11
71,89,12
71,101,17
71,102,17
71,103,17
71,105,3
71,106,4
71,107,3
71,109,11
71,110,12
71,111,12
71,113,10
71,114,11
71,115,8
71,118,9
72,84,12
72,85,11
72,86,13
72,87,12
72,88,10
72,89,10
72,90,11
72,91,10
72,92,11
72,101,18
72,102,20
72,105,3
72,106,4
72,107,4
72,109,12
72,110,13
72,111,12
72,113,12
72,114,12
72,115,10
72,117,11
72,118,12
72,119,14
73,84,12
73,85,11
73,86,12
73,87,12
73,88,12
73,89,12
73,90,12
73,91,11
73,92,12
73,105,3
73,106,3
73,109,12
73,110,13
73,113,11
73,114,10
73,115,10
73,117,12
73,118,13
73,121,20
73,122,21
73,123,22
73,124,24
73,125,27
74,83,8
74,84,11
74,85,12
74,86,11
74,87,13
74,88,12
74,89,11
74,90,11
74,91,12
74,92,11
74,105,4
74,106,4
74,109,16
74,110,14
74,113,11
74,114,12
74,115,9
74,117,12
74,118,12
74,121,19
74,122,22
74,123,23
74,124,25
74,125,29
74,126,10
74,127,12
75,83,10
75,84,11
75,85,12
75,86,11
75,87,12
75,88,11
75,89,12
75,90,11
75,91,12
75,92,10
75,108,9
75,109,15
75,110,14
75,113,9
75,114,10
75,117,10
75,118,12
75,124,21
75,125,12
75,126,11
75,127,13
76,82,4
76,83,10
76,84,12
76,85,12
76,86,12
76,87,13
76,88,11
76,89,13
76,90,12
76,91,12
76,92,11
76,113,9
76,114,10
76,116,9
76,117,10
76,118,11
76,125,11
76,126,11
76,127,12
77,82,8
77,83,12
77,84,12
77,85,12
77,86,11
77,87,11
77,88,11
77,89,13
77,90,11
77,91,12
77,92,11
77,116,9
77,117,8
77,118,10
77,120,10
77,121,11
77,122,13
77,123,14
77,125,11
77,126,9
77,127,12
78,82,10
78,83,10
78,84,11
78,85,11
78,86,11
78,87,11
78,88,12
78,89,12
78,90,12
78,91,11
78,92,11
78,101,7
78,102,8
78,103,7
78,104,7
78,105,5
78,106,5
78,107,4
78,120,4
78,121,8
78,122,9
78,123,11
78,124,10
78,125,8
78,127,7
79,82,8
79,83,11
79,84,11
79,85,11
79,86,11
79,87,11
79,88,13
79,89,11
79,90,13
79,91,11
79,92,8
79,101,8
79,102,7
79,103,8
79,104,9
79,105,8
79,106,7
79,107,4
80,82,10
80,83,9
80,84,9
80,85,8
80,86,8
80,87,11
80,88,13
80,89,12
80,90,13
80,91,12
80,100,8
80,101,7
80,102,8
80,103,9
80,104,9
80,105,9
80,106,8
81,82,8
81,83,8
81,84,9
81,85,10
81,86,8
81,87,10
81,88,12
81,89,12
81,90,12
81,91,11
81,92,11
81,100,7
81,101,8
81,102,7
81,103,8
81,104,6
81,105,6
81,106,6
81,119,12
82,81,5
82,82,9
82,83,10
82,84,9
82,85,10
82,86,10
82,87,9
82,88,9
82,89,9
82,90,10
82,91,11
82,100,7
82,101,7
82,102,7
82,103,7
82,104,7
82,105,8
82,106,4
82,118,13
82,119,12
82,120,12
82,121,13
82,122,12
82,123,11
82,124,12
82,125,13
83,81,9
83,82,8
83,83,8
83,84,8
83,85,9
83,86,9
83,87,9
83,88,9
83,89,10
83,90,8
83,91,11
83,100,7
83,101,7
83,102,7
83,103,7
83,104,6
83,105,6
83,118,13
83,119,12
83,122,11
83,123,12
83,124,11
83,125,13
83,126,12
83,127,13
84,81,10
84,82,8
84,83,8
84,84,8
84,85,9
84,86,8
84,87,9
84,88,9
84,89,9
84,90,10
84,91,11
84,100,7
84,101,6
84,102,7
84,103,8
84,104,6
84,105,6
84,118,13
84,119,12
84,122,12
84,123,10
84,124,11
84,125,12
84,127,9
85,81,10
85,82,9
85,83,8
85,84,10
85,85,9
85,86,10
85,87,9
85,88,9
85,89,8
85,90,8
85,91,11
85,101,7
85,102,7
85,103,7
85,104,8
85,105,4
85,113,4
85,118,12
85,119,13
85,122,12
85,123,11
85,124,12
85,125,11
86,81,10
86,82,8
86,83,9
86,84,9
86,85,8
86,86,10
86,87,8
86,88,8
86,89,9
86,90,10
86,107,12
86,108,11
86,109,8
86,110,11
86,111,11
86,112,10
86,113,12
86,114,12
86,118,11
86,119,13
86,122,13
86,123,12
86,124,13
86,125,12
87,80,4
87,81,10
87,82,9
87,83,10
87,84,8
87,85,9
87,86,8
87,87,8
87,88,9
87,89,10
87,90,9
87,106,4
87,107,13
87,108,12
87,109,11
87,110,14
87,111,12
87,112,11
87,113,15
87,114,16
87,118,12
87,119,19
87,120,18
87,121,12
87,122,12
87,123,12
87,124,13
87,125,12
88,81,8
88,82,8
88,83,9
88,84,9
88,85,9
88,86,9
88,87,8
88,88,8
88,89,10
88,90,9
88,106,12
88,107,14
88,108,13
88,109,11
88,110,15
88,111,12
88,112,11
88,113,16
88,114,14
88,118,14
88,119,15
88,120,15
88,121,16
88,122,11
88,123,12
88,124,12
88,125,12
88,126,16
88,127,15
89,81,10
89,82,8
89,83,9
89,84,9
89,85,9
89,86,10
89,87,9
89,88,10
89,89,9
89,90,9
89,106,7
89,107,10
89,108,11
89,109,12
89,110,14
89,111,12
89,112,14
89,113,15
89,114,11
89,117,13
89,118,14
89,119,11
89,120,12
89,121,12
89,122,12
89,123,11
89,124,12
89,125,15
89,126,14
89,127,15
90,82,7
90,84,9
90,85,8
90,86,9
90,87,10
90,88,9
90,89,9
90,90,8
90,96,8
90,113,12
90,114,12
90,117,12
90,118,11
90,124,5
90,125,14
90,126,12
90,127,15
91,88,9
91,89,10
91,96,8
91,97,10
91,98,12
91,99,11
91,100,11
91,101,11
91,126,11
91,127,13
92,88,7
92,89,9
92,97,12
92,98,14
92,99,14
92,100,12
92,101,11
92,127,11
93,96,4
93,97,10
93,98,14
93,99,13
93,100,12
93,101,12
93,109,16
93,110,16
93,111,16
93,112,19
94,97,4
94,98,4
94,99,5
94,100,4
94,101,5
94,108,16
94,109,15
94,110,15
94,111,15
94,112,15
94,115,4
94,116,7
94,117,8
94,118,8
94,119,9
94,120,7
94,122,5
95,96,13
95,97,12
95,98,14
95,99,8
95,100,4
95,109,7
95,110,14
95,111,15
95,112,16
95,115,4
95,116,14
95,117,14
95,118,13
95,119,14
95,120,12
95,122,8
95,123,7
95,124,7
95,125,8
95,126,4
95,127,4
96,95,4
96,96,13
96,97,13
96,98,14
96,99,9
96,116,14
96,117,14
96,118,13
96,119,13
96,120,15
96,122,7
96,123,7
96,124,8
96,125,9
96,126,9
96,127,8
97,97,13
97,98,11
97,107,4
97,108,15
97,109,11
97,110,11
97,111,10
97,122,4
97,123,7
97,124,8
97,125,11
97,126,11
97,127,10
98,107,15
98,108,14
98,109,14
98,110,15
98,111,15
98,112,10
98,114,4
98,115,12
98,116,12
98,117,12
98,118,12
98,119,12
98,120,8
98,123,5
98,124,12
98,125,11
98,126,12
98,127,11
99,108,7
99,109,15
99,110,16
99,111,14
99,112,11
99,115,9
99,116,15
99,117,16
99,118,15
99,119,14
99,120,10
99,124,10
99,125,10
99,126,9
99,127,9
100,117,10
100,118,15
100,119,13
100,120,8
100,124,11
100,125,10
100,126,10
100,127,9
101,124,7
101,125,4
101,126,5
101,127,8
114,96,20
114,97,21
115,96,20
115,97,20
115,98,20
115,99,21
115,100,19
116,98,21
116,99,19
116,100,20
116,101,21
116,102,19
116,106,19
116,107,19
117,99,21
117,100,20
117,101,21
117,102,21
117,103,20
117,104,19
117,105,20
117,106,20
117,107,21
118,98,19
118,99,20
118,100,20
118,101,20
118,102,20
118,103,21
119,93,20
119,94,19
119,95,20
119,96,20
119,97,20
119,98,20
119,99,21
119,100,20
119,101,20
119,102,19
120,93,19
120,94,20
120,95,21
120,96,19
120,97,21
120,98,19
120,99,19
120,100,19
120,101,19
121,99,20
121,100,20
121,101,20
121,102,19
121,103,19
122,102,20
122,103,19
122,104,21
