x,y,height
0,37,10
0,38,15
0,39,14
0,40,16
0,41,15
0,49,5
0,50,5
0,51,5
0,52,7
0,53,8
0,54,7
0,55,12
0,56,11
0,57,11
0,83,7
0,84,7
0,85,4
0,86,8
0,87,7
0,88,7
0,89,9
0,90,7
0,91,4
0,118,11
0,119,11
0,120,11
0,123,5
0,126,5
0,127,9
1,39,14
1,49,4
1,50,5
1,51,5
1,52,8
1,53,7
1,54,7
1,55,12
1,56,10
1,83,4
1,84,5
1,85,8
1,86,7
1,87,7
1,117,7
1,118,10
1,119,11
1,122,8
1,123,8
1,126,10
1,127,9
2,49,5
2,50,5
2,51,5
2,52,7
2,53,9
2,54,13
2,55,11
2,84,5
2,85,5
2,86,4
2,117,9
2,118,11
2,119,9
2,121,5
2,122,9
2,123,7
2,126,10
3,35,9
3,49,4
3,50,4
3,52,7
3,53,10
3,54,13
3,55,13
3,116,11
3,117,10
3,118,10
3,121,12
3,122,11
3,125,8
3,126,5
4,35,13
4,36,15
4,41,10
4,42,8
4,43,4
4,53,10
4,54,13
4,55,12
4,79,5
4,80,5
4,110,4
4,116,14
4,117,11
4,118,7
4,120,7
4,121,10
4,122,8
4,125,9
4,126,4
5,34,14
5,35,15
5,36,14
5,37,16
5,38,15
5,39,15
5,40,12
5,41,13
5,42,11
5,43,11
5,44,4
5,45,8
5,46,12
5,47,9
5,48,10
5,49,10
5,50,7
5,51,5
5,52,8
5,53,11
5,54,13
5,55,13
5,80,7
5,81,4
5,109,7
5,110,8
5,115,12
5,116,13
5,117,10
5,120,10
5,121,8
5,124,11
5,125,11
6,33,13
6,34,17
6,35,16
6,36,16
6,37,16
6,38,15
6,39,16
6,40,14
6,41,13
6,42,14
6,43,12
6,44,12
6,45,12
6,46,12
6,47,12
6,48,11
6,49,11
6,50,9
6,51,8
6,52,9
6,53,11
6,54,14
6,55,14
6,110,8
6,114,10
6,115,15
6,116,9
6,119,10
6,120,12
6,121,10
6,123,5
6,124,11
6,125,12
7,33,14
7,34,16
7,35,16
7,36,16
7,37,15
7,38,5
7,39,4
7,40,11
7,41,12
7,42,12
7,43,12
7,44,12
7,45,11
7,46,11
7,47,10
7,48,9
7,49,10
7,50,8
7,51,9
7,52,8
7,53,8
7,54,13
7,55,13
7,114,16
7,115,17
7,116,8
7,119,10
7,120,11
7,123,11
7,124,12
7,125,10
8,32,13
8,33,15
8,34,16
8,35,14
8,36,4
8,41,10
8,42,11
8,43,12
8,44,10
8,45,9
8,46,8
8,47,4
8,49,5
8,50,4
8,51,4
8,109,9
8,113,12
8,114,16
8,115,16
8,122,8
8,123,10
8,124,11
9,32,14
9,33,16
9,34,15
9,35,5
9,41,10
9,42,12
9,43,9
9,108,8
9,109,11
9,110,7
9,113,12
9,114,14
9,115,7
9,122,11
9,123,10
9,124,11
10,31,14
10,32,15
10,33,15
10,34,14
10,107,7
10,108,8
10,109,10
10,112,11
10,113,10
10,114,9
10,117,8
10,118,8
10,121,10
10,122,14
10,123,7
11,32,14
11,33,14
11,34,14
11,35,4
11,50,8
11,51,7
11,52,4
11,108,7
11,109,9
11,113,14
11,114,14
11,115,7
11,117,7
11,118,13
11,119,11
11,123,12
12,31,14
12,32,14
12,33,14
12,34,11
12,41,4
