x,y,heigth
23,24,8
23,33,8
23,34,11
23,35,10
23,69,8
23,70,7
23,74,4
23,75,12
23,79,9
23,82,12
23,84,10
23,86,10
23,94,9
23,95,8
23,96,9
23,97,9
23,98,9
23,99,9
23,100,10
23,101,8
23,102,9
23,103,10
23,104,10
24,8,9
24,24,7
24,25,8
24,35,7
24,36,11
24,69,9
24,70,12
24,71,7
24,78,9
24,79,10
24,84,11
24,85,8
24,86,9
24,87,9
24,95,12
24,96,8
24,97,8
24,98,9
24,99,10
24,100,12
24,101,9
24,102,9
24,103,5
25,14,9
25,15,4
25,24,7
25,25,9
25,26,4
25,35,8
25,36,11
25,70,12
25,71,13
25,75,9
25,78,8
25,79,9
25,80,9
25,81,8
25,82,9
25,85,9
25,86,8
25,87,9
26,9,9
26,10,7
26,14,9
26,15,8
26,25,8
26,26,7
26,35,10
26,36,11
26,37,11
26,40,8
26,41,7
26,70,12
26,71,13
26,72,8
26,74,9
26,75,13
26,76,10
26,78,8
26,79,9
26,80,9
26,81,9
26,82,9
26,83,9
26,85,8
26,86,8
26,87,9
27,10,9
27,14,4
27,15,10
27,25,4
27,26,8
27,36,11
27,37,10
27,38,9
27,41,7
27,42,5
27,71,12
27,72,12
27,73,9
27,75,11
27,76,11
27,80,7
27,81,8
27,82,8
27,83,8
27,84,8
27,88,9
28,15,8
28,16,8
28,26,7
28,27,8
28,37,9
28,38,10
28,39,10
28,42,8
28,72,13
28,73,11
28,76,8
28,77,10
28,81,7
28,82,5
28,83,8
28,84,7
28,88,8
28,89,9
28,117,7
28,118,4
29,11,7
29,12,8
29,16,8
29,27,8
29,28,9
29,38,10
29,39,11
29,40,11
29,43,4
29,44,4
29,45,4
29,73,12
29,74,13
29,82,7
29,83,7
29,84,7
29,86,5
29,87,8
29,89,13
29,116,5
29,117,7
29,118,4
30,12,8
30,16,7
30,17,4
30,27,7
30,28,8
30,39,12
30,40,10
30,44,9
30,45,4
30,70,12
30,73,12
30,74,12
30,75,12
30,82,7
30,83,8
30,84,8
30,85,4
30,86,8
30,87,8
30,89,7
30,90,7
30,117,4
30,118,5
30,119,4
30,122,8
30,123,7
30,124,7
31,12,8
31,13,8
31,17,7
31,18,8
31,27,8
31,28,8
31,40,11
31,41,7
31,45,5
31,46,4
31,70,15
31,71,14
31,74,12
31,75,12
31,76,4
31,82,8
31,83,8
31,84,8
31,85,7
31,86,7
31,117,4
31,118,5
31,119,4
31,120,9
31,121,12
31,122,10
31,123,7
31,124,7
32,13,9
32,14,7
32,17,8
32,18,8
32,28,7
32,29,9
32,40,8
32,41,7
32,42,4
32,46,8
32,47,4
32,71,15
32,72,16
32,75,12
32,76,13
32,77,4
32,83,8
32,84,8
32,118,7
32,119,5
32,120,8
32,121,12
32,122,11
32,123,9
32,124,5
32,125,5
33,18,9
33,28,11
33,29,12
33,41,11
33,42,4
33,43,9
33,47,7
33,72,16
33,73,16
33,75,12
33,76,11
33,77,8
33,118,7
33,119,4
33,121,10
33,122,12
33,123,9
33,124,5
33,125,5
34,28,7
34,29,10
34,30,10
34,42,5
34,43,9
34,44,8
34,47,7
34,48,5
34,49,8
34,73,17
34,74,16
34,77,8
34,122,10
34,123,5
35,19,7
35,20,9
35,29,10
35,30,11
35,31,5
35,42,7
35,43,11
35,44,4
35,45,4
35,48,9
35,49,11
35,50,9
35,51,4
35,73,13
35,74,13
35,75,12
36,20,8
36,30,9
36,31,7
36,42,5
36,43,7
36,44,4
36,46,4
36,49,11
36,50,12
36,51,8
36,74,9
36,75,8
36,95,9
36,96,7
36,97,7
36,98,8
37,20,5
37,30,8
37,31,7
37,32,5
37,42,9
37,43,10
37,44,4
37,45,4
37,46,11
37,47,12
37,50,12
37,51,7
37,95,11
37,96,11
37,97,11
37,98,11
37,99,7
38,17,4
38,18,8
38,31,4
38,38,7
38,42,9
38,43,9
38,46,12
38,47,13
38,95,12
38,96,12
38,97,11
38,98,12
38,99,10
39,18,8
39,19,8
39,22,8
39,32,7
39,33,8
39,38,8
39,39,4
39,42,7
39,43,7
39,47,11
39,48,12
39,53,5
39,54,5
39,88,20
39,89,17
39,96,4
39,97,12
39,98,12
39,99,9
40,18,7
40,19,7
40,22,9
40,23,7
40,31,10
40,32,11
40,33,12
40,38,8
40,39,5
40,47,8
40,53,5
40,54,5
40,87,22
40,88,20
40,89,22
40,90,15
40,98,11
40,101,4
40,102,5
41,19,9
41,20,8
41,22,7
41,23,8
41,32,11
41,33,12
41,34,10
41,39,4
41,54,4
41,55,7
41,56,4
41,86,24
41,87,22
41,88,21
41,89,23
41,90,24
41,91,14
41,101,7
41,102,7
42,19,8
42,20,7
42,23,8
42,33,9
42,34,8
42,48,9
42,49,7
42,54,7
42,55,9
42,56,8
42,84,15
42,85,20
42,86,12
42,87,14
42,89,19
42,90,23
42,91,23
42,92,13
42,102,5
42,103,5
43,0,4
43,20,8
43,21,9
43,23,8
43,25,7
43,48,10
43,49,8
43,55,10
43,56,11
43,57,5
43,83,21
43,84,21
43,85,22
43,86,13
43,87,7
43,89,11
43,90,16
43,91,23
43,92,23
43,93,13
43,102,6
43,103,5
44,0,4
44,20,8
44,21,8
44,47,8
44,48,8
44,49,7
44,52,7
44,56,10
44,57,7
44,58,5
44,82,24
44,83,26
44,84,23
44,85,21
44,86,12
44,90,17
44,91,22
44,92,23
44,93,14
44,102,5
44,103,5
45,20,7
45,21,8
45,24,7
45,25,8
45,40,4
45,45,10
45,46,9
45,47,9
45,48,7
45,51,4
45,52,8
45,53,5
45,54,4
45,57,7
45,58,7
45,82,28
45,83,25
45,84,23
45,85,18
45,86,11
45,87,11
45,88,11
45,90,18
45,91,24
45,92,24
45,93,12
45,102,4
45,103,5
45,104,4
46,21,7
46,22,9
46,25,7
46,45,10
46,46,9
46,51,7
46,53,7
46,54,5
46,60,7
46,61,5
46,83,24
46,84,25
46,85,19
46,86,12
46,87,12
46,88,12
46,89,4
46,90,16
46,91,18
46,95,14
46,101,7
46,102,7
46,103,6
46,104,4
47,1,7
47,22,9
47,25,9
47,26,8
47,27,4
47,38,7
47,39,8
47,44,7
47,54,8
47,55,7
47,60,7
47,61,8
47,62,4
47,63,7
47,83,24
47,84,24
47,85,25
47,86,16
47,87,10
47,88,10
47,89,7
47,94,19
47,95,16
47,96,11
47,100,4
47,101,7
47,102,5
47,103,6
48,0,9
48,1,8
48,22,8
48,23,8
48,27,4
48,38,9
48,39,7
48,46,5
48,55,4
48,56,8
48,57,4
48,63,4
48,64,8
48,84,22
48,85,22
48,86,24
48,87,11
48,92,20
48,93,21
48,94,19
48,95,18
48,96,17
48,97,14
48,101,7
48,102,4
48,103,6
48,104,4
49,22,7
49,23,7
49,27,9
49,38,8
49,46,5
49,48,7
49,49,4
49,56,8
49,57,7
49,64,7
49,65,4
49,85,24
49,86,10
49,91,18
49,92,19
49,93,17
49,94,13
49,95,12
49,96,18
49,97,16
49,98,12
49,110,4
49,111,10
50,4,4
50,22,8
50,23,9
50,28,4
50,35,4
50,36,4
50,37,8
50,41,8
50,42,4
50,43,8
50,48,7
50,49,8
50,51,10
50,52,12
50,56,8
50,57,8
50,58,4
50,59,9
50,60,10
50,88,23
50,89,19
50,90,20
50,91,19
50,92,11
50,95,22
50,96,19
50,97,23
50,98,14
50,110,9
50,111,11
50,112,11
51,4,7
51,23,5
51,26,12
51,27,13
51,28,12
51,29,8
51,35,5
51,43,10
51,44,9
51,45,5
51,51,10
51,52,11
51,57,7
51,58,4
51,60,9
51,61,9
51,62,4
51,68,8
51,87,22
51,88,23
51,89,23
51,90,21
51,95,23
51,96,23
51,97,24
51,100,13
51,104,7
51,105,7
51,109,13
51,110,11
51,111,12
51,112,9
52,23,9
52,26,10
52,27,12
52,28,13
52,34,4
52,35,4
52,36,7
52,39,4
52,43,11
52,44,9
52,45,7
52,47,9
52,52,8
52,60,4
52,61,7
52,62,7
52,63,5
52,64,8
52,88,24
52,89,21
52,90,19
52,94,21
52,95,24
52,96,23
52,99,19
52,100,17
52,101,11
52,104,4
52,105,8
52,106,7
52,108,12
52,109,11
52,110,11
52,111,4
53,22,9
53,23,15
53,28,11
53,34,7
53,35,4
53,36,8
53,38,8
53,39,7
53,47,11
53,48,11
53,49,8
53,57,7
53,61,7
53,62,5
53,63,7
53,64,4
53,65,5
53,66,4
53,71,9
53,89,22
53,90,22
53,93,18
53,94,15
53,97,18
53,98,22
53,99,20
53,100,20
53,101,17
53,105,10
53,106,10
53,107,12
53,108,12
53,109,11
53,110,5
54,22,10
54,23,9
54,28,7
54,35,4
54,47,9
54,48,10
54,49,10
54,50,10
54,56,9
54,57,9
54,65,4
54,67,10
54,71,9
54,73,7
54,89,22
54,90,23
54,91,22
54,92,21
54,98,21
54,99,21
54,100,20
54,101,19
54,102,18
54,103,11
54,105,11
54,106,14
54,107,12
54,108,11
54,109,7
55,2,8
55,3,9
55,4,4
55,22,9
55,23,9
55,28,5
55,35,7
55,36,4
55,50,4
55,67,9
55,74,4
55,90,21
55,91,22
55,92,20
55,95,18
55,96,19
55,101,19
55,102,20
55,103,17
55,106,4
55,107,12
56,2,5
56,3,10
56,4,9
56,5,4
56,22,4
56,23,4
56,28,4
56,34,7
56,35,7
56,59,9
56,60,8
56,69,9
56,75,7
56,76,7
56,94,19
56,95,19
56,96,18
56,97,14
56,100,23
56,101,21
56,102,21
56,103,21
57,0,9
57,2,4
57,3,11
57,4,12
57,23,7
57,24,7
57,27,4
57,76,5
57,93,21
57,94,20
57,95,20
57,101,22
57,102,22
58,3,8
58,4,10
58,5,4
58,6,10
58,7,4
58,23,8
58,24,9
58,27,9
58,28,9
58,67,8
58,78,8
58,79,8
58,92,22
58,93,21
58,94,21
59,5,4
59,6,10
59,7,10
59,23,8
59,24,9
59,27,10
59,28,12
59,67,8
59,79,8
59,80,8
59,81,4
59,93,21
59,94,22
59,98,23
59,99,24
60,0,4
60,6,10
60,7,11
60,23,5
60,27,4
60,28,10
60,29,9
60,41,8
60,42,8
60,71,8
60,74,9
60,80,8
60,82,8
60,94,21
60,95,22
60,97,22
60,98,22
60,99,22
61,7,10
61,8,10
61,23,10
61,25,7
61,28,7
61,29,7
61,40,9
61,41,8
61,42,9
61,43,8
61,45,4
61,46,5
61,47,5
61,51,4
61,71,7
61,77,4
61,82,8
61,95,23
61,96,24
61,97,23
61,98,20
62,2,4
62,3,4
62,4,5
62,7,7
62,8,12
62,9,7
62,25,8
62,28,4
62,29,4
62,30,4
62,37,13
62,40,8
62,41,9
62,42,11
62,43,9
62,45,7
62,46,8
62,47,17
62,48,12
62,49,4
62,76,7
62,77,7
62,78,7
62,83,10
62,84,10
62,85,8
62,96,24
62,97,23
63,0,4
63,1,4
63,2,4
63,3,7
63,4,9
63,5,4
63,8,7
63,9,8
63,25,7
63,26,7
63,29,8
63,30,4
63,31,4
63,32,5
63,36,4
63,37,15
63,38,11
63,40,9
63,41,11
63,42,11
63,43,9
63,45,4
63,47,17
63,48,10
63,49,4
63,50,5
63,55,7
63,84,10
63,85,8
63,86,5
63,111,18
63,112,20
64,0,7
64,1,5
64,8,9
64,9,10
64,10,4
64,26,7
64,30,4
64,31,7
64,32,9
64,33,7
64,34,8
64,35,7
64,36,4
64,52,7
64,80,10
64,81,8
64,85,10
64,86,4
64,87,4
64,110,19
64,111,21
64,112,22
64,113,19
65,6,10
65,9,8
65,10,10
65,11,7
65,25,8
65,26,5
65,27,4
65,41,12
65,42,9
65,43,7
65,44,8
65,54,9
65,57,7
65,77,9
65,80,10
65,81,11
65,82,9
65,86,7
65,87,7
65,109,19
65,110,23
65,111,22
65,112,22
66,5,8
66,6,11
66,7,4
66,10,8
66,11,7
66,34,11
66,35,12
66,36,8
66,38,11
66,39,12
66,40,11
66,41,12
66,55,8
66,56,8
66,77,7
66,81,12
66,82,12
66,83,7
66,84,4
66,87,4
66,109,23
66,110,22
66,111,23
66,112,22
66,116,11
66,117,18
66,118,20
67,5,7
67,6,10
67,7,8
67,10,8
67,11,5
67,12,5
67,27,4
67,28,4
67,29,4
67,35,11
67,36,8
67,37,4
67,38,10
67,39,11
67,40,10
67,61,4
67,77,8
67,82,7
67,83,7
67,84,7
67,85,4
67,108,24
67,109,24
67,110,19
67,111,23
67,112,22
67,115,19
67,116,19
67,117,20
68,7,10
68,8,8
68,11,9
68,12,10
68,13,4
68,27,4
68,28,9
68,29,11
68,30,11
68,31,11
68,32,12
68,37,8
68,38,7
68,39,8
68,40,8
68,58,9
68,59,9
68,83,9
68,84,8
68,85,9
68,86,9
68,89,8
68,90,7
68,107,24
68,108,24
68,109,25
68,110,17
68,111,23
68,112,23
68,113,23
68,114,20
68,115,20
68,116,20
69,0,8
69,1,5
69,4,8
69,7,11
69,8,11
69,11,8
69,12,8
69,13,7
69,28,9
69,29,10
69,30,10
69,31,10
69,32,12
69,37,7
69,38,5
69,59,8
69,60,7
69,85,9
69,86,9
69,87,4
69,106,24
69,107,23
69,112,23
69,113,24
69,114,23
69,115,21
70,0,8
70,4,8
70,5,8
70,7,10
70,8,11
70,9,7
70,12,9
70,13,8
70,30,8
70,31,11
70,38,7
70,60,4
70,61,9
70,62,8
70,63,4
70,83,4
70,84,4
70,88,8
70,104,27
70,105,24
70,106,23
70,107,24
70,112,22
70,113,24
70,114,21
71,0,8
71,1,7
71,2,7
71,4,8
71,5,9
71,7,7
71,8,8
71,9,10
71,12,4
71,13,7
71,14,8
71,61,7
71,62,7
71,63,9
71,64,5
71,88,10
71,105,22
71,106,24
71,112,22
71,113,22
72,0,8
72,1,8
72,8,4
72,9,8
72,10,8
72,13,10
72,14,9
72,39,4
72,64,7
72,83,8
72,87,8
72,106,24
72,110,23
72,112,23
72,113,22
73,0,8
73,1,9
73,9,9
73,10,9
73,13,8
73,14,8
73,15,8
73,40,7
73,65,7
73,83,7
73,87,8
73,106,23
73,109,23
73,110,24
73,111,23
73,112,23
74,3,7
74,10,7
74,14,8
74,15,8
74,37,4
74,40,8
74,65,9
74,66,5
74,93,7
74,107,23
74,108,22
74,109,24
74,110,22
75,2,8
75,3,9
75,14,5
75,15,7
75,36,9
75,37,8
75,40,8
75,41,4
75,67,9
75,68,10
75,93,10
75,94,9
75,107,23
75,108,22
76,0,9
76,1,7
76,2,9
76,10,9
76,11,10
76,12,7
76,15,7
76,16,4
76,36,9
76,37,8
76,40,12
76,41,12
76,68,9
76,69,10
76,70,10
76,73,8
76,74,10
76,76,7
76,80,7
76,93,7
76,94,8
76,95,5
76,96,4
77,0,9
77,10,12
77,11,13
77,12,11
77,15,8
77,16,7
77,37,4
77,38,7
77,41,11
77,66,4
77,74,8
77,76,10
77,77,10
77,78,9
77,80,8
77,94,5
77,95,5
77,96,4
78,2,5
78,3,7
78,4,8
78,10,11
78,11,13
78,12,13
78,16,9
78,17,4
78,37,8
78,38,8
78,41,5
78,42,4
78,66,11
78,67,9
78,94,7
78,95,8
78,96,8
78,97,7
79,1,9
79,2,8
79,3,8
79,4,9
79,10,9
79,11,10
79,12,9
79,16,9
79,17,5
79,37,9
79,38,8
79,41,7
79,42,5
79,66,11
79,67,8
79,68,7
79,74,9
79,75,8
79,81,8
79,95,9
79,96,10
79,97,11
80,0,10
80,15,9
80,16,9
80,36,16
80,38,9
80,41,12
80,42,7
80,67,16
80,68,9
80,69,10
80,73,9
80,74,9
80,75,8
80,80,9
80,81,8
80,82,5
81,3,8
81,4,8
81,15,7
81,16,7
81,17,8
81,37,8
81,38,8
81,41,12
81,42,7
81,69,5
81,70,5
81,72,7
81,75,9
81,76,8
81,77,4
81,78,5
81,83,7
81,84,4
82,1,7
82,2,8
82,3,9
82,4,9
82,10,12
82,11,13
82,12,14
82,13,9
82,15,9
82,16,8
82,17,9
82,38,9
82,41,10
82,42,7
82,43,7
82,70,10
82,71,5
82,72,7
82,73,4
82,74,7
82,79,7
82,80,8
82,81,8
83,0,9
83,1,8
83,10,11
83,11,13
83,12,14
83,13,10
83,15,8
83,16,8
83,17,4
83,38,8
83,40,8
83,41,8
83,42,8
83,43,4
83,72,9
83,73,4
83,74,7
83,76,4
83,77,7
84,10,10
84,11,14
84,12,14
84,13,8
84,15,7
84,16,8
84,17,8
84,39,9
84,40,7
84,42,12
84,43,8
84,77,7
84,78,9
84,79,9
84,127,26
85,11,11
85,16,8
85,17,8
85,39,10
85,40,9
85,42,16
85,43,10
85,44,9
85,80,9
85,126,25
85,127,27
86,0,10
86,6,9
86,7,11
86,8,11
86,9,9
86,17,9
86,21,9
86,40,8
86,43,11
86,44,11
86,80,7
86,81,4
86,127,26
87,0,10
87,6,9
87,7,12
87,8,10
87,9,9
87,20,10
87,21,12
87,22,5
87,40,9
87,42,15
87,43,17
87,44,12
87,75,7
87,83,9
87,84,8
87,124,24
88,0,7
88,1,12
88,2,15
88,3,15
88,7,11
88,8,10
88,9,8
88,10,7
88,11,7
88,21,12
88,22,8
88,40,7
88,41,8
88,43,10
88,44,11
88,75,4
88,83,7
88,84,9
88,85,8
88,89,9
88,123,28
88,124,26
88,125,24
89,0,9
89,1,13
89,2,14
89,3,14
89,4,10
89,14,4
89,21,11
89,22,8
89,23,5
89,40,11
89,41,7
89,43,7
89,44,7
89,84,4
89,85,10
89,89,9
89,90,12
89,91,9
89,122,26
89,123,25
89,124,27
89,125,26
90,0,9
90,1,10
90,2,10
90,3,11
90,4,8
90,14,8
90,15,7
90,17,4
90,18,7
90,19,4
90,22,9
90,23,9
90,40,8
90,43,7
90,44,7
90,45,4
90,86,8
90,87,10
90,90,11
90,91,11
90,92,8
90,121,25
90,122,24
90,123,25
90,124,27
90,125,27
90,126,26
91,0,8
91,1,5
91,2,7
91,9,7
91,10,8
91,11,12
91,12,11
91,14,8
91,15,8
91,17,7
91,18,5
91,19,5
91,20,4
91,22,9
91,23,10
91,24,9
91,41,10
91,42,9
91,44,5
91,45,7
91,73,10
91,87,10
91,88,9
91,90,11
91,91,12
91,92,5
91,93,4
91,94,4
91,95,7
91,96,7
91,97,7
91,98,10
91,99,8
91,120,24
91,121,25
91,122,25
91,123,25
91,124,24
91,125,27
91,126,26
92,5,8
92,7,7
92,8,8
92,9,9
92,10,8
92,11,10
92,12,11
92,15,7
92,18,4
92,19,11
92,20,11
92,23,8
92,24,10
92,25,7
92,41,5
92,42,9
92,44,7
92,45,9
92,46,4
92,88,8
92,91,11
92,92,10
92,93,7
92,94,10
92,95,10
92,96,7
92,98,10
92,99,9
92,100,7
92,101,9
92,121,25
92,122,24
92,123,25
92,124,25
92,125,27
92,126,27
92,127,23
93,4,4
93,5,11
93,8,8
93,9,7
93,12,11
93,20,12
93,21,9
93,24,9
93,25,7
93,41,4
93,42,8
93,43,8
93,45,5
93,46,8
93,47,4
93,92,5
93,93,10
93,94,8
93,95,9
93,96,9
93,100,8
93,101,8
93,105,4
93,122,26
93,123,26
93,124,25
93,125,25
94,0,4
94,1,4
94,4,4
94,5,11
94,12,10
94,20,10
94,21,10
94,24,8
94,25,10
94,26,7
94,43,9
94,47,8
94,48,4
94,77,9
94,78,9
94,93,7
94,94,9
94,95,5
94,103,9
94,104,8
94,105,10
94,122,25
94,123,25
94,124,25
95,0,8
95,1,8
95,2,8
95,3,8
95,4,4
95,5,8
95,6,11
95,14,11
95,15,10
95,21,10
95,22,9
95,25,11
95,26,10
95,27,7
95,43,9
95,44,8
95,47,9
95,48,5
95,89,4
95,90,7
95,94,7
95,104,9
95,105,11
95,127,10
96,5,7
96,6,10
96,14,9
96,15,11
96,20,5
96,21,10
96,22,10
96,25,8
96,26,10
96,27,8
96,44,8
96,49,8
96,90,4
96,97,4
96,105,4
96,108,7
96,127,10
97,5,7
97,6,12
97,12,7
97,13,5
97,14,7
97,15,12
97,18,7
97,19,4
97,20,4
97,21,8
97,26,9
97,27,9
97,44,4
97,45,7
97,50,7
97,51,9
97,92,9
97,93,9
97,108,5
98,6,12
98,7,11
98,9,4
98,10,5
98,11,7
98,12,7
98,13,5
98,14,4
98,15,5
98,16,7
98,18,8
98,19,7
98,27,10
98,28,9
98,29,4
98,44,4
98,45,5
98,46,8
98,47,4
98,51,8
98,52,8
98,53,8
98,85,7
98,86,8
98,92,7
98,93,10
98,95,8
98,98,5
98,99,5
98,100,7
99,0,7
99,4,4
99,5,5
99,6,10
99,7,11
99,10,7
99,11,7
99,12,7
99,22,4
99,24,4
99,27,10
99,28,11
99,29,9
99,46,8
99,47,7
99,48,9
99,52,7
99,53,8
99,54,7
99,89,7
99,90,8
99,93,4
99,95,9
99,96,9
99,100,7
99,114,7
100,0,9
100,1,4
100,3,4
100,4,8
100,5,5
100,6,10
100,7,11
100,15,4
100,19,4
100,21,8
100,22,8
100,23,4
100,24,4
100,28,11
100,29,10
100,30,5
100,46,4
100,47,7
100,48,9
100,49,8
100,53,10
100,54,10
100,90,7
100,93,4
100,95,4
100,96,11
100,97,7
100,103,4
100,104,4
100,109,4
100,110,4
100,111,7
