x,y,height
97,58,7
97,59,7
97,81,9
97,82,8
97,83,4
98,2,17
98,4,15
98,5,16
98,6,15
98,7,18
98,8,15
98,9,10
98,10,10
98,11,13
98,12,12
98,13,17
98,14,14
98,15,13
98,16,12
98,20,10
98,21,12
98,22,9
98,23,5
98,24,4
98,26,4
98,36,10
98,37,10
98,38,9
98,39,8
98,50,8
98,51,10
98,52,9
98,53,9
98,54,10
98,55,11
98,56,4
98,57,8
98,58,7
98,59,7
98,81,11
98,82,10
98,83,5
99,1,7
99,4,15
99,5,19
99,6,17
99,7,20
99,8,20
99,9,11
99,10,11
99,11,13
99,12,12
99,13,17
99,14,13
99,20,8
99,21,11
99,22,11
99,23,4
99,36,10
99,37,10
99,38,9
99,39,7
99,54,9
99,55,12
99,56,8
99,57,5
99,58,4
99,59,4
99,81,9
99,82,8
99,83,4
100,3,12
100,4,11
100,5,15
100,6,18
100,7,19
100,8,13
100,9,12
100,10,11
100,11,16
100,12,16
100,13,12
100,14,11
100,21,11
100,22,11
100,37,10
100,38,9
100,39,8
100,40,7
100,81,11
100,82,10
100,83,4
101,4,10
101,5,8
101,6,12
101,7,16
101,8,11
101,9,14
101,10,15
101,11,20
101,12,19
101,13,11
101,14,13
101,15,12
101,16,11
101,38,10
101,39,8
101,40,8
101,81,10
101,82,8
102,1,13
102,4,12
102,5,13
102,9,11
102,10,12
102,11,20
102,12,21
102,13,14
102,14,13
102,15,12
102,16,10
102,39,9
102,40,9
102,41,8
102,42,4
102,81,10
102,82,9
103,0,13
103,1,14
103,4,11
103,5,12
103,9,12
103,10,10
103,11,11
103,13,12
103,14,11
103,15,11
103,16,9
103,21,13
103,22,13
103,23,13
103,24,8
103,25,4
103,26,5
103,27,4
103,39,9
103,40,9
103,41,8
103,42,8
103,81,12
103,82,11
104,0,13
104,1,14
104,4,12
104,5,13
104,9,11
104,10,10
104,11,11
104,22,13
104,23,13
104,24,5
104,25,6
104,26,4
104,27,5
104,28,5
104,39,9
104,40,9
104,41,8
104,42,8
104,81,10
104,82,11
105,0,13
105,1,14
105,4,13
105,5,12
105,9,11
105,10,10
105,11,10
105,22,14
105,23,14
105,24,5
105,25,5
105,27,5
105,28,5
105,40,7
105,41,9
105,42,8
105,43,8
105,44,4
105,53,12
105,54,11
105,55,10
105,56,12
105,57,11
105,58,12
105,81,10
105,82,8
106,0,13
106,1,13
106,2,11
106,3,12
106,4,12
106,5,13
106,16,10
106,22,14
106,23,14
106,24,14
106,41,10
106,42,9
106,43,9
106,44,7
106,45,4
106,46,5
106,47,7
106,53,9
106,54,10
106,55,12
106,56,12
106,57,11
106,58,12
106,81,11
106,82,11
107,0,12
107,1,12
107,2,12
107,3,15
107,4,13
107,5,12
107,15,11
107,16,11
107,22,13
107,23,12
107,24,13
107,28,6
107,29,10
107,41,9
107,42,9
107,43,8
107,44,8
107,45,7
107,46,7
107,47,9
107,48,8
107,55,9
107,56,11
107,57,9
107,58,8
107,81,11
107,82,11
108,0,13
108,1,14
108,2,11
108,3,13
108,4,13
108,5,13
108,12,11
108,14,11
108,15,12
108,16,11
108,23,13
108,24,14
108,25,12
108,26,4
108,27,4
108,28,5
108,29,9
108,42,5
108,43,8
108,44,8
108,45,8
108,46,8
108,47,9
108,48,9
108,49,4
108,55,9
108,56,10
108,57,8
108,81,12
109,2,11
109,3,13
109,4,12
109,11,11
109,12,12
109,13,11
109,14,12
109,15,11
109,22,14
109,23,14
109,24,14
109,25,11
109,26,4
109,42,9
109,43,9
109,44,8
109,45,8
109,46,8
109,47,8
109,54,4
109,55,7
109,81,10
109,82,9
110,2,12
110,3,13
110,4,11
110,12,14
110,13,12
110,14,13
110,15,16
110,22,14
110,23,13
110,24,15
110,43,8
110,44,8
110,45,8
110,46,7
110,47,4
110,80,10
110,81,9
111,3,11
111,13,21
111,14,21
111,15,19
111,16,16
111,23,15
111,24,16
111,28,9
111,29,9
111,44,8
111,45,8
111,46,7
111,80,7
111,81,9
112,13,19
112,14,19
112,15,20
112,16,19
112,17,4
112,23,15
112,24,16
112,29,10
112,44,9
112,45,9
112,46,8
112,47,5
112,51,8
112,52,9
112,53,9
112,54,8
112,55,9
112,56,9
112,57,10
112,81,9
113,5,7
113,6,4
113,13,21
113,14,19
113,15,20
113,16,9
113,17,9
113,23,14
113,24,17
113,25,15
113,45,8
113,46,8
113,47,7
113,51,8
113,52,9
113,53,8
113,54,10
113,55,9
113,56,9
113,57,9
113,58,10
113,81,7
114,0,11
114,1,12
114,5,7
114,9,26
114,10,25
114,11,23
114,12,23
114,13,20
114,14,19
114,15,20
114,16,8
114,17,9
114,23,10
114,24,11
114,25,12
114,26,10
114,46,8
114,47,5
114,51,8
114,52,10
114,57,8
114,81,7
115,0,10
115,1,12
115,8,21
115,9,21
115,10,20
115,11,29
115,12,27
115,13,19
115,14,20
115,15,21
115,16,8
115,17,12
115,18,13
115,19,13
115,20,9
115,23,7
115,24,11
115,25,11
115,26,12
115,51,9
115,81,7
116,8,19
116,9,19
116,10,21
116,11,19
116,12,19
116,13,19
116,14,21
116,15,21
116,16,15
116,17,16
116,18,15
116,19,15
116,20,16
116,24,9
116,25,12
116,26,14
116,50,15
116,51,14
116,52,15
116,53,15
116,54,14
116,55,14
116,56,15
117,2,8
117,8,27
117,9,28
117,10,19
117,11,20
117,12,19
117,13,21
117,14,19
117,15,21
117,16,19
117,17,27
117,18,15
117,19,15
117,20,16
117,24,9
117,25,11
117,26,11
117,53,16
117,54,16
117,55,14
117,56,15
117,57,16
118,1,10
118,2,12
118,5,9
118,12,19
118,13,21
118,14,21
118,15,19
118,16,21
118,17,26
118,18,15
118,19,15
118,20,16
118,24,8
118,25,11
118,28,5
118,57,16
119,1,11
119,2,9
119,4,9
119,5,10
119,12,20
119,13,21
119,14,19
119,15,14
119,16,16
119,17,15
119,18,16
119,19,15
119,20,15
119,25,11
119,28,7
119,82,8
120,1,8
120,12,20
120,13,21
120,14,20
120,15,15
120,16,15
120,17,15
120,18,15
120,19,15
120,20,14
120,28,5
120,32,7
121,0,10
121,1,12
121,2,7
121,3,8
121,4,11
121,13,21
121,14,20
121,15,29
121,16,14
121,17,15
121,18,14
121,19,15
121,20,13
121,27,12
121,28,11
121,32,7
121,114,7
121,115,9
122,0,11
122,1,12
122,2,7
122,3,10
122,4,12
122,7,5
122,13,20
122,14,20
122,15,27
122,16,14
122,17,16
122,18,14
122,19,12
122,20,8
122,27,14
122,28,13
122,32,8
122,83,9
122,114,8
122,115,9
123,0,11
123,1,12
123,3,9
123,4,12
123,7,7
123,8,10
123,13,20
123,14,20
123,18,12
123,19,12
123,26,13
123,27,13
123,28,14
123,32,8
123,83,7
124,4,8
124,7,4
124,8,11
124,9,7
124,13,20
124,18,7
124,19,11
124,26,20
124,27,20
124,32,7
125,3,4
125,4,10
125,8,12
125,9,5
125,18,8
125,19,9
125,26,22
125,27,23
125,32,8
126,1,7
126,3,9
126,4,11
126,5,8
126,18,9
126,19,9
126,27,19
126,32,8
126,36,12
126,37,11
126,84,9
127,0,4
127,1,4
127,3,4
127,4,8
127,5,7
127,18,7
127,32,7
127,36,11
127,37,12
127,84,11
127,85,11
