x,y,height
31,99,7
31,100,4
31,101,4
31,108,12
31,109,4
31,114,10
31,115,7
32,66,9
32,69,4
32,83,7
32,84,8
32,85,4
32,93,8
32,94,7
32,96,4
32,108,12
32,115,8
32,116,9
32,117,4
33,0,4
33,3,5
33,4,8
33,5,9
33,13,10
33,18,4
33,66,9
33,69,8
33,70,4
33,83,4
33,84,11
33,85,7
33,91,4
33,95,4
33,96,10
33,97,7
33,100,9
33,101,4
33,109,4
33,115,9
33,116,11
33,117,7
34,3,7
34,4,8
34,5,5
34,13,9
34,14,10
34,26,4
34,27,4
34,67,7
34,70,4
34,85,7
34,86,4
34,89,7
34,90,9
34,91,9
34,92,9
34,93,4
34,95,5
34,96,10
34,97,9
34,100,10
34,101,8
34,104,4
34,105,11
34,106,7
34,116,11
34,117,9
34,118,4
34,121,4
34,123,5
35,3,7
35,4,8
35,5,5
35,14,10
35,25,4
35,26,5
35,27,8
35,30,4
35,84,7
35,85,8
35,89,10
35,90,11
35,91,7
35,95,5
35,96,11
35,97,11
35,100,10
35,101,8
35,104,4
35,105,10
35,106,11
35,109,4
35,110,4
35,111,4
35,112,5
35,113,5
35,117,8
35,118,8
35,121,9
35,122,4
36,4,4
36,14,12
36,20,12
36,25,4
36,26,7
36,27,7
36,29,4
36,30,5
36,70,8
36,80,8
36,81,9
36,82,4
36,83,4
36,89,7
36,90,9
36,91,10
36,96,9
36,97,10
36,98,4
36,101,8
36,105,10
36,106,12
36,109,4
36,110,5
36,111,5
36,117,9
36,118,10
36,119,4
36,124,5
36,125,7
37,14,4
37,19,12
37,20,12
37,21,7
37,23,4
37,26,4
37,70,9
37,75,4
37,76,10
37,77,9
37,79,9
37,80,8
37,81,4
37,90,10
37,91,10
37,96,4
37,97,9
37,98,9
37,101,8
37,102,4
37,105,12
37,106,12
37,107,5
37,118,10
37,119,9
37,123,7
37,124,7
38,19,12
38,20,11
38,21,10
38,71,5
38,76,9
38,77,10
38,90,9
38,97,12
38,98,12
38,99,4
38,101,8
38,102,7
38,105,4
38,106,11
38,107,10
38,113,8
38,114,4
38,118,9
38,119,10
38,120,5
38,123,5
39,14,7
39,15,8
39,19,13
39,20,11
39,21,9
39,71,5
39,76,9
39,77,11
39,86,10
39,87,8
39,92,12
39,93,11
39,97,8
39,98,11
39,99,8
39,102,5
39,105,4
39,106,11
39,107,11
39,108,4
39,112,4
39,113,8
39,114,8
39,119,7
39,127,5
40,20,12
40,71,4
40,75,4
40,76,4
40,77,11
40,82,4
40,86,12
40,87,9
40,92,11
40,93,11
40,97,7
40,98,11
40,99,9
40,102,8
40,103,7
40,106,10
40,107,12
40,108,7
40,125,4
40,126,4
41,15,7
41,18,5
41,71,8
41,72,7
41,75,9
41,82,4
41,92,11
41,93,11
41,94,7
41,98,8
41,99,8
41,103,8
41,107,11
41,108,11
41,118,7
41,119,9
41,120,8
41,124,7
41,125,8
41,126,8
42,15,8
42,18,8
42,72,8
42,75,11
42,82,8
42,86,8
42,87,8
42,93,11
42,94,7
42,99,8
42,103,8
42,107,11
42,108,11
42,111,4
42,112,4
42,113,4
42,114,4
42,115,7
42,116,7
42,118,8
43,9,9
43,18,8
43,72,10
43,73,5
43,78,7
43,82,8
43,87,7
43,88,4
43,99,8
43,100,5
43,103,7
43,104,4
43,107,5
43,108,11
43,109,4
43,112,9
43,113,9
43,114,8
43,115,8
43,116,8
43,121,9
43,122,12
43,126,4
43,127,5
44,15,4
44,16,12
44,18,8
44,72,10
44,73,7
44,77,4
44,78,5
44,87,9
44,88,7
44,99,8
44,100,4
44,104,4
44,107,4
44,108,10
44,109,7
44,112,7
44,113,7
44,118,9
44,121,8
44,122,12
44,123,8
44,125,7
44,126,5
44,127,5
45,15,7
45,16,11
45,73,8
45,77,9
45,78,8
45,79,7
45,87,5
45,88,8
45,106,8
45,107,4
45,108,9
45,109,4
45,118,10
45,119,11
45,122,12
45,123,10
45,126,5
46,19,4
46,75,5
46,78,7
46,79,8
46,83,8
46,87,4
46,88,9
46,89,8
46,94,5
46,95,7
46,105,8
46,106,8
46,115,10
46,116,10
46,118,9
46,119,11
46,122,8
46,123,10
46,124,7
47,18,9
47,19,8
47,32,4
47,33,10
47,34,11
47,35,7
47,74,8
47,75,8
47,79,5
47,83,7
47,84,8
47,88,8
47,89,10
47,90,4
47,94,7
47,95,7
47,96,4
47,109,7
47,110,7
47,111,8
47,112,8
47,115,9
47,116,11
47,119,11
47,123,11
47,124,10
47,127,4
48,19,7
48,30,9
48,31,10
48,32,11
48,33,11
48,34,10
48,35,8
48,74,8
48,75,8
48,78,5
48,79,8
48,83,8
48,84,8
48,88,9
48,89,9
48,90,5
48,96,8
48,107,9
48,108,10
48,109,8
48,110,9
48,111,8
48,112,7
48,115,4
48,116,10
48,119,11
48,123,11
48,124,11
48,125,7
48,127,7
49,16,11
49,17,10
49,19,4
49,29,11
49,30,13
49,31,11
49,32,12
49,33,9
49,34,5
49,35,4
49,75,7
49,79,8
49,80,7
49,84,7
49,89,8
49,90,9
49,96,8
49,101,8
49,102,4
49,107,10
49,108,9
49,109,9
49,110,7
49,123,10
49,124,11
49,125,8
50,6,4
50,16,11
50,17,11
50,19,8
50,20,5
50,27,9
50,28,15
50,29,14
50,30,15
50,31,12
50,32,10
50,33,7
50,34,4
50,75,9
50,76,4
50,79,9
50,80,8
50,81,7
50,84,8
50,85,7
50,89,8
50,90,9
50,91,4
50,101,4
50,102,7
50,107,8
50,113,12
50,123,4
50,124,10
50,125,11
51,4,9
51,5,10
51,6,11
51,16,8
51,17,9
51,27,10
51,28,15
51,29,14
51,30,11
51,31,9
51,32,4
51,33,4
51,34,4
51,35,4
51,62,10
51,75,8
51,80,8
51,81,7
51,85,9
51,96,8
51,97,8
51,101,5
51,102,12
51,111,11
51,112,10
51,113,11
51,114,8
51,117,9
51,118,10
51,124,10
51,125,11
52,4,9
52,16,5
52,17,4
52,27,4
52,28,7
52,29,5
52,30,4
52,31,4
52,32,8
52,33,8
52,34,5
52,35,5
52,56,7
52,60,9
52,61,7
52,62,8
52,63,10
52,76,4
52,85,9
52,86,8
52,90,7
52,91,8
52,97,7
52,102,11
52,103,8
52,107,12
52,109,9
52,110,8
52,111,11
52,112,9
52,113,9
52,118,10
52,124,7
53,4,8
53,5,7
53,15,4
53,16,4
53,19,8
53,20,9
53,29,5
53,30,9
53,31,9
53,32,8
53,33,8
53,34,7
53,35,5
53,55,4
53,56,7
53,57,8
53,58,9
53,59,7
53,60,9
53,61,9
53,62,8
53,80,8
53,81,8
53,86,4
53,90,8
53,91,8
53,97,7
53,98,8
53,102,8
53,103,12
53,104,10
53,108,11
53,109,10
53,110,8
53,111,9
53,112,4
53,118,10
53,119,9
54,5,8
54,15,5
54,16,4
54,17,4
54,19,8
54,20,8
54,29,4
54,30,7
54,31,5
54,32,7
54,33,7
54,34,8
54,35,7
54,36,5
54,55,7
54,56,5
54,57,8
54,58,8
54,81,8
54,86,8
54,87,4
54,97,5
54,98,4
54,102,9
54,103,12
54,104,11
54,105,4
54,108,12
54,109,8
54,118,9
54,119,9
54,124,4
54,126,9
54,127,7
55,17,5
55,29,4
55,30,4
55,31,4
55,32,7
55,34,8
55,35,5
55,36,5
55,54,8
55,55,7
55,56,7
55,57,8
55,77,8
55,80,7
55,81,5
55,86,7
55,87,8
55,103,10
55,104,12
55,105,7
55,108,5
55,122,4
55,123,4
55,124,4
55,126,12
55,127,11
56,16,4
56,17,8
56,19,4
56,28,4
56,29,4
56,30,7
56,31,5
56,32,8
56,35,9
56,36,7
56,53,7
56,54,9
56,55,8
56,77,8
56,81,7
56,86,8
56,87,9
56,92,8
56,93,4
56,98,5
56,99,7
56,103,10
56,104,11
56,105,10
56,122,9
56,123,8
56,126,11
56,127,11
57,17,9
57,19,7
57,20,8
57,29,7
57,30,8
57,31,8
57,32,8
57,35,11
57,36,4
57,52,8
57,53,9
57,62,12
57,63,11
57,81,8
57,82,5
57,87,5
57,91,4
57,92,9
57,93,9
57,98,9
57,99,8
57,100,7
57,104,12
57,105,9
57,116,4
57,119,4
57,120,4
57,121,4
57,122,4
57,123,4
57,126,8
57,127,10
58,6,8
58,17,8
58,18,8
58,29,4
58,30,8
58,31,8
58,32,9
58,36,7
58,37,4
58,38,4
58,50,4
58,51,8
58,60,7
58,61,10
58,62,12
58,63,12
58,64,10
58,87,8
58,91,5
58,92,5
58,93,8
58,98,10
58,99,11
58,104,9
58,105,4
58,113,4
58,114,8
58,115,8
58,116,7
59,20,8
59,30,11
59,31,10
59,32,10
59,33,7
59,36,7
59,37,4
59,38,4
59,49,7
59,50,7
59,51,9
59,59,10
59,60,9
59,61,7
59,62,11
59,63,11
59,64,11
59,87,9
59,93,8
59,94,7
59,98,9
59,104,8
59,113,4
59,114,4
59,115,7
59,116,9
59,124,7
59,125,5
60,18,7
60,21,11
60,30,11
60,31,9
60,36,4
60,48,4
60,49,8
60,50,8
60,57,5
60,58,10
60,59,10
60,60,8
60,61,7
60,62,9
60,63,12
60,64,12
60,65,10
60,83,10
60,84,4
60,87,9
60,92,4
60,93,10
60,94,12
60,95,5
60,114,4
60,115,8
60,116,7
60,123,4
60,124,9
60,125,7
60,126,8
60,127,8
61,18,8
61,21,9
61,22,4
61,30,7
61,47,4
61,48,7
61,49,9
61,57,8
61,58,8
61,59,8
61,60,7
61,61,8
61,62,8
61,64,12
61,65,11
61,66,9
61,83,11
61,84,9
61,87,9
61,88,9
61,93,10
61,94,12
61,95,7
61,111,9
61,112,8
61,113,7
61,121,9
61,122,8
61,123,7
61,124,7
61,125,9
62,21,8
62,22,9
62,46,4
62,48,8
62,58,5
62,59,8
62,60,8
62,61,9
62,62,8
62,65,10
62,66,12
62,84,8
62,85,4
62,88,9
62,93,4
62,94,8
62,95,7
62,110,7
62,111,10
62,112,11
62,113,7
62,120,4
62,121,9
62,122,4
63,2,7
63,3,4
63,21,7
63,22,7
63,42,4
63,46,8
63,47,8
63,53,4
63,54,4
63,59,9
63,60,9
63,61,9
63,62,7
63,63,7
63,65,12
63,66,12
63,83,4
63,84,8
63,88,7
63,89,7
63,94,8
63,95,8
63,96,4
63,110,8
63,111,9
63,112,11
63,113,9
63,114,7
64,21,8
64,22,8
64,41,4
64,42,9
64,43,8
64,45,8
64,46,9
64,52,7
64,53,7
64,54,7
64,55,5
64,60,8
64,61,7
64,62,9
64,63,9
64,66,7
64,67,7
64,84,4
64,85,4
64,89,9
64,94,8
64,95,8
64,96,7
64,101,11
64,102,11
64,103,11
64,110,7
64,111,9
64,112,11
64,113,10
64,114,9
65,22,8
65,41,5
65,42,9
65,52,10
65,53,10
65,54,9
65,55,7
65,56,8
65,61,10
65,62,8
65,63,8
65,64,8
65,66,7
65,83,4
65,84,8
65,85,7
65,86,5
65,89,9
65,90,8
65,95,8
65,96,8
65,100,7
65,101,11
65,102,11
65,103,12
65,104,10
65,105,8
65,106,4
65,111,4
65,112,7
65,113,9
65,116,9
65,117,12
65,118,10
65,125,8
65,126,7
66,3,4
66,22,8
66,23,4
66,40,7
66,41,9
66,42,7
66,51,11
66,52,12
66,53,12
66,54,10
66,55,8
66,56,7
66,57,8
66,61,10
66,62,10
66,63,8
66,64,7
66,65,9
66,84,8
66,85,8
66,86,4
66,90,7
66,91,9
66,94,4
66,95,5
66,96,4
66,97,4
66,100,7
66,101,12
66,102,12
66,103,11
66,104,9
66,105,4
66,106,8
66,107,4
66,116,8
66,117,12
66,118,12
66,125,11
66,126,8
67,22,8
67,23,8
67,40,4
67,41,8
67,42,9
67,51,12
67,52,12
67,53,10
67,54,11
67,55,10
67,56,9
67,57,8
67,62,9
67,63,7
67,64,7
67,67,7
67,85,4
67,86,7
67,90,8
67,91,9
67,101,11
67,102,12
67,103,10
67,104,5
67,106,4
67,107,4
67,115,8
67,116,8
67,117,11
67,118,12
67,125,12
67,126,11
68,17,4
68,18,5
68,23,8
68,24,4
68,40,7
68,41,8
68,42,9
68,49,5
68,52,11
68,53,10
68,54,11
68,55,11
68,56,9
68,57,8
68,58,9
68,62,4
68,67,7
68,85,7
68,86,7
68,90,8
68,91,9
68,102,10
68,103,9
68,114,7
68,115,8
68,121,4
68,122,7
68,123,4
68,125,9
69,17,4
69,18,9
69,19,7
69,23,7
69,24,9
69,39,4
69,40,8
69,41,8
69,48,8
69,49,7
69,52,12
69,53,10
69,54,11
69,55,14
69,56,12
69,57,8
69,58,7
69,81,4
69,118,5
69,119,9
69,120,9
69,121,4
69,122,10
69,123,9
69,127,9
70,18,8
70,19,9
70,20,4
70,23,8
70,24,8
70,28,4
70,38,5
70,39,5
70,40,8
70,48,7
70,49,8
70,50,7
70,53,10
70,54,11
70,55,13
70,56,14
70,57,9
70,58,8
70,59,9
70,115,7
70,116,8
70,117,7
70,118,11
70,119,13
70,120,11
70,121,4
70,122,10
70,123,11
71,15,9
71,16,4
71,18,9
71,19,7
71,20,4
71,21,5
71,24,9
71,25,7
71,26,4
71,27,7
71,28,4
71,47,4
71,48,7
71,49,8
71,50,7
71,51,8
71,53,10
71,54,12
71,55,12
71,56,13
71,57,10
71,58,7
71,87,4
71,88,4
71,93,4
71,94,8
71,97,12
71,98,9
71,105,4
71,106,7
71,107,4
71,112,4
71,113,5
71,115,7
71,116,12
71,117,12
71,118,11
71,119,13
71,121,4
71,122,9
71,123,10
71,124,7
72,14,4
72,15,8
72,16,9
72,21,7
72,25,4
72,26,9
72,27,10
72,46,8
72,47,9
72,48,8
72,49,7
72,50,9
72,51,8
72,52,8
72,54,11
72,55,12
72,87,12
72,88,10
72,89,10
72,92,4
72,93,8
72,94,8
72,97,10
72,98,10
72,103,7
72,104,4
72,105,4
72,107,5
72,108,8
72,109,5
72,112,13
72,113,13
72,114,4
72,115,5
72,116,5
72,120,8
72,121,9
72,122,8
72,123,11
72,124,10
73,0,7
73,21,7
73,22,8
73,25,9
73,26,8
73,27,4
73,46,7
73,47,8
73,48,7
73,49,8
73,50,8
73,51,8
73,52,8
73,68,11
73,69,11
73,87,12
73,88,11
73,89,10
73,90,7
73,97,11
73,98,8
73,99,5
73,103,8
73,104,8
73,107,8
73,108,16
73,109,10
73,112,11
73,113,11
73,117,7
73,118,7
73,119,8
73,120,12
73,121,13
73,122,8
73,123,10
73,124,11
74,0,9
74,22,8
74,23,9
74,25,8
74,26,9
74,27,7
74,40,5
74,41,8
74,42,10
74,43,9
74,47,8
74,48,9
74,49,8
74,50,8
74,51,7
74,52,9
74,67,7
74,68,12
74,69,12
74,70,8
74,71,9
74,87,7
74,88,9
74,89,9
74,97,4
74,98,9
74,99,7
74,104,9
74,107,8
74,108,13
74,109,10
74,114,4
74,117,12
74,118,13
74,119,13
74,120,12
74,121,12
74,122,4
74,123,8
74,124,9
74,125,7
75,3,4
75,4,4
75,5,4
75,18,4
75,21,7
75,22,7
75,23,7
75,26,8
75,27,7
75,28,4
75,29,7
75,30,7
75,31,4
75,39,5
75,40,8
75,41,11
75,42,13
75,43,12
75,48,8
75,49,8
75,61,4
75,68,11
75,69,10
75,70,9
75,71,7
75,87,10
75,88,9
75,89,7
75,90,7
75,97,5
75,98,9
75,99,9
75,108,9
75,109,12
75,110,10
75,113,9
75,114,13
75,115,7
75,116,4
75,117,13
75,118,5
75,123,4
75,124,7
75,125,8
76,2,8
76,3,9
76,4,5
76,15,4
76,16,4
76,21,7
76,22,7
76,23,9
76,24,9
76,26,7
76,27,7
76,28,7
76,29,8
76,30,7
76,31,8
76,39,4
76,40,8
76,41,10
76,42,13
76,43,12
76,44,11
76,60,8
76,61,8
76,62,7
76,68,11
76,69,11
76,70,8
76,71,8
76,88,10
76,89,8
76,90,8
76,97,5
76,98,10
76,99,10
76,104,8
76,105,8
76,108,7
76,109,13
76,110,10
76,113,12
76,114,12
76,115,5
76,117,4
76,124,8
76,125,8
77,2,8
77,4,8
77,5,4
77,16,4
77,19,8
77,20,4
77,22,5
77,23,8
77,24,9
77,28,4
77,29,8
77,30,8
77,32,4
77,39,4
77,40,9
77,41,12
77,42,13
77,43,12
77,44,10
77,59,4
77,60,8
77,61,7
77,62,7
77,63,9
77,68,10
77,69,12
77,70,10
77,71,8
77,72,5
77,88,11
77,89,10
77,90,8
77,94,7
77,97,4
77,98,7
77,104,8
77,105,9
77,109,11
77,110,12
77,111,7
77,113,13
77,114,7
77,119,5
77,120,13
77,121,11
77,124,4
77,125,10
77,126,8
78,0,8
78,1,8
78,5,8
78,6,7
78,8,10
78,9,8
78,16,5
78,17,9
78,19,9
78,20,8
78,21,4
78,24,7
78,31,7
78,32,7
78,39,7
78,40,9
78,41,11
78,42,10
78,43,9
78,44,4
78,45,5
78,60,5
78,61,8
78,62,9
78,63,8
78,64,9
78,68,5
78,69,10
78,70,12
78,71,8
78,72,9
78,88,12
78,89,9
78,90,8
78,91,4
78,94,4
78,97,7
78,98,7
78,99,8
78,104,9
78,105,7
78,109,11
78,110,14
78,111,10
78,114,8
78,115,14
78,119,10
78,120,12
78,121,12
78,122,9
79,1,9
79,2,5
79,6,9
79,8,9
79,9,8
79,16,4
79,17,7
79,18,7
79,20,7
79,21,7
79,22,4
79,23,8
79,32,4
79,39,10
79,40,12
79,41,11
79,42,10
79,43,12
79,44,9
79,45,4
79,46,7
79,57,4
79,58,7
79,61,7
79,62,9
79,63,8
79,64,7
79,69,12
79,70,12
79,71,11
79,72,7
79,89,4
79,90,8
79,91,5
79,99,8
79,104,4
79,105,8
79,109,10
79,110,10
79,111,11
79,115,13
79,116,7
79,119,7
79,120,13
79,121,11
79,122,10
80,3,7
80,4,7
80,5,9
80,10,5
80,11,4
80,16,5
80,17,7
80,19,7
80,20,9
80,21,8
80,22,7
80,25,12
80,26,8
80,37,12
80,38,11
80,39,11
80,40,12
80,41,10
80,42,11
80,43,9
80,55,8
80,56,11
80,57,10
80,58,7
80,61,8
80,62,8
80,68,10
80,69,12
80,70,12
80,71,8
80,89,8
80,90,7
80,97,5
80,98,8
80,99,9
80,104,4
80,108,7
80,109,10
80,110,7
80,114,14
80,115,5
80,119,10
80,120,9
80,121,10
81,4,8
81,5,8
81,6,9
81,7,7
81,10,5
81,17,8
81,18,7
81,20,8
81,21,7
81,22,4
81,25,12
81,26,7
81,27,5
81,28,4
81,35,5
81,36,11
81,37,14
81,38,12
81,39,12
81,40,12
81,41,12
81,42,11
81,53,11
81,54,12
81,55,12
81,56,12
81,57,10
81,58,8
81,64,4
81,68,8
81,69,11
81,70,12
81,71,8
81,89,5
81,90,5
81,94,7
81,98,7
81,99,8
81,104,8
81,105,9
81,108,7
81,109,7
81,110,8
81,114,7
81,115,8
81,116,8
81,119,5
81,120,5
82,6,9
82,7,7
82,8,9
82,9,8
82,11,4
82,13,5
82,14,4
82,17,8
82,18,7
82,21,7
82,22,7
82,25,9
82,26,10
82,27,8
82,28,7
82,35,11
82,36,13
82,37,13
82,38,11
82,39,11
82,40,11
82,51,5
82,52,11
82,53,11
82,54,10
82,55,11
82,56,10
82,57,8
82,58,4
82,63,8
82,64,4
82,69,8
82,70,8
82,71,8
82,72,8
82,73,9
82,99,11
82,100,9
82,104,7
82,105,8
82,109,7
82,110,8
82,111,10
82,115,11
82,116,9
82,119,5
82,120,7
82,121,12
82,122,10
82,123,5
83,8,8
83,9,7
83,10,8
83,12,4
83,13,8
83,14,4
83,17,4
83,18,8
83,19,5
83,21,8
83,22,8
83,25,5
83,26,9
83,27,8
83,28,7
83,35,12
83,36,12
83,37,12
83,38,10
83,50,11
83,51,10
83,52,12
83,53,10
83,54,10
83,55,9
83,56,7
83,57,5
83,62,10
83,63,10
83,64,8
83,65,9
83,72,8
83,99,11
83,100,10
83,105,9
83,109,4
83,110,7
83,111,7
83,112,4
83,115,13
83,116,11
83,120,7
83,121,12
83,122,10
83,123,4
84,9,7
84,10,8
84,13,8
84,14,9
84,18,8
84,19,7
84,22,4
84,26,8
84,27,8
84,28,7
84,35,11
84,36,11
84,37,10
84,38,10
84,44,9
84,51,10
84,52,9
84,53,10
84,54,8
84,62,8
84,63,10
84,64,8
84,65,7
84,66,7
84,90,7
84,91,9
84,99,9
84,100,9
84,110,8
84,111,7
84,112,4
84,115,12
84,116,11
84,117,4
84,120,7
84,121,12
84,122,9
84,123,7
84,124,4
84,125,7
84,126,7
85,11,8
85,12,8
85,21,7
85,22,4
85,28,8
85,43,8
85,44,8
85,45,7
85,59,7
85,60,7
85,63,12
85,64,11
85,65,9
85,66,8
85,90,8
85,91,11
85,92,5
85,99,12
85,100,8
85,101,7
85,105,7
85,106,8
85,107,4
85,110,4
85,111,7
85,112,9
85,115,10
85,116,11
85,121,14
85,122,9
85,123,7
85,124,13
85,125,14
85,126,12
86,11,8
86,12,7
86,20,8
86,21,9
86,30,8
86,31,8
86,41,4
86,42,8
86,43,7
86,44,8
86,45,8
86,57,8
86,58,7
86,59,5
86,60,5
86,63,9
86,64,11
86,65,7
86,66,8
86,91,11
86,92,7
86,99,9
86,100,7
86,105,8
86,106,9
86,107,4
86,110,4
86,111,7
86,112,8
86,116,14
86,117,8
86,124,11
86,125,14
86,126,12
87,12,8
87,13,7
87,14,8
87,18,9
87,19,7
87,20,9
87,21,8
87,29,8
