x,y,height
0,80,8
0,81,8
0,82,9
0,83,9
0,84,7
0,85,7
0,88,7
0,89,9
0,90,10
0,91,11
0,98,7
0,99,8
0,100,8
0,101,7
0,102,7
0,103,9
0,104,7
0,105,8
0,106,8
0,107,11
0,113,14
0,114,16
0,115,16
0,116,15
0,117,16
0,126,24
0,127,25
1,81,9
1,82,7
1,83,9
1,84,7
1,88,11
1,89,10
1,90,11
1,91,11
1,92,12
1,97,8
1,98,7
1,99,8
1,100,8
1,101,8
1,102,8
1,103,9
1,104,9
1,105,7
1,106,9
1,107,11
1,112,16
1,113,16
1,114,15
1,115,15
1,116,15
1,117,12
2,82,8
2,83,7
2,87,11
2,88,12
2,89,12
2,90,12
2,91,11
2,92,12
2,93,12
2,97,8
2,98,8
2,99,9
2,100,8
2,101,8
2,102,8
2,103,8
2,104,9
2,105,7
2,106,12
2,111,16
2,112,15
2,113,15
2,114,16
2,115,15
2,116,13
3,85,12
3,86,12
3,87,12
3,88,13
3,89,12
3,90,12
3,91,12
3,92,12
3,93,11
3,96,8
3,97,8
3,98,8
3,99,9
3,100,9
3,101,7
3,102,8
3,103,9
3,104,8
3,105,8
3,106,11
3,110,14
3,111,16
3,112,15
3,113,16
3,114,15
3,115,13
4,85,11
4,86,11
4,87,11
4,88,14
4,89,12
4,90,12
4,91,12
4,95,4
4,96,8
4,97,9
4,98,9
4,99,7
4,100,9
4,101,7
4,102,9
4,103,9
4,104,7
4,105,11
4,110,13
4,111,13
4,112,14
4,113,14
4,114,13
5,85,9
5,86,12
5,87,13
5,88,13
5,89,12
5,90,11
5,94,4
5,95,9
5,96,8
5,97,8
5,98,7
5,99,8
5,100,8
5,101,9
5,102,8
5,103,9
5,104,10
5,108,11
5,109,13
5,110,13
5,111,14
5,112,15
5,113,14
6,86,9
6,87,12
6,88,11
6,89,13
6,93,8
6,94,7
6,95,7
6,96,7
6,97,7
6,98,8
6,99,7
6,100,8
6,101,8
6,102,9
6,103,10
6,108,13
6,109,13
6,110,15
6,111,15
6,112,14
7,85,4
7,86,7
7,87,8
7,88,12
7,89,11
7,92,7
7,93,8
7,94,8
7,95,8
7,96,8
7,97,7
7,98,7
7,99,8
7,100,7
7,101,8
7,102,9
7,107,11
7,108,14
7,109,15
7,110,15
7,111,15
7,112,11
8,88,9
8,89,12
8,90,8
8,91,8
8,92,7
8,93,8
8,94,9
8,95,8
8,96,9
8,97,7
8,98,7
8,99,9
8,100,7
8,101,8
8,102,11
