x,y,height
6,90,8
6,91,7
6,94,9
6,95,4
6,110,7
6,111,11
6,114,10
6,117,12
6,121,17
6,122,19
6,123,19
6,124,9
7,6,24
7,7,24
7,10,18
7,11,24
7,12,23
7,13,25
7,14,20
7,19,16
7,20,16
7,21,14
7,22,10
7,24,19
7,25,19
7,26,15
7,27,14
7,47,13
7,48,13
7,49,10
7,50,8
7,51,10
7,52,8
7,53,8
7,54,9
7,69,7
7,70,6
7,91,8
7,94,9
7,95,5
7,96,8
7,111,11
7,116,11
7,117,10
7,121,18
7,122,20
7,123,20
7,124,9
7,126,18
7,127,19
8,9,14
8,10,24
8,11,24
8,12,23
8,13,21
8,14,20
8,15,10
8,19,15
8,20,17
8,21,12
8,26,16
8,27,7
8,46,11
8,47,12
8,48,8
8,49,12
8,50,8
8,51,10
8,52,7
8,53,9
8,54,9
8,69,9
8,70,7
8,92,9
8,95,7
8,96,4
8,116,7
8,121,19
8,122,20
8,123,22
8,126,21
8,127,21
9,9,11
9,10,21
9,11,22
9,12,26
9,13,21
9,14,19
9,21,5
9,26,11
9,27,11
9,45,11
9,46,13
9,47,10
9,48,8
9,49,10
9,50,9
9,51,8
9,52,7
9,92,8
9,95,7
9,96,8
9,120,13
9,121,20
9,122,22
9,123,10
9,125,19
9,126,20
9,127,19
10,9,11
10,10,15
10,11,21
10,12,21
10,13,21
10,16,9
10,20,14
10,21,16
10,25,15
10,26,15
10,27,14
10,44,11
10,45,13
10,46,12
10,47,9
10,48,11
10,49,10
10,50,9
10,51,8
10,92,8
10,93,10
10,96,4
10,111,11
10,112,9
10,113,11
10,119,10
10,120,14
10,121,22
10,122,19
10,125,20
10,126,20
11,7,14
11,11,17
11,12,19
11,13,11
11,16,15
11,17,14
11,19,12
11,20,17
11,21,17
11,22,15
11,24,15
11,25,14
11,26,14
11,27,7
11,43,10
11,44,12
11,45,13
11,46,9
11,47,8
11,48,9
11,49,10
11,50,9
11,51,9
11,92,4
11,93,8
11,112,10
11,113,12
11,119,18
11,120,18
11,121,10
11,124,16
11,125,23
11,126,20
12,6,17
12,7,18
12,8,18
12,9,16
12,15,16
12,16,16
12,17,16
12,18,13
12,19,17
12,20,17
12,21,17
12,22,14
12,23,4
12,24,15
12,25,15
12,26,7
12,43,11
12,44,9
12,45,10
12,46,10
12,47,9
12,48,9
12,49,9
12,50,9
12,51,4
12,93,8
12,112,10
12,113,12
12,118,17
12,119,18
12,120,19
12,121,8
12,124,20
12,125,19
13,5,18
13,6,19
13,7,19
13,8,19
13,9,18
13,10,15
13,14,21
13,15,15
13,16,16
13,17,14
13,18,15
13,19,19
13,20,18
13,25,12
13,26,4
13,42,11
13,43,12
13,44,9
13,45,8
13,46,10
13,47,9
13,48,7
13,49,9
13,93,5
13,94,7
13,112,7
13,113,11
13,114,18
13,115,20
13,116,16
13,117,16
13,118,18
13,119,18
13,120,10
13,123,17
13,124,11
13,125,8
14,4,16
14,5,19
14,6,22
14,7,21
14,8,21
14,9,17
14,10,12
14,14,15
14,15,16
14,16,20
14,20,17
14,41,13
14,42,12
14,43,9
14,44,10
14,45,8
14,46,10
14,47,8
14,48,8
14,49,8
14,94,9
14,97,7
14,113,19
14,114,21
14,115,20
14,116,23
14,117,20
14,118,17
14,119,16
14,123,21
14,124,20
15,4,18
15,5,22
15,6,23
15,7,22
15,8,21
15,9,15
15,15,18
15,16,7
15,20,7
15,21,13
15,27,8
15,40,12
15,41,12
15,42,9
15,43,9
15,44,10
15,45,10
15,46,10
15,47,9
15,48,10
15,94,11
15,98,8
15,99,9
15,113,8
15,114,20
15,116,19
15,117,19
15,118,16
15,119,8
15,122,20
15,123,22
15,124,13
16,5,23
16,6,24
16,7,22
16,8,20
16,9,13
16,20,14
16,21,14
16,22,4
16,23,4
16,26,15
16,27,15
16,28,4
16,39,12
16,40,12
16,41,9
16,42,10
16,43,10
16,44,10
16,45,8
16,46,8
16,47,10
16,48,4
16,94,11
16,95,11
16,98,4
16,99,8
16,121,19
16,122,22
16,123,22
17,6,22
17,7,21
17,8,11
17,14,10
17,19,13
17,20,11
17,21,12
17,25,16
17,26,15
17,27,16
17,28,7
17,39,5
17,40,13
17,41,9
17,42,11
17,43,10
17,44,9
17,45,8
17,94,4
17,95,8
17,99,4
17,121,22
17,122,21
17,123,9
17,124,4
18,13,14
18,14,18
18,15,18
18,19,13
18,20,14
18,21,4
18,24,9
18,25,15
18,26,16
18,27,17
18,41,8
18,42,10
18,43,10
18,80,4
18,95,9
18,113,10
18,114,17
18,115,13
18,121,24
18,122,17
18,123,4
18,124,4
18,125,7
18,126,10
18,127,9
19,12,5
19,13,19
19,14,19
19,15,18
19,16,16
19,20,13
19,25,7
19,26,8
19,95,4
19,96,9
19,113,10
19,114,15
19,115,12
19,121,18
19,122,15
19,125,4
19,126,9
19,127,8
20,13,19
20,14,19
20,15,17
20,16,8
20,26,11
20,31,16
20,95,5
20,96,7
20,99,4
20,100,8
21,0,12
21,7,7
21,14,9
21,15,8
21,16,9
21,26,16
21,27,16
21,32,12
21,33,15
21,96,5
21,97,8
21,100,4
21,101,4
22,0,11
22,1,13
22,2,11
22,3,12
22,8,8
22,9,8
22,15,9
22,16,14
22,17,11
22,22,19
22,23,5
22,25,14
22,26,17
22,27,16
22,28,16
22,29,8
22,30,9
22,31,17
22,32,15
22,97,9
23,2,11
23,3,14
23,6,7
23,7,7
23,8,4
23,9,8
23,10,9
23,15,15
23,16,14
23,17,4
23,21,16
23,22,20
23,23,15
23,25,16
23,26,15
23,27,14
23,28,20
23,31,19
23,32,16
23,97,9
23,98,4
23,101,9
23,115,10
23,116,7
23,117,11
23,118,9
24,5,11
24,6,10
24,7,8
24,8,8
24,9,8
24,10,8
24,15,16
24,16,14
24,20,16
24,21,17
24,22,20
24,26,15
24,27,12
24,97,4
24,101,8
24,115,10
24,116,10
24,117,11
24,118,12
24,119,8
24,120,12
25,4,13
25,5,13
25,6,12
25,7,10
25,8,11
25,9,14
25,10,16
25,20,17
25,21,17
25,95,12
25,97,8
25,115,11
25,116,11
25,117,11
25,118,10
25,119,9
25,120,12
26,3,11
26,4,13
26,5,13
26,6,15
26,7,15
26,8,15
26,9,20
26,10,22
26,11,21
26,21,7
26,27,18
26,95,12
26,97,10
26,101,8
26,115,9
26,116,10
26,117,10
26,118,11
26,119,9
26,120,12
27,0,10
27,1,11
27,2,11
27,3,13
27,4,13
27,5,15
27,6,17
27,7,16
27,8,19
27,9,23
27,10,23
27,11,23
27,12,24
27,21,5
27,22,12
27,26,18
27,27,15
27,28,16
27,56,4
27,96,4
27,97,4
27,101,10
27,114,7
27,115,10
27,116,10
27,117,12
27,118,9
27,119,9
27,120,12
28,0,16
28,1,18
28,2,17
28,3,14
28,4,14
28,5,15
28,6,16
28,7,16
28,8,19
28,9,23
28,10,23
28,11,22
28,21,17
28,22,16
28,25,20
28,26,19
28,27,19
28,28,15
28,55,8
28,56,10
28,96,5
28,97,9
28,100,11
29,0,17
29,1,22
29,2,20
29,3,16
29,4,16
29,5,17
29,6,18
29,7,19
29,10,21
29,11,18
29,16,4
29,20,18
29,21,19
29,22,19
29,25,15
29,26,14
29,27,18
29,28,4
29,54,9
29,55,8
29,56,4
29,100,7
30,0,19
30,1,26
30,2,27
30,3,22
30,4,27
30,5,30
30,6,31
30,15,19
30,16,20
30,17,4
30,18,4
30,20,19
30,21,19
30,25,10
30,26,10
30,94,8
30,95,8
30,96,4
30,100,8
31,0,30
31,1,32
31,2,30
31,3,30
31,4,34
31,5,34
31,6,34
31,14,21
31,15,21
31,16,22
31,17,22
31,18,27
31,19,7
31,52,8
31,94,8
31,95,7
31,99,7
31,100,9
31,112,4
31,113,9
31,114,10
31,115,5
31,125,8
31,126,9
32,0,28
32,1,36
32,2,37
32,3,33
32,4,37
32,5,36
32,6,34
32,7,30
32,13,20
32,14,22
32,15,23
32,16,22
32,17,22
32,18,27
32,19,28
32,94,7
32,112,8
32,113,12
32,114,13
32,115,5
32,123,4
32,124,4
33,0,30
33,1,29
33,2,26
33,3,34
33,4,37
33,5,36
33,6,35
33,7,30
33,13,22
33,14,22
33,15,22
33,16,21
33,17,24
33,18,25
33,19,28
33,92,4
33,93,5
33,94,4
33,99,4
33,112,11
33,113,13
33,114,12
33,115,4
34,0,31
34,1,18
34,2,17
34,3,32
34,4,34
34,5,34
34,6,32
34,12,18
34,13,24
34,14,22
34,15,4
34,18,23
34,92,4
34,93,5
34,98,9
34,99,8
34,112,9
34,113,12
34,114,12
34,125,4
34,126,4
35,0,8
35,1,7
35,2,7
35,3,8
35,4,5
35,12,4
35,91,6
35,112,9
35,113,12
35,114,12
35,123,4
35,124,4
35,125,9
35,126,9
36,2,4
36,90,4
36,91,4
36,95,5
36,96,4
36,97,6
36,112,5
36,113,10
36,114,13
36,115,11
36,118,10
36,119,11
36,120,9
36,121,12
36,122,11
36,123,12
36,124,7
37,88,5
37,89,7
37,90,5
37,96,5
37,112,8
37,113,11
37,114,13
37,115,11
37,116,5
37,117,10
37,118,11
37,119,11
37,120,8
37,121,10
37,122,11
37,123,11
38,112,4
38,113,12
38,114,12
38,115,11
38,116,5
38,117,10
38,118,12
38,119,11
38,120,4
38,121,7
38,122,7
38,123,5
39,37,4
39,38,4
39,39,10
39,93,7
39,94,7
39,113,9
39,114,11
39,115,8
40,37,4
40,38,9
40,39,9
40,40,4
41,36,7
41,37,9
41,38,10
41,39,7
42,33,4
42,34,4
42,35,9
42,36,8
42,37,7
43,32,8
43,33,7
43,34,8
43,35,9
43,36,8
43,101,7
44,32,13
44,33,9
44,101,7
45,31,9
45,32,11
45,33,13
46,30,10
46,31,10
46,32,7
47,29,9
47,30,11
47,31,12
48,29,8
48,30,12
48,31,11
49,28,9
49,29,8
49,30,8
49,31,4
50,19,4
50,27,9
50,28,12
50,29,8
50,125,4
50,126,4
50,127,4
51,18,4
51,19,4
51,20,4
51,27,13
51,28,12
51,29,7
51,122,5
51,123,4
51,124,7
51,125,9
51,126,7
51,127,7
52,18,4
52,19,4
52,26,5
52,28,4
52,119,7
52,120,8
52,121,7
52,122,9
52,123,8
52,124,9
52,125,8
52,126,4
53,18,4
53,19,4
53,25,5
53,26,10
53,27,9
53,106,11
53,107,12
53,108,11
53,118,4
53,119,8
53,120,6
53,121,7
53,122,8
53,123,7
53,124,7
54,17,4
54,18,4
54,27,4
54,105,13
54,106,11
54,107,12
54,108,11
54,116,8
54,127,8
55,17,4
55,18,4
55,105,11
55,106,12
55,107,13
55,108,12
55,116,9
55,122,4
55,123,4
55,124,4
55,126,7
55,127,7
56,17,4
56,31,3
56,32,3
56,105,11
56,106,12
56,107,13
56,120,9
56,121,7
56,122,9
56,123,7
56,124,7
56,125,9
56,126,12
56,127,8
57,30,3
57,31,3
57,116,8
57,117,7
57,120,10
57,121,8
57,122,10
57,123,9
57,124,9
58,30,3
58,31,3
58,116,9
58,117,7
59,29,3
59,30,3
59,127,5
60,29,3
60,30,3
60,127,8
61,29,3
61,30,3
61,127,8
62,29,3
62,30,5
63,30,4
71,125,7
71,126,7
71,127,7
72,121,4
72,125,4
72,126,7
72,127,5
73,121,4
74,120,4
74,121,7
75,112,18
75,113,16
75,121,9
75,122,4
76,110,10
76,111,13
76,112,20
76,113,16
76,121,4
77,110,10
77,111,12
77,112,20
77,113,14
77,114,19
77,125,7
78,110,11
78,111,10
78,112,20
78,113,21
78,114,16
78,122,4
78,123,12
78,124,10
78,125,9
78,126,4
79,110,10
79,111,12
79,112,15
79,113,20
79,114,16
79,115,18
79,123,11
79,124,12
80,111,11
80,112,12
80,113,21
80,114,16
80,115,12
80,122,4
80,123,4
81,111,10
81,112,12
81,113,19
81,114,20
81,115,15
81,116,14
81,122,5
81,123,4
81,124,9
82,111,12
82,112,11
82,113,13
82,114,21
82,115,14
82,116,14
82,117,7
82,122,8
82,123,8
82,124,9
83,105,5
83,108,10
83,111,9
83,112,11
83,113,11
83,114,13
83,115,11
83,116,7
83,117,4
83,122,8
83,123,9
84,104,4
84,105,4
84,108,9
84,109,11
84,113,9
84,114,11
84,115,14
84,116,12
84,117,9
85,109,10
85,113,11
85,114,15
85,115,19
85,116,21
85,117,19
85,118,19
85,124,8
86,104,5
86,109,9
86,113,12
86,114,16
86,115,19
86,116,20
86,117,12
86,118,10
86,123,9
86,124,8
87,104,5
87,105,4
87,109,7
87,110,10
87,113,12
87,114,13
87,115,20
87,116,20
87,117,17
87,118,4
87,122,8
87,123,8
87,124,4
88,104,4
88,105,5
88,110,9
88,111,10
88,114,12
88,115,20
88,116,20
88,117,17
88,118,16
88,122,5
88,123,7
89,103,4
89,104,6
89,110,7
89,111,9
89,114,11
89,115,13
89,116,20
89,117,15
89,118,14
89,122,5
89,123,4
90,112,9
90,113,11
90,116,13
90,117,20
90,118,13
90,119,5
90,122,4
90,123,9
91,107,4
91,109,4
91,112,9
91,113,11
91,116,12
91,117,14
91,118,12
91,122,5
91,123,5
92,107,5
92,108,7
92,109,7
92,110,9
92,113,7
92,121,4
92,122,5
93,107,8
93,108,12
93,109,12
93,110,9
93,113,7
93,114,8
93,121,7
93,122,4
94,107,8
94,108,11
94,109,11
94,110,11
94,111,8
94,117,15
94,118,11
94,120,4
94,121,5
94,122,4
95,92,9
95,93,7
95,107,10
95,108,12
95,109,12
95,110,11
95,118,13
95,119,9
96,91,9
96,92,9
96,93,7
96,97,8
96,98,8
96,106,4
96,107,4
96,108,8
96,109,11
96,118,16
96,119,11
97,91,5
97,92,4
97,97,9
97,98,10
97,99,10
97,102,7
97,103,8
97,118,12
97,119,11
98,96,8
98,97,9
98,98,10
98,99,10
98,110,11
98,111,11
98,112,12
98,119,7
98,120,4
99,96,11
99,97,10
99,98,10
99,99,9
99,109,11
99,110,14
99,111,13
99,112,12
99,115,8
99,119,11
99,120,9
100,96,12
100,97,11
100,98,10
100,99,8
100,100,4
100,108,10
100,109,13
100,110,14
100,111,14
100,112,12
100,115,8
100,116,8
100,119,9
100,120,9
101,95,12
101,96,12
101,97,12
101,98,12
101,99,9
101,100,8
101,101,11
101,102,11
101,107,5
101,108,12
101,109,11
101,110,13
101,111,15
101,112,12
101,113,11
101,115,9
101,116,9
102,94,8
102,95,12
102,96,11
102,97,12
102,98,12
102,99,9
102,100,5
102,101,8
102,102,10
102,103,9
102,108,4
102,109,11
102,110,12
102,111,11
102,112,12
102,113,7
102,115,9
102,116,9
103,97,10
103,98,9
103,99,8
103,100,9
103,101,5
103,102,8
103,107,4
103,108,9
103,109,9
103,110,8
103,111,9
103,112,4
103,113,5
103,116,7
103,117,7
104,92,9
104,93,9
104,94,9
104,100,8
104,101,7
104,102,10
104,107,8
104,108,7
104,109,8
104,110,8
104,111,7
104,113,9
104,114,10
104,116,12
104,117,11
105,92,9
105,93,9
105,94,9
105,95,9
105,96,11
105,97,11
105,106,7
105,107,11
105,108,11
105,109,9
105,110,8
105,111,4
105,112,4
105,113,5
105,116,11
105,117,10
106,92,9
106,93,9
106,94,8
106,95,9
106,96,9
106,97,9
106,98,9
106,99,10
106,100,10
106,106,8
106,107,8
106,108,11
106,109,11
106,110,7
106,111,4
106,112,4
106,113,4
106,116,7
107,94,8
107,95,8
107,96,8
107,97,8
107,98,9
107,99,9
107,100,9
107,105,8
107,106,7
107,107,8
107,108,9
107,109,12
107,110,8
107,116,10
107,117,12
108,97,8
108,98,9
108,99,10
108,100,8
108,104,4
108,105,7
108,106,8
108,107,8
108,108,9
108,109,9
108,116,12
108,117,12
109,104,7
109,105,8
109,106,9
109,107,8
109,108,8
109,109,8
109,115,7
109,116,5
110,104,5
110,105,7
110,106,7
110,107,8
110,108,8
110,109,5
110,114,7
110,115,8
110,116,8
111,97,4
111,98,7
111,99,8
111,104,8
111,105,8
111,106,9
111,107,7
111,108,9
111,114,9
111,115,8
111,116,9
112,92,7
112,97,4
112,98,5
112,99,7
112,114,9
112,115,9
113,92,7
113,93,7
113,94,8
113,95,7
113,113,8
113,114,7
113,115,9
114,92,5
114,93,6
114,94,4
114,95,7
114,96,8
114,97,4
114,113,9
114,114,8
114,115,8
115,93,4
115,94,5
115,95,5
115,96,7
115,113,9
115,114,8
116,85,5
116,86,7
116,87,8
116,88,8
116,112,10
116,113,10
116,114,8
117,84,5
117,85,7
117,86,8
117,87,8
117,88,7
117,111,10
117,112,12
117,113,12
117,114,8
118,85,7
118,86,5
118,87,6
118,88,8
118,92,7
118,93,7
118,94,9
118,110,7
118,111,9
118,112,13
118,113,12
119,92,7
119,93,5
119,94,4
119,95,4
119,96,6
119,97,5
119,110,8
119,111,9
119,112,11
119,113,11
120,92,4
120,93,4
120,94,5
120,95,4
120,96,6
120,97,5
120,109,4
120,110,10
120,111,13
120,112,11
120,113,9
121,109,4
121,110,9
121,111,12
121,112,11
122,109,8
122,110,7
123,109,8
123,110,8
